parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
σ,0.0775697563448048,0.027417530917113332,0.002054049114487386,350.5737379383448,160.40385036404842,1.004854736510479,2.9515785134779606
parameters[1],0.3643726951012803,0.05983678266195339,0.0026011214955658462,2223.069601710216,834.7444412720467,1.0005403265104782,18.71664577318641
parameters[2],0.002926968895670211,0.01930719933360719,0.0008866685714339784,1950.2862853427905,1311.188132555152,1.0011096921202212,16.420006612020966
