parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
σ,0.0697725540559055,0.07478866216405156,0.004693179947994803,23.691871325292425,96.94111871423608,1.0750300366424306,0.056353668824759465
parameters[1],0.03866887324551849,0.30812218469355857,0.06819512496968648,19.216030041846466,38.475950339110184,1.0336278867526727,0.045707398045370676
parameters[2],0.03205650941715804,0.2320210020890128,0.059593257941028356,14.484014658472955,45.826001225630606,1.0524070632930682,0.03445178956569704
parameters[3],-0.0362158510371803,0.2954903474567214,0.07748145212766862,14.948773659524889,74.35382563012945,1.0820681656414068,0.035557268929019704
parameters[4],-0.021742170842968936,0.39923713736840466,0.06591020696886563,33.380299814476565,51.966052639707726,1.0287679221599049,0.07939863994652073
parameters[5],0.02259024086235939,0.25792327633220796,0.037509259634532416,48.28953337090726,170.90571557184163,1.0040926974493447,0.1148618584797539
parameters[6],-0.03966024686687033,0.30896485265600593,0.06688736358168774,21.166441845303492,37.58768149617426,1.0169425276808033,0.05034666268322057
parameters[7],0.07781327347004671,0.5051322581400111,0.1186264362824743,18.658402113804225,31.71277132348694,1.008446386674171,0.044381019932267306
parameters[8],-0.1228042685721317,0.3065818901110335,0.11116141660853934,7.422786655458698,32.07385041035044,1.4013518998000722,0.01765589788983882
parameters[9],-0.38041039635792334,1.0295203980910759,0.24477770911375266,20.010330951307818,36.469791916708296,1.0504929367935274,0.0475967283470765
parameters[10],-1.5213324221656361,1.091927451154644,0.3473870425272777,11.225381419042929,51.79328848276138,1.0148746733493148,0.026700779277195642
parameters[11],0.16491851963283496,1.0990263799796365,0.4470953929500036,6.510249746736311,40.965157230027756,1.897970428003177,0.015485330523570364
parameters[12],-0.48257557346842084,0.7655296720246123,0.11253423067042385,46.41481779215006,84.78373064453929,1.040494531343483,0.11040264546887131
parameters[13],-0.62105533449258,1.160470330655914,0.3553822013786855,10.876966199913918,32.07610596515911,1.0291446259647035,0.025872036135604234
parameters[14],-0.14116457031467147,0.737857109653409,0.23983642812785047,9.607696463964043,33.729716740429225,1.2826131254632311,0.022852941300632337
parameters[15],0.25688552994787134,0.7473580664284831,0.15749931734183434,23.118761890402368,100.1031463557239,1.0195241074227361,0.054990466279434956
parameters[16],-0.7122730271163275,0.738905367246936,0.1716496591335218,21.5076883908459,21.66704071530413,1.028621766348133,0.05115835436223794
