State,MSE,RMSE,Time_s
BNN_training_1%,0.004789233350483142,0.06920428708167682,3.0575718879699707
BNN_full_training_1%,0.2514928222241137,0.5014906003347557,0.0
BNN_testing_1%,2.2706067602453834,1.5068532643377668,0.0
FNN_training_1%,0.005049057838841421,0.07105672268576296,0.8181030750274658
FNN_full_training_1%,0.25012874086874587,0.5001287242988007,0.0
FNN_testing_1%,2.2566976062930455,1.5022308764943708,0.0
LC_full_training,0.0028791353787659905,0.05365757522257217,0.0
LC_testing,0.03160090469305317,0.17776643297611947,0.0
