Year,Age,Gender,log_Mu
1955.0,56.0,0.0,-4.691490892454619
1955.0,60.0,0.0,-4.389494449521402
1955.0,63.0,0.0,-4.116774237188285
1955.0,69.0,0.0,-3.5707409260968945
1955.0,70.0,0.0,-3.481442609841585
1955.0,75.0,0.0,-2.9310500127474612
1955.0,81.0,0.0,-2.407101520550044
1955.0,89.0,0.0,-1.6606838395224464
1955.0,92.0,0.0,-1.4885308726750177
1955.0,97.0,0.0,-1.1062141094312352
1955.0,100.0,0.0,-0.9179746488668966
1956.0,1.0,0.0,-6.3435784797191515
1956.0,11.0,0.0,-8.031685375634536
1956.0,13.0,0.0,-8.019452807198903
1956.0,18.0,0.0,-7.368204695423061
1956.0,24.0,0.0,-7.1472823095468705
1956.0,25.0,0.0,-7.112322444723412
1956.0,38.0,0.0,-6.213608598089109
1956.0,43.0,0.0,-5.763532479061975
1956.0,44.0,0.0,-5.676361879080209
1956.0,50.0,0.0,-5.211956200899993
1956.0,58.0,0.0,-4.539007983734423
1956.0,62.0,0.0,-4.224681063950104
1956.0,67.0,0.0,-3.747017170843879
1956.0,68.0,0.0,-3.6550965761463674
1956.0,73.0,0.0,-3.186941206337855
1956.0,74.0,0.0,-3.0722462146542378
1956.0,75.0,0.0,-2.962316840014587
1956.0,76.0,0.0,-2.8508357098507724
1956.0,78.0,0.0,-2.65528224456356
1956.0,83.0,0.0,-2.182316260603101
1956.0,87.0,0.0,-1.8361377799510874
1956.0,94.0,0.0,-1.2825471461320388
1956.0,96.0,0.0,-1.1783797842159776
1957.0,2.0,0.0,-6.939245946073508
1957.0,13.0,0.0,-7.875339305243843
1957.0,16.0,0.0,-7.464624841249535
1957.0,19.0,0.0,-7.270160897629855
1957.0,21.0,0.0,-7.236259345954173
1957.0,24.0,0.0,-7.1147794484164635
1957.0,27.0,0.0,-7.003165463786796
1957.0,35.0,0.0,-6.435254769537814
1957.0,38.0,0.0,-6.17490673157064
1957.0,42.0,0.0,-5.851354839123337
1957.0,47.0,0.0,-5.428426051895057
1957.0,48.0,0.0,-5.358704516563132
1957.0,51.0,0.0,-5.087246396468096
1957.0,55.0,0.0,-4.75727296419805
1957.0,69.0,0.0,-3.557675768498592
1957.0,70.0,0.0,-3.453238323889765
1957.0,71.0,0.0,-3.358712770056
1957.0,73.0,0.0,-3.187159158316632
1957.0,87.0,0.0,-1.7801313387473912
1957.0,88.0,0.0,-1.7371860603028957
1957.0,89.0,0.0,-1.6375287926006261
1957.0,92.0,0.0,-1.4020864015818222
1957.0,95.0,0.0,-1.1450971620633554
1957.0,96.0,0.0,-1.1081627494799602
1957.0,98.0,0.0,-1.0297646277236987
1958.0,2.0,0.0,-6.905757276319464
1958.0,5.0,0.0,-7.550209345226564
1958.0,12.0,0.0,-7.960438635761847
1958.0,13.0,0.0,-7.891254760549742
1958.0,21.0,0.0,-7.300797867091744
1958.0,22.0,0.0,-7.267291455201901
1958.0,25.0,0.0,-7.1147794484164635
1958.0,32.0,0.0,-6.673473983257471
1958.0,35.0,0.0,-6.469500348050982
1958.0,36.0,0.0,-6.4118402679519
1958.0,37.0,0.0,-6.346426673043039
1958.0,43.0,0.0,-5.802167376577602
1958.0,47.0,0.0,-5.446353445375441
1958.0,49.0,0.0,-5.290150803881644
1958.0,51.0,0.0,-5.104891030021976
1958.0,53.0,0.0,-4.941482435407939
1958.0,54.0,0.0,-4.861612022703816
1958.0,56.0,0.0,-4.713758126404991
1958.0,58.0,0.0,-4.588411402173136
1958.0,61.0,0.0,-4.30004119993259
1958.0,65.0,0.0,-3.945890074939723
1958.0,72.0,0.0,-3.282508090113056
1958.0,73.0,0.0,-3.202707243706617
1958.0,76.0,0.0,-2.875108831230252
1958.0,77.0,0.0,-2.7747350238982067
1958.0,79.0,0.0,-2.554295313876225
1958.0,80.0,0.0,-2.463857740600293
1958.0,81.0,0.0,-2.3787860230877813
1958.0,84.0,0.0,-2.0768768333576877
1958.0,88.0,0.0,-1.7064390210530986
1958.0,94.0,0.0,-1.243070591701567
1958.0,95.0,0.0,-1.1688019474479372
1959.0,0.0,0.0,-3.7420270983248285
1959.0,7.0,0.0,-7.831574277277084
1959.0,14.0,0.0,-7.875339305243843
1959.0,20.0,0.0,-7.261577153938463
1959.0,24.0,0.0,-7.153655817418963
1959.0,25.0,0.0,-7.067924031134958
1959.0,26.0,0.0,-7.07380986331222
1959.0,29.0,0.0,-6.925919249609808
1959.0,33.0,0.0,-6.604692104492054
1959.0,42.0,0.0,-5.896154367303657
1959.0,43.0,0.0,-5.829005619410279
1959.0,45.0,0.0,-5.657567050859238
1959.0,46.0,0.0,-5.578295854614785
1959.0,47.0,0.0,-5.495793171113669
1959.0,50.0,0.0,-5.207380371555935
1959.0,51.0,0.0,-5.175392019710738
1959.0,57.0,0.0,-4.747771154587114
1959.0,59.0,0.0,-4.437962267004185
1959.0,60.0,0.0,-4.423432132732553
1959.0,63.0,0.0,-4.104091913676981
1959.0,64.0,0.0,-4.060291022097249
1959.0,70.0,0.0,-3.4673371841667002
1959.0,71.0,0.0,-3.466216018036604
1959.0,73.0,0.0,-3.223988874255024
1959.0,91.0,0.0,-1.537763971561143
1959.0,92.0,0.0,-1.4007544054620922
1959.0,93.0,0.0,-1.3216608444945337
1959.0,97.0,0.0,-1.1016539097110531
1960.0,5.0,0.0,-7.55211229537265
1960.0,11.0,0.0,-8.069307367424122
1960.0,12.0,0.0,-8.059768344377362
1960.0,14.0,0.0,-7.891254760549742
1960.0,19.0,0.0,-7.335465996037621
1960.0,21.0,0.0,-7.2210970982144955
1960.0,24.0,0.0,-7.184827172321903
1960.0,32.0,0.0,-6.734642661273492
1960.0,33.0,0.0,-6.657775073714368
1960.0,34.0,0.0,-6.537571985018612
1960.0,44.0,0.0,-5.719302286314238
1960.0,45.0,0.0,-5.614398913521516
1960.0,46.0,0.0,-5.5659354079640755
1960.0,53.0,0.0,-5.018717870289612
1960.0,56.0,0.0,-4.800212307191426
1960.0,59.0,0.0,-4.405499990859524
1960.0,68.0,0.0,-3.717237777218991
1960.0,73.0,0.0,-3.241607236870293
1960.0,85.0,0.0,-1.997861554687413
1960.0,100.0,0.0,-0.9146520752056465
1961.0,8.0,0.0,-8.031685375634536
1961.0,9.0,0.0,-8.082169281066529
1961.0,13.0,0.0,-8.06293791913864
1961.0,21.0,0.0,-7.31572351730842
1961.0,22.0,0.0,-7.320245002027266
1961.0,26.0,0.0,-7.098915784443296
1961.0,29.0,0.0,-6.937184089672949
1961.0,30.0,0.0,-6.830794237846009
1961.0,38.0,0.0,-6.265375215475845
1961.0,39.0,0.0,-6.175868270106261
1961.0,47.0,0.0,-5.474100346502409
1961.0,49.0,0.0,-5.325894134318271
1961.0,51.0,0.0,-5.14645501723879
1961.0,57.0,0.0,-4.7505428390038436
1961.0,58.0,0.0,-4.643183628186308
1961.0,60.0,0.0,-4.331865981482266
1961.0,63.0,0.0,-4.173063146933506
1961.0,64.0,0.0,-4.1090115992655045
1961.0,67.0,0.0,-3.8313651024106914
1961.0,75.0,0.0,-3.008797249883428
1961.0,76.0,0.0,-2.934279759241025
1961.0,83.0,0.0,-2.213146663680147
1961.0,85.0,0.0,-2.0241355091058706
1961.0,90.0,0.0,-1.5323148473875177
1961.0,98.0,0.0,-1.0391054678290625
1962.0,0.0,0.0,-3.8105952127980327
1962.0,6.0,0.0,-7.761071211694904
1962.0,14.0,0.0,-7.989510450583824
1962.0,16.0,0.0,-7.619066430169753
1962.0,17.0,0.0,-7.542633551418106
1962.0,22.0,0.0,-7.248838128161033
1962.0,30.0,0.0,-6.8889335247415495
1962.0,31.0,0.0,-6.7890837492646385
1962.0,39.0,0.0,-6.141357636682599
1962.0,42.0,0.0,-5.863951226809022
1962.0,43.0,0.0,-5.792285873247605
1962.0,45.0,0.0,-5.692842534617867
1962.0,53.0,0.0,-5.022353687050455
1962.0,57.0,0.0,-4.7483479556644195
1962.0,58.0,0.0,-4.617040358558579
1962.0,59.0,0.0,-4.534991351366845
1962.0,68.0,0.0,-3.7365162836295447
1962.0,77.0,0.0,-2.8394467313108778
1962.0,78.0,0.0,-2.695538796165147
1962.0,82.0,0.0,-2.280667057693115
1962.0,83.0,0.0,-2.206974958180723
1962.0,85.0,0.0,-1.9872854216056337
1962.0,92.0,0.0,-1.3805906582032126
1962.0,93.0,0.0,-1.348208907514558
1962.0,98.0,0.0,-1.0276329914318048
1963.0,2.0,0.0,-7.005368107849137
1963.0,10.0,0.0,-8.142187290792782
1963.0,14.0,0.0,-7.883265370516264
1963.0,15.0,0.0,-7.74016452687559
1963.0,18.0,0.0,-7.406981766904776
1963.0,21.0,0.0,-7.226584080430754
1963.0,28.0,0.0,-6.904759770002339
1963.0,29.0,0.0,-6.9228689167921855
1963.0,32.0,0.0,-6.6554413503681475
1963.0,33.0,0.0,-6.646930660700239
1963.0,36.0,0.0,-6.372432183615759
1963.0,37.0,0.0,-6.3227502570418945
1963.0,42.0,0.0,-5.855186928815434
1963.0,51.0,0.0,-5.148691192592224
1963.0,53.0,0.0,-4.977393960316454
1963.0,55.0,0.0,-4.870047605786609
1963.0,57.0,0.0,-4.703003546336855
1963.0,62.0,0.0,-4.101973589386592
1963.0,63.0,0.0,-4.0551430800229635
1963.0,73.0,0.0,-3.2269584010615566
1963.0,81.0,0.0,-2.4526408352010893
1963.0,82.0,0.0,-2.3061213381453
1963.0,85.0,0.0,-1.982968402011919
1963.0,86.0,0.0,-1.9086259250720834
1963.0,90.0,0.0,-1.5247199967507503
1963.0,91.0,0.0,-1.4984288797278515
1963.0,92.0,0.0,-1.3735479429647213
1963.0,93.0,0.0,-1.2828356527516607
1963.0,94.0,0.0,-1.242904225994701
1963.0,98.0,0.0,-0.9930340967034899
1964.0,3.0,0.0,-7.31722840848784
1964.0,8.0,0.0,-7.977780110798334
1964.0,9.0,0.0,-8.142187290792782
1964.0,17.0,0.0,-7.50377574881136
1964.0,18.0,0.0,-7.389022100506583
1964.0,21.0,0.0,-7.280269286950616
1964.0,23.0,0.0,-7.251655031432146
1964.0,30.0,0.0,-6.866613335650962
1964.0,31.0,0.0,-6.7610608998313335
1964.0,33.0,0.0,-6.569855490369739
1964.0,35.0,0.0,-6.45986945499002
1964.0,40.0,0.0,-6.08401852871859
1964.0,41.0,0.0,-6.012075501012107
1964.0,48.0,0.0,-5.397695810528315
1964.0,52.0,0.0,-5.048337161280267
1964.0,61.0,0.0,-4.3771585032770215
1964.0,81.0,0.0,-2.503013595565041
1964.0,94.0,0.0,-1.2453609312911487
1964.0,100.0,0.0,-0.9145597309211305
1965.0,6.0,0.0,-7.821549130657705
1965.0,7.0,0.0,-7.904713913923747
1965.0,14.0,0.0,-8.004369564987574
1965.0,15.0,0.0,-7.7705052439282625
1965.0,16.0,0.0,-7.619066430169753
1965.0,17.0,0.0,-7.518401238030338
1965.0,18.0,0.0,-7.433694540558176
1965.0,23.0,0.0,-7.218364856077622
1965.0,26.0,0.0,-7.1308988302963465
1965.0,36.0,0.0,-6.42903970913438
1965.0,39.0,0.0,-6.129807496729726
1965.0,40.0,0.0,-6.039395080865532
1965.0,41.0,0.0,-6.014937903293624
1965.0,42.0,0.0,-5.875995297301868
1965.0,43.0,0.0,-5.78510099583379
1965.0,45.0,0.0,-5.588669667555696
1965.0,48.0,0.0,-5.390432655455842
1965.0,51.0,0.0,-5.170276016667152
1965.0,54.0,0.0,-4.906140152766808
1965.0,58.0,0.0,-4.653835357969372
1965.0,63.0,0.0,-4.229820701784551
1965.0,64.0,0.0,-4.033682294055475
1965.0,67.0,0.0,-3.864042692909579
1965.0,74.0,0.0,-3.215830466682241
1965.0,82.0,0.0,-2.3589015084729494
1965.0,87.0,0.0,-1.8422657050064548
1965.0,92.0,0.0,-1.4299495319632696
1965.0,96.0,0.0,-1.1590089989583496
1966.0,3.0,0.0,-7.309726497836046
1966.0,5.0,0.0,-7.652195753929633
1966.0,10.0,0.0,-8.209708491668277
1966.0,13.0,0.0,-8.095198781356862
1966.0,16.0,0.0,-7.600902459542082
1966.0,20.0,0.0,-7.320245002027266
1966.0,22.0,0.0,-7.2587322018062315
1966.0,23.0,0.0,-7.223836825955616
1966.0,29.0,0.0,-6.960101759354346
1966.0,35.0,0.0,-6.484450252745642
1966.0,37.0,0.0,-6.360790608600273
1966.0,38.0,0.0,-6.21410822338054
1966.0,40.0,0.0,-6.0529145094242045
1966.0,51.0,0.0,-5.139264436693437
1966.0,52.0,0.0,-5.047558648200853
1966.0,54.0,0.0,-4.944847553558253
1966.0,61.0,0.0,-4.39970192635389
1966.0,65.0,0.0,-3.9200047751698035
1966.0,69.0,0.0,-3.717073188484718
1966.0,75.0,0.0,-3.0798967975867497
1966.0,83.0,0.0,-2.2422899372102902
1966.0,84.0,0.0,-2.1511266052946505
1966.0,87.0,0.0,-1.8476824112835504
1966.0,89.0,0.0,-1.6886597071489007
1966.0,91.0,0.0,-1.5190169380668739
1966.0,92.0,0.0,-1.4355686424551297
1966.0,93.0,0.0,-1.3436142539606366
1966.0,94.0,0.0,-1.2429007603367717
1966.0,95.0,0.0,-1.194342656739161
1967.0,1.0,0.0,-6.658554193348637
1967.0,4.0,0.0,-7.5850291103857925
1967.0,15.0,0.0,-7.814095680003124
1967.0,21.0,0.0,-7.250245587928913
1967.0,26.0,0.0,-7.163938684374547
1967.0,28.0,0.0,-7.043575002124672
1967.0,32.0,0.0,-6.720446180677143
1967.0,40.0,0.0,-6.061457918928517
1967.0,45.0,0.0,-5.641653103190652
1967.0,49.0,0.0,-5.308165702602851
1967.0,51.0,0.0,-5.189283605523914
1967.0,52.0,0.0,-5.0911406087559055
1967.0,59.0,0.0,-4.571638702779299
1967.0,60.0,0.0,-4.501801653011058
1967.0,62.0,0.0,-4.267484400301217
1967.0,63.0,0.0,-4.222291576552723
1967.0,64.0,0.0,-4.1529487265381535
1967.0,65.0,0.0,-4.0527804431444086
1967.0,70.0,0.0,-3.6112519684346474
1967.0,77.0,0.0,-2.9072636255663826
1967.0,79.0,0.0,-2.672779587020291
1967.0,84.0,0.0,-2.178873002307354
1967.0,86.0,0.0,-1.9705010418193216
1967.0,96.0,0.0,-1.1941809018634668
1967.0,97.0,0.0,-1.0666108410473265
1967.0,98.0,0.0,-1.1017803015258467
1968.0,11.0,0.0,-8.131930790625592
1968.0,18.0,0.0,-7.261577153938463
1968.0,21.0,0.0,-7.2376492002432276
1968.0,30.0,0.0,-6.89978710933296
1968.0,45.0,0.0,-5.637713874686496
1968.0,47.0,0.0,-5.420259037353279
1968.0,48.0,0.0,-5.354464527171038
1968.0,51.0,0.0,-5.163961314048958
1968.0,54.0,0.0,-4.904115450718583
1968.0,57.0,0.0,-4.675914590513849
1968.0,59.0,0.0,-4.571832126377581
1968.0,65.0,0.0,-3.9962201642289017
1968.0,72.0,0.0,-3.361476793467223
1968.0,73.0,0.0,-3.3072972864691037
1968.0,74.0,0.0,-3.2020678732188332
1968.0,76.0,0.0,-3.0040064100062365
1968.0,79.0,0.0,-2.6221982459824313
1968.0,92.0,0.0,-1.4180533820683943
1968.0,93.0,0.0,-1.3357875759496418
1969.0,1.0,0.0,-6.682214603068206
1969.0,9.0,0.0,-8.088662810377077
1969.0,10.0,0.0,-8.262550973042657
1969.0,12.0,0.0,-8.11841707145887
1969.0,14.0,0.0,-7.875339305243843
1969.0,17.0,0.0,-7.333933428687843
1969.0,18.0,0.0,-7.1927742340144345
1969.0,23.0,0.0,-7.116010217802597
1969.0,24.0,0.0,-7.156216638280637
1969.0,34.0,0.0,-6.543112165394228
1969.0,42.0,0.0,-5.857633199474462
1969.0,45.0,0.0,-5.620728919520915
1969.0,52.0,0.0,-5.102257283643569
1969.0,53.0,0.0,-5.023568569508155
1969.0,65.0,0.0,-4.049332956392752
1969.0,80.0,0.0,-2.5913744449202065
1969.0,82.0,0.0,-2.4099810120139424
1969.0,84.0,0.0,-2.178184005036087
1969.0,87.0,0.0,-1.8877903086451506
1969.0,88.0,0.0,-1.8086452347048396
1969.0,89.0,0.0,-1.6992203981286083
1969.0,92.0,0.0,-1.463620428870128
1969.0,96.0,0.0,-1.1516745151149022
1969.0,97.0,0.0,-1.0875210247682356
1970.0,0.0,0.0,-3.987932599528496
1970.0,3.0,0.0,-7.433694540558176
1970.0,4.0,0.0,-7.633425651247642
1970.0,8.0,0.0,-8.108400293215398
1970.0,11.0,0.0,-8.270333113484712
1970.0,14.0,0.0,-7.934977571563574
1970.0,19.0,0.0,-7.173023756597018
1970.0,29.0,0.0,-6.960101759354346
1970.0,30.0,0.0,-6.938214486466846
1970.0,38.0,0.0,-6.224153511265723
1970.0,43.0,0.0,-5.833435682883072
1970.0,44.0,0.0,-5.735892528574435
1970.0,49.0,0.0,-5.298517386550704
1970.0,54.0,0.0,-4.924686981959891
1970.0,55.0,0.0,-4.854272776472397
1970.0,67.0,0.0,-3.9132237260046647
1970.0,69.0,0.0,-3.6740696624604565
1970.0,79.0,0.0,-2.737237022537194
1970.0,81.0,0.0,-2.568466535486974
1970.0,82.0,0.0,-2.4410199163813013
1970.0,83.0,0.0,-2.3324877543483593
1970.0,86.0,0.0,-2.0381537356666017
1970.0,87.0,0.0,-1.9432756224700756
1970.0,93.0,0.0,-1.4253595663651535
1970.0,99.0,0.0,-1.120453071593082
1971.0,2.0,0.0,-7.18879280871525
1971.0,9.0,0.0,-8.206038762779315
1971.0,11.0,0.0,-8.213391737084573
1971.0,13.0,0.0,-8.028613176597567
1971.0,16.0,0.0,-7.487573774235079
1971.0,20.0,0.0,-7.286091719702049
1971.0,25.0,0.0,-7.083299851497068
1971.0,28.0,0.0,-7.07380986331222
1971.0,35.0,0.0,-6.519775485214992
1971.0,38.0,0.0,-6.261699705956042
1971.0,42.0,0.0,-5.89542735891104
1971.0,50.0,0.0,-5.255832754941881
1971.0,51.0,0.0,-5.229537851153211
1971.0,54.0,0.0,-4.947238048966464
1971.0,55.0,0.0,-4.8851486740548395
1971.0,56.0,0.0,-4.800576982330702
1971.0,57.0,0.0,-4.72643427348113
1971.0,62.0,0.0,-4.339197056698526
1971.0,67.0,0.0,-3.950244218248344
1971.0,72.0,0.0,-3.484274689079524
1971.0,76.0,0.0,-3.0521333272047606
1971.0,80.0,0.0,-2.6504277282876187
1971.0,93.0,0.0,-1.3812948793816289
1971.0,97.0,0.0,-1.1207750789590993
1971.0,99.0,0.0,-1.0908465204531022
1971.0,100.0,0.0,-1.0656205507474732
1972.0,0.0,0.0,-4.155177955829849
1972.0,4.0,0.0,-7.721940787919139
1972.0,7.0,0.0,-7.912877224562908
1972.0,12.0,0.0,-8.202382451576204
1972.0,17.0,0.0,-7.294889430405578
1972.0,19.0,0.0,-7.250245587928913
1972.0,20.0,0.0,-7.27303859745747
1972.0,22.0,0.0,-7.195437351433918
1972.0,24.0,0.0,-7.151101537613866
1972.0,34.0,0.0,-6.643085980839429
1972.0,43.0,0.0,-5.823241914693529
1972.0,50.0,0.0,-5.292136507472955
1972.0,57.0,0.0,-4.761590105259393
1972.0,58.0,0.0,-4.653205635026648
1972.0,63.0,0.0,-4.338737286575484
1972.0,75.0,0.0,-3.1185554896068153
1972.0,83.0,0.0,-2.3470491283674626
1972.0,88.0,0.0,-1.8623514757930748
1972.0,91.0,0.0,-1.5933923340156328
1972.0,99.0,0.0,-1.0898349226970805
1973.0,4.0,0.0,-7.695213139013323
1973.0,5.0,0.0,-7.814095680003124
1973.0,11.0,0.0,-8.228261899564025
1973.0,14.0,0.0,-7.923866346138503
1973.0,16.0,0.0,-7.496542444217839
1973.0,18.0,0.0,-7.241830391003629
1973.0,19.0,0.0,-7.254479892067701
1973.0,20.0,0.0,-7.236259345954173
1973.0,21.0,0.0,-7.223836825955616
1973.0,24.0,0.0,-7.23904098891605
1973.0,25.0,0.0,-7.248838128161033
1973.0,34.0,0.0,-6.678232120703888
1973.0,40.0,0.0,-6.128889223019654
1973.0,43.0,0.0,-5.840977713834046
1973.0,49.0,0.0,-5.3921885821581075
1973.0,50.0,0.0,-5.280673931375442
1973.0,61.0,0.0,-4.453136030132593
1973.0,69.0,0.0,-3.7843336442872566
1973.0,72.0,0.0,-3.3973448123466654
1973.0,73.0,0.0,-3.3541229742762266
1973.0,88.0,0.0,-1.8432506779361948
1973.0,90.0,0.0,-1.6471138194151016
1973.0,92.0,0.0,-1.490433400861036
1973.0,95.0,0.0,-1.2444476368916542
1974.0,3.0,0.0,-7.531376396893472
1974.0,13.0,0.0,-8.101777752454906
1974.0,18.0,0.0,-7.340077841260184
1974.0,20.0,0.0,-7.372970391496075
1974.0,22.0,0.0,-7.296363270023878
1974.0,35.0,0.0,-6.648472681052054
1974.0,40.0,0.0,-6.2046577675690235
1974.0,46.0,0.0,-5.633510421670869
1974.0,48.0,0.0,-5.478640920679318
1974.0,51.0,0.0,-5.273624753957665
1974.0,55.0,0.0,-4.976958767736872
1974.0,57.0,0.0,-4.800455409173905
1974.0,58.0,0.0,-4.710641818930325
1974.0,59.0,0.0,-4.631103568014596
1974.0,62.0,0.0,-4.3909462968485355
1974.0,68.0,0.0,-3.92086195409535
1974.0,70.0,0.0,-3.6728486370414086
1974.0,75.0,0.0,-3.2280931744178103
1974.0,83.0,0.0,-2.399393394422391
1974.0,91.0,0.0,-1.6426793372139064
1974.0,96.0,0.0,-1.229834349852284
1975.0,0.0,0.0,-4.257263571741215
1975.0,2.0,0.0,-7.329349769020185
1975.0,5.0,0.0,-7.971966140932914
1975.0,6.0,0.0,-8.06293791913864
1975.0,11.0,0.0,-8.351678752938664
1975.0,12.0,0.0,-8.37309284744248
1975.0,16.0,0.0,-7.654303236269198
