parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
parameters[58],0.8195203812209912,0.5547155121861425,0.1756816063306481,10.095002690463888,22.26733160317062,1.0215579371505723,0.10943804139525484
parameters[59],-0.9135448969980053,0.8594443893051162,0.33206072015351423,6.4234098456934765,18.06321911008727,1.0571626447654288,0.06963498813682707
parameters[60],0.11144525844459552,0.542579439996713,0.15386860491286677,12.405758352064343,21.955887606171277,1.261441574514273,0.13448851255435956
parameters[61],0.5526334715019066,0.9610981214590056,0.44009232543459537,6.601663511161012,25.923294034868903,1.2161033200197873,0.0715674028788974
parameters[62],0.8436555265857869,0.4281794471244047,0.22630904479017255,3.6592537363289703,19.100435744759917,1.2420872254603859,0.039669287285123915
parameters[63],-0.02269157781364044,0.86083561103507,0.5621440067510675,2.454233247456822,10.844363575397649,1.353611210534037,0.02660588490803545
parameters[64],0.9584648847935342,0.34831241759219894,0.1377956279118581,6.245350909819733,26.03830730673805,1.156935578040593,0.06770468442196492
parameters[65],-0.7852606842768496,0.5900824928091916,0.20671149396895494,8.78736915834869,21.050286547659685,1.0736155241920489,0.09526223015425059
parameters[66],0.5347691410723538,0.6865454964897506,0.2010538504793451,13.250255012009871,39.980590600098964,1.043542201837913,0.14364354334167936
parameters[67],0.3996095026574626,0.8129305631857665,0.21330068130627966,13.538115539114367,20.751992191250373,1.0574302509090607,0.1467641856284893
parameters[68],-0.9989228513089138,0.5693104492497784,0.1674310812335629,11.791720884367503,10.870013911522376,1.2205760477918253,0.12783184688833424
parameters[69],0.6567877554938588,1.0383804615839716,0.6919909161823256,2.2485370954260344,20.358905426752095,1.4040898511777695,0.02437597128730361
parameters[70],0.31098703080071644,0.9520746592671402,0.6426445625003712,2.3890264417833205,16.600430283152942,1.446005461647779,0.025898990089147485
parameters[71],-0.6633005415701927,0.8371088984975563,0.23849918205800397,14.072797195487455,32.655073040349386,1.041486325073028,0.15256056974423762
parameters[72],1.418011178639105,1.1708174828551994,1.02462030445617,1.4397870741865402,20.358905426752095,1.9731151063280605,0.015608463143256365
parameters[73],-0.08694896677774047,0.4974251512120212,0.1680098364796038,8.986231388419734,14.871170512339447,1.1820874774594026,0.09741805850157988
parameters[74],0.08117313007112141,0.9715908591466161,0.5530522278501784,2.994426320889839,33.62327670579392,1.2698567155944638,0.03246201726822166
parameters[75],-0.5228802916263892,1.2497799050899703,0.8980509206688714,1.995486585415662,11.123247512252197,1.5418349378629483,0.021632697903556458
parameters[76],0.36619582070092427,0.823479098810718,0.453247469734296,5.005946619681415,40.5990264059981,1.1937730171065593,0.054268533668112996
parameters[77],-0.2809987884005935,0.8708767699878949,0.7474395534334103,1.4687697777665973,22.328759399062616,2.021324101422157,0.015922659227338334
parameters[78],-0.11688396479969733,0.7903996448625635,0.4473610389677498,4.020191245997946,23.50049240161733,1.2402246119723548,0.043582143510666776
parameters[79],-0.018514438396169265,0.8950541491869972,0.7632080712874335,1.4441350809769733,14.923686678394464,1.934232837581197,0.015655599073944898
parameters[80],-0.13788770950235102,1.2245415929895749,0.5792707143641864,6.782145385845562,20.358905426752095,1.2289546947879133,0.07352397322151644
parameters[81],-0.24094041872883232,0.48270102792532976,0.13881344532819145,12.46589296689723,38.149319917493,0.9996509145329319,0.13514042069833518
parameters[82],-0.1790936205818632,0.8369850503327552,0.2763577671225924,9.67489402141999,23.002613253908585,1.0136100421933596,0.10488372166666655
parameters[83],-0.8425452366588201,0.7741418008749205,0.263995765761634,7.335305313949664,23.53251013160738,1.0900934158127673,0.07952067683480404
parameters[84],-0.4753185582444842,0.693070913078219,0.2788721780365504,5.152188804924014,38.507904976965804,1.2281986648493721,0.05585391792337729
parameters[85],-0.22982223663686988,0.4128746387989595,0.1124488153845502,15.339212314801124,19.51440266366426,1.2730494135288586,0.16628953985951525
parameters[86],1.030214678619803,0.997351260379324,0.8167029045405437,1.4871520718709177,18.436237450919645,1.8397322954741149,0.016121938249326978
parameters[87],-0.3746552970309009,0.8268556345220971,0.2846996054224614,8.939660864851088,21.294045835869824,1.1416353213836679,0.09691319614122423
parameters[88],0.37952456156859943,1.0934030805880126,0.37427959977819836,9.039858940772119,20.56542938436124,1.2092008309960849,0.09799942479480636
parameters[89],1.1702622770420512,0.4591622966855421,0.13529684979501888,10.966551394736076,38.461812452329575,1.0545503037096948,0.11888633834976883
parameters[90],-0.3287269434081764,0.9381312313864582,0.59015211893746,3.0184316679104644,24.11486251855409,1.3050079159086798,0.03272225475814648
parameters[91],-1.4447358190398643,0.5374393745818841,0.37673460937441966,1.9491441905658513,13.720695569835401,1.4971284207582263,0.02113030864409448
parameters[92],0.6024269435244929,0.47107252302008706,0.27215659653068996,2.7480711506403472,45.805740376555484,1.3678143335918391,0.029791326814105495
parameters[93],-1.0742389011100069,0.3933393692227741,0.12589964180341434,7.524988813461542,20.872992018167864,1.0445547261868506,0.08157700027602383
parameters[94],-0.7124532932612101,0.6479990263223492,0.20340390056084023,10.204422496132867,11.330751123409856,1.087873924447193,0.11062424110113252
parameters[95],-1.2489232762695546,0.8918435700101293,0.6685758005888288,1.6893630466969773,11.285942599750323,1.6122095371993488,0.018314069713986574
parameters[96],1.3383258210799724,0.5998333567723184,0.34380907282327966,3.5874084704643097,18.82097776203986,1.202492346067282,0.03889042615741197
parameters[97],-0.24265701704451503,0.5876811498776919,0.46274435227935834,1.6736409539077646,28.78168681805517,1.705083327651446,0.01814362943831322
parameters[98],-0.9036557923916121,0.9544692603933413,0.5616773044981328,3.055804906375695,12.3046933836448,1.2491568290586428,0.033127411066038934
parameters[99],-0.2842852131289856,0.634894552969002,0.3712392388810725,3.6018617082604467,28.90565395466299,1.2570693494226444,0.03904711101275364
parameters[100],1.1681295894995896,0.7190969518612902,0.5788953784693922,1.5803345166710951,21.367820618227185,1.7488183805681743,0.01713211175438072
parameters[101],0.12907024992368601,0.7160798460781916,0.15944877850527844,19.01643352819726,18.144611071646597,1.0339643763732598,0.20615360921249362
parameters[102],-0.07975253122277913,0.6387909331937682,0.30981167278413785,5.9649740043517046,42.00583776479645,1.1274939329753255,0.06466517068158043
parameters[103],-0.2178267076136975,1.1842494175566416,0.45404168215758023,8.407887192695451,24.654000411573296,1.1620974314905848,0.09114833694002267
parameters[104],0.391624069566912,0.9414006626914285,0.6247220243982675,2.3854145113550653,21.51551335911187,1.3621744577678556,0.02585983382501914
parameters[105],-0.3355161436373864,1.011827932865343,0.7461563300621341,1.898008016698722,21.240015657218304,1.5692599212814975,0.020575950920371212
parameters[106],0.908976463082553,1.582745864039882,1.1124960330285463,1.9710075626122887,18.465105666678397,1.4981595735930573,0.021367325382813936
parameters[107],-0.8323882519635863,0.809338152738779,0.451156783957766,4.5913714456958985,11.743787790943138,1.2791781627671297,0.049774201527426155
parameters[108],0.7195700094678932,0.47914683726893936,0.12525518536879413,13.075612029608038,10.874553042768085,1.0585606127017906,0.1417502713413126
parameters[109],-0.792926442822152,0.5687125813153235,0.14400226201780994,16.45476837796238,24.644475854764313,1.0415998128674642,0.17838307508306644
parameters[110],-0.11162985181277735,0.9614446847531987,0.6320591956951039,3.135547649082907,15.626317882231042,1.2524121383153863,0.033991887267279246
parameters[111],-0.848290365170005,0.8776221007966425,0.5926548023697659,2.33221968820735,40.5990264059981,1.3699800084230134,0.02528315866839415
parameters[112],-0.09891303870042586,0.8066062077235084,0.20783408662027844,15.28051992669304,49.521405457086885,1.0286643917647622,0.16565326662648022
parameters[113],-0.40366976729918314,1.175817382888734,0.7916386177130018,2.1807127696338915,13.031794564152765,1.396223773951726,0.023640700420990975
parameters[114],0.5374843143113649,0.9710782437164953,0.21297655764910664,20.936747138203234,27.70080883691846,1.0265654389261114,0.22697137090979613
parameters[115],-0.325590681730664,0.7375904583194364,0.2809879002074446,7.789044631551691,40.543275990487324,1.0607573855678745,0.08443958015211495
parameters[116],0.5128599271926615,0.6556289290672127,0.22924655863843021,8.03734568150027,10.868501709733145,1.1441916194652157,0.08713136552513193
parameters[117],1.3167650980525427,1.1843189560975211,0.5992234027908667,5.863166789670266,10.913289262227982,1.1568439846906315,0.0635614976548097
parameters[118],-0.4041132746293852,1.114311032040091,0.8475772628898476,2.215842133943608,20.50936769075788,1.416018142495073,0.024021531307658037
parameters[119],0.6846131156271305,1.0546981180424106,0.43773065149989654,6.875234908616844,21.782087586876433,1.1306606411949656,0.07453313937618537
parameters[120],0.16427761467803378,1.051380998819053,0.29019560872785977,13.197641380233723,20.456288608163984,1.0607850822080713,0.14307316877231824
parameters[121],0.17697299094716032,0.7389324017636788,0.2324733428387892,10.658989198288214,22.275382556883287,1.0379611333015248,0.11555211394007431
parameters[122],0.5762120440724874,0.9367429399127077,0.37464958764935624,6.742335946647822,37.36780800258201,1.0892801399608218,0.07309240651584734
parameters[123],0.2751595700897331,0.9125597643298713,0.2811307724340476,10.957627190925564,19.272500714243435,1.1986230101788509,0.11878959272067087
parameters[124],-0.8714744679489024,1.3510563596948213,0.5556535054885575,7.2013440072030495,20.40614823970173,1.2134840349716,0.07806842729286512
parameters[125],0.8175390809816526,0.5234990931535003,0.3253746624631588,2.517770616415173,11.74334647456252,1.3414848513731081,0.02729468167485336
parameters[126],-0.8194234421154115,1.1854684605658041,0.9059658477083189,1.6530804143490148,20.358905426752095,1.6834243577659753,0.017920736463607548
parameters[127],0.24839444784567588,0.5883474800448377,0.3199274321953818,4.188684652915992,40.6170503134655,1.2152016603650198,0.045408749110142574
parameters[128],-0.001525767274887531,0.849648453707237,0.7376756624642961,1.379934141229695,20.892091291290214,1.9653571621192982,0.014959608659963737
parameters[129],-0.4890424045492736,1.2070061560641496,1.007065096737587,1.4924914302022656,21.001735198786744,1.8596061527566718,0.016179821237178198
parameters[130],0.04388784483058036,0.664173339911959,0.4450676123431619,2.247644739038147,20.75199219125037,1.4172559214861147,0.024366297418131767
parameters[131],-0.6445718236126028,0.5366834198077235,0.1532256205125325,11.733776643942921,20.406148239701736,1.0445586493953698,0.1272036841848025
parameters[132],1.219930987405457,0.46472737876481557,0.14650898810194887,6.890317455944488,17.004199340679566,1.2538132218492213,0.07469664645878851
parameters[133],-0.7800229008828536,0.5528336605767632,0.16168473705349745,11.901830479853427,20.821099891911008,1.0538716905005485,0.12902552447696788
parameters[134],0.19251458598601826,0.905060216646663,0.3684719173940618,6.462230571879494,20.406148239701736,1.2082452905149759,0.07005583638913636
parameters[135],0.40782584465207344,1.3869656062459046,1.1995761231014384,1.572967492408586,32.170981557577846,1.7837575030289043,0.017052247218340335
parameters[136],-1.068303517631077,0.9740243282604312,0.3032875015841625,10.372686988069082,23.162194298104033,1.214800629468148,0.11244836507598416
parameters[137],0.9219128070320544,0.5503306880349783,0.19552638667491737,7.658041109577053,11.691284285606747,1.3430494524827412,0.08301939540324632
parameters[138],-0.05416057686598764,0.5733092904097891,0.24605248903052104,4.255190614064872,13.997018734365593,1.2619209949522858,0.04612972783123966
parameters[139],-1.4437845617840912,0.9194143174707945,0.31974066082333824,7.795529039257859,14.800737140905595,1.1196972660735554,0.08450987640668076
parameters[140],0.038385503472148357,1.1612101089917104,0.43740478537457944,8.113243229198476,21.122086678936142,1.0928618028317274,0.08795415668442907
parameters[141],-0.08821181231034611,0.7633501468534294,0.24640414250446377,12.344085567864791,17.594772406485234,1.011576829323341,0.13381992940315676
parameters[142],-0.002249531709891148,0.6502287070713207,0.39292581141166893,3.10342854368763,20.597406176085123,1.2635332318429513,0.03364369003607422
parameters[143],0.5185254128733706,1.1260572818541466,0.823796726086482,1.941404089314692,26.035562947843022,1.5240754496376159,0.021046399650000998
parameters[144],0.3137244892967961,0.66658830149272,0.2553344435795573,7.252597091520903,24.48239957413904,1.0161847520216956,0.07862405242098025
parameters[145],-1.0179866446042665,0.893678762013542,0.26586919391401187,11.083754023248979,29.22524643732357,1.0443412530679432,0.12015691018655933
parameters[146],0.45428768014036836,0.6052453250249298,0.20459813634162635,9.282361066202624,21.341959653503274,1.0538432534212243,0.1006283451086534
parameters[147],-0.08103476194742287,0.7578190957872335,0.3127044176555784,5.92800533065752,15.99053298796871,1.1668255806746413,0.06426440018491739
parameters[148],-0.31126688211630965,1.106101956094765,0.6617603926992114,3.1461417030337864,32.284464249040056,1.2710930312053128,0.03410673543031294
parameters[149],1.2499439113358788,0.7983010794738744,0.25802949943406484,11.035611627954223,13.252861532314387,1.160263123381532,0.11963500745798343
parameters[150],0.9799220857793618,0.6482508730944403,0.16875194920142836,14.140276803455109,46.1110820652908,1.050491002423105,0.1532921035889067
parameters[151],1.4925220795981613,0.9879944507295126,0.4078342630839249,7.067173249785696,10.872283003378318,1.9603816258955162,0.07661390713526837
parameters[152],-0.043851900569369925,0.5320852687241385,0.3446431915800073,2.334763829976076,37.21452424593508,1.3886882181878146,0.025310739234812845
parameters[153],0.8601792868145529,1.1085421910387538,0.36671606509192706,9.727440333628957,21.6436862237306,1.0240025512371507,0.10545336643715533
parameters[154],-0.12199899648972944,0.5897807860384036,0.2435704780319024,7.553149760789084,29.921037301079195,1.1363293319108547,0.08188228785383422
parameters[155],-0.39478002377976223,1.192523928153557,0.9478764848247758,1.687989798585648,19.718808835698834,1.6358629500829385,0.01829918258732978
parameters[156],-0.39213798788238646,0.8261991785432166,0.3079191367314315,6.901978499989316,34.92022989480785,1.1192392764313248,0.07482306166243134
parameters[157],-0.902599412089954,1.0368192795138862,0.7583193346501158,2.1804518641062334,35.077125724532834,1.4380864592058946,0.023637871992825913
parameters[158],-0.6556961131415184,0.708029333981979,0.1457867697391384,24.638313167260968,41.6435870882804,1.103390906177997,0.26709935786892336
parameters[159],0.17732142022782124,0.5167810730234361,0.24999575503467372,4.387702534138085,26.814474782932727,1.2123436297698846,0.04756626484257063
parameters[160],0.14111056731381122,0.598457035880833,0.1512391397078764,13.778523104586197,33.28783728199276,1.0875042490976048,0.14937039920847098
parameters[161],-1.9504989832372095,0.8837818862200387,0.7033873303120347,1.5206209620483266,11.790756183527142,1.7578449093535364,0.016484768245613013
parameters[162],0.04235349598316232,0.40628877261620105,0.23534467321729308,3.2552556627750313,22.42262950122118,1.261709906373302,0.03528961951752994
parameters[163],-0.23985544244518142,0.7623011241775258,0.31298239491142865,7.756553803376573,19.669163718345914,1.0934937345380997,0.08408735314358194
parameters[164],0.8597547030756695,0.551484137129829,0.4009426938869966,2.085635760688139,22.551876924789127,1.4728956084391722,0.022609988299381413
parameters[165],-0.30534430622101216,1.1485233211839643,0.8462067272460627,1.7567872851927202,21.10430755698977,1.6078777297805291,0.01904500330853736
parameters[166],1.4869519702290268,0.3992148395415157,0.1375506859790458,5.6328559010904735,20.890719889173482,1.1553036473809628,0.06106474026593029
parameters[167],-1.7086437684724214,0.6780753823843436,0.4432959593628674,2.3539724423291055,41.66579653758238,1.441059780305541,0.025518976218822965
parameters[168],-0.8030798722900057,0.7783267211023436,0.31067294262773604,7.1990755304272716,26.807358574711515,1.172945766428407,0.07804383515922197
parameters[169],0.1298370130495508,0.851203125210078,0.5016645061406253,3.1600102414833944,12.19092910272646,1.278948664566463,0.034257081669088446
parameters[170],1.0302048752502855,0.9799229926314464,0.4239283306024416,5.810451006616988,17.964072083376145,1.0687557655077125,0.06299001568250497
parameters[171],0.031686786385763006,0.8680588153887493,0.5592491857242757,2.713623004731715,37.63326425383202,1.3064198335317558,0.029417880889073707
parameters[172],-0.0408688483381686,0.6094526316014689,0.22277611739001202,11.018179635131675,26.68828138786267,1.0853022474416993,0.1194460304749542
parameters[173],-0.8600572632431068,0.6909679530509414,0.22683987910472211,10.029086829831236,32.81321947129345,1.061845154386318,0.10872345984379728
parameters[174],-0.6071638482933791,0.5454604716626935,0.3620769765654822,2.2286401496316,31.8263834737171,1.4337180939151393,0.024160272208833093
parameters[175],-0.4396750605473279,0.7546161716851898,0.19031455916038842,15.901615041625794,36.42913423427379,1.0733470936101275,0.17238644292990107
parameters[176],0.5505602384456891,0.7080821774639027,0.3666860064196214,4.054967236021556,31.305765752608767,1.256084641415573,0.04395914353260435
parameters[177],-0.49811355826104714,0.6934596197990051,0.20774434191774838,11.65728225832365,37.347953332157424,1.0566588633534781,0.12637442281691655
parameters[178],-1.0565052968443327,0.8693042504092053,0.29139554985355703,9.082709972410044,21.509696674922257,1.0740351915358826,0.09846396483684623
parameters[179],0.010276717999113874,0.7703484206968911,0.23795194799331834,11.751205813751794,21.059635610453537,1.2643008112047047,0.12739263056406697
parameters[180],-0.11478034751284436,0.7594897457947177,0.27405230974244876,8.978082179765961,15.239580900508743,1.1327721824237846,0.09732971445043538
parameters[181],0.41896822668093037,1.6698784865346332,1.508007075316189,1.354343140632635,14.319876927731503,2.07368303785982,0.01468218139534967
parameters[182],0.3556830672081849,0.3125822871964519,0.0785396486471696,18.740042551154847,43.484790546218974,1.2173248152238783,0.2031573061787742
parameters[183],-0.1493881511903451,0.8272764009620428,0.2153750554774728,14.771421983013683,51.91419521738918,1.0882873961608979,0.1601342307685452
parameters[184],-0.39428714755805044,1.199357252013415,1.054338744664518,1.4308326192214251,25.129036086506776,1.961171615164997,0.015511389567033358
parameters[185],0.15970905183635029,0.4221957514821235,0.2211407444542935,5.0944098431332066,18.15613470854455,1.2100711648695919,0.05522754697468894
parameters[186],0.5483925156438261,0.4402172418581968,0.183191157957704,3.5332983497429753,10.874553042768065,1.2152162191066609,0.03830382843049928
parameters[187],-1.2841902249125492,0.5611411942521595,0.405782276336668,2.132670836225132,27.443300158020534,1.4602050410879688,0.023119886780984474
parameters[188],0.6732523456330042,0.47322272755763295,0.14698158905295952,11.089568122519172,13.581161940073263,1.1823592269388037,0.12021993975238685
parameters[189],0.03234825749266678,0.9958454544510871,0.7072977132311649,1.9576354592892842,16.978331557768065,1.6153992272828142,0.021222360904658125
parameters[190],0.5986573187439297,0.31044722324721025,0.2561666915357982,1.5005982441644172,14.236633681118654,1.8117461990833548,0.016267705695377666
parameters[191],-0.14160314463650378,0.5133805845796783,0.11961734984199254,19.165678781592472,22.594477583011493,1.0020423380743884,0.20777154916951207
parameters[192],-1.4031277061538001,1.5446728240129617,0.6529557607542614,6.545187882516869,11.72000407573734,1.3203300542500862,0.07095516112177344
parameters[193],-0.28006089892706443,0.579254721126264,0.22182300673825991,7.288563479249411,16.480491387096684,1.5691333422761358,0.07901395732242109
parameters[194],0.1599757598574052,0.6002498228131703,0.29297081923808316,4.656672471084834,15.240717280653303,1.1554789530071463,0.05048211776467666
parameters[195],-1.0054513821535942,0.8179837311374394,0.24042321843048128,12.758660608916847,25.66629707198885,1.037943432252147,0.13831426010273673
parameters[196],-0.24843924703717213,0.4110393978713708,0.12746830757580394,10.600027436317404,16.152530957590617,1.1008458274974293,0.11491292047523312
parameters[197],-0.441010135638737,0.9572617244424577,0.3217567135014405,11.248949978952615,59.16470591441606,1.083388874154324,0.12194776873241202
parameters[198],-0.3810658811611651,1.401452271588724,0.5619691728416473,6.695243577112471,11.086547951376888,1.1151621319584613,0.07258188692069371
parameters[199],0.11076427521249785,0.7478961564274521,0.25349498177679974,9.993336950192948,22.069500099764827,1.1297671460025176,0.1083359020661826
parameters[200],0.8201881209295738,1.1035016859023614,0.4243859497362137,7.521511749694827,26.776170606696272,1.0451744717553841,0.08153930607621988
parameters[201],1.1753410925414602,0.31310787101842547,0.22320590555019773,1.9163682417963315,24.49804956884197,1.5053413666988746,0.02077499069637409
parameters[202],-0.8884674668422281,0.30495417516147916,0.07452249617416142,16.84181847668219,13.954123951356072,1.0205346062106153,0.18257901301637167
parameters[203],-0.7882045307510707,0.7701483210565043,0.2381365106641106,11.202218287211569,33.726841685963755,1.0356597592264645,0.12144115917795811
parameters[204],1.0677948746847954,0.9049121902211547,0.5868167797295943,2.794356902763746,14.115481097772241,1.3003605909718532,0.030293102020334615
parameters[205],-1.1388120076448573,0.5720099930249585,0.1187216702099601,19.817591380122984,30.507098436178552,1.0126318392025935,0.2148388120649905
