x1
2.2356987703900684
2.2356987703900684
1.9148018655287224
1.8363945972691051
1.7544928730365055
1.1384274673583437
-0.44830999734401306
-0.24362128484923568
-0.3199738368615072
-0.29815149571327804
-0.3052334467899653
-0.3052334467899653
-0.29572461291186275
-0.2977238479581246
-0.2978593975828098
-0.3039691965216824
-0.3039691965216824
-0.3044100820691763
-0.30426394275755586
-0.3035537967400219
-0.295443393149823
-0.3013483215984575
-0.3013483215984575
-0.29810343962849517
-0.3024373067522131
-0.30317423043852804
-0.2989702670812766
-0.299121871740024
-0.302044404031443
-0.2985175781911632
-0.2995993561066455
-0.3003994440413637
-0.30556008309720806
-0.2979062466643102
-0.30142563376449377
-0.29853778109465534
-0.29867433454417486
-0.29867433454417486
-0.30116001416287885
-0.2992673014233664
-0.29920707683864445
-0.2997597730440503
-0.301236048748154
-0.2993690560582512
-0.29822187608919404
-0.3016133374048331
-0.29824958897785336
-0.30119544023202555
-0.30196357598363766
-0.303014648063681
-0.29294922564150866
-0.29294922564150866
-0.29306780543716465
-0.2981746827876882
-0.300685807932264
-0.29617794752923277
-0.2995850065490667
-0.30077566443452286
-0.30077566443452286
-0.3012919092432108
-0.29465111181055575
-0.30173424066983523
-0.2967448819136055
-0.3040123158702279
-0.30140465193405686
-0.2987290545629855
-0.30195172355267186
-0.3020318311242919
-0.2976232763519488
-0.302473543371526
-0.3023759651330948
-0.3024120269693506
-0.3024120269693506
-0.3025967961457432
-0.3030180845848761
-0.2966319739741789
-0.30115235527001316
-0.2934353496082488
-0.2971090033610466
-0.3028460093565796
-0.2977137642419142
-0.3024575616660891
-0.2966628312597832
-0.2991428518324273
-0.30079724596517227
-0.29825960420808895
-0.3049686601032478
-0.3016587342690135
-0.3001017345852974
-0.2994904155550181
-0.3010661032309961
-0.30091848488044126
-0.3011437758644927
-0.3010405647103972
-0.300817198611106
-0.29763615859243464
-0.29763615859243464
-0.3012239955434648
-0.30183005563235926
-0.29895014194006375
-0.30380598173312445
-0.29569531277714434
-0.29696576930980395
-0.30268265343517065
-0.29685518168147834
-0.29685518168147834
-0.2966538678374801
-0.2958249216336074
-0.3023876597524371
-0.3023876597524371
-0.29752564688093136
-0.3007410211397056
-0.3027707880226887
-0.29939511262530116
-0.30056934359472026
-0.29553939074390784
-0.29332563699649034
-0.3024997705225492
-0.30095257358937577
-0.30095257358937577
-0.297731745160579
-0.2995738709690631
-0.29963012852759713
-0.30066348903425416
-0.2983082259801633
-0.30384335594138
-0.30035486844605436
-0.29963905300761545
-0.30181067720995264
-0.29906307791290965
-0.2943816259361228
-0.3030084681563688
-0.29833252380662817
-0.2948691048035419
-0.3003478271728576
-0.30002102319252577
-0.29992598311787616
-0.30287354908018715
-0.30050183827134674
-0.30050183827134674
-0.30191284515933414
-0.2979667102951069
-0.302247053492846
-0.3025873994448094
-0.2990916321552942
-0.2998121306916188
-0.2978306463821109
-0.3035598847961315
-0.30331798954662187
-0.29616541440227767
-0.2958094135246903
-0.2958094135246903
-0.2951876226135981
-0.30361685932504856
-0.3001175627617133
-0.30205257253396184
-0.30115780698753175
-0.29872914151099966
-0.29966318549253607
-0.3008052782335672
-0.30095469439507777
-0.29868228085444576
-0.29746272524759754
-0.3020195843695147
-0.2990263272080244
-0.2990263272080244
-0.30237071578301083
-0.29749577867491817
-0.3023976305186974
-0.2953174695842472
-0.3042136224090887
-0.3013972904241414
-0.29820215864673033
-0.29820215864673033
-0.29925355593273534
-0.30176236904869336
-0.2993611764525519
-0.2982596706038956
-0.29515018795206616
-0.29507403881717403
-0.2971200999035476
-0.3032934726642902
-0.3032934726642902
-0.30050111810710617
-0.3021630884097485
-0.3026634272581466
-0.29733770510284385
-0.3037889634127427
-0.29994991256376624
-0.2989007630851558
-0.300018052130242
-0.30083336860267773
-0.30091647442588193
-0.30139255289070416
-0.30445132372604977
-0.30273374890243426
-0.2983552409225065
-0.3009526925820016
-0.29953941619257884
-0.30017703324413986
-0.2985044543595824
-0.299438921775672
-0.30040797719252677
-0.30040797719252677
-0.29942345254564123
-0.30060191440753786
-0.3020414101729923
-0.3006260999312052
-0.2991977867262068
-0.3007641873047284
-0.3007641873047284
-0.3008118349089054
-0.29982487552370357
-0.3002546696509062
-0.2989441003629714
-0.30090287000972743
-0.30090287000972743
-0.3020902577344013
-0.29489186488515956
-0.29701160245087754
-0.3014141850184645
-0.2975307416515418
-0.30282627060521394
-0.29759223714181043
-0.3035054059656186
-0.29824504230152804
-0.2988722203436494
-0.30088211212117233
-0.29912716325579847
-0.2991676576230732
-0.2991676576230732
-0.3009058510379938
-0.2991417410799075
-0.3014520061571414
-0.3009517467831592
-0.3008864495653301
-0.3045855125648636
-0.30221764064188344
-0.30097565885017497
-0.2984143983429413
-0.29944734071417245
-0.29803751574282744
-0.30243094785217056
-0.2978223349540465
-0.301845577344234
-0.301845577344234
-0.2995824246719091
-0.2977941023118659
-0.2973009582546679
-0.2982516630722739
-0.29792764329894983
-0.29792764329894983
-0.2981785638540683
-0.30478009588080446
-0.3045412825511099
-0.3011626269645745
-0.29580249193204516
-0.29656223592171177
-0.30554980364797546
-0.3054462443691833
-0.2974265891995204
-0.2974265891995204
-0.3016377722255447
-0.2971556737267193
-0.3020263416936597
-0.30120947364602635
-0.30120947364602635
-0.3005729600954491
-0.3011753269388922
-0.2982016134955507
-0.30024041562929404
-0.2993233365241513
-0.3026064301563699
-0.3026064301563699
-0.30310529163027977
-0.2973408676585161
-0.29876127851075357
-0.2964547159833341
-0.30004108671566104
-0.30004108671566104
-0.3020860743494405
-0.2994657414716978
-0.2988368937388551
-0.2988368937388551
-0.3011567764361724
-0.3011683939635086
-0.29927402306567275
-0.30091973015690165
-0.30067717964560475
-0.2986041015355539
-0.29881469746016753
-0.304183656884953
-0.30268077684361566
-0.30531804227153037
-0.30612706320573496
-0.2988586689913716
-0.2996055437124281
-0.29929899282121897
-0.297512774154009
-0.3004016325278665
-0.2995417536471458
-0.2995417536471458
-0.29855042444962
-0.3030761058976209
-0.297227552469823
-0.2979061287055818
-0.3001664701052627
-0.3032789468130902
-0.30025310713374215
-0.30008477724460114
-0.30299193496613686
-0.2991061543913995
-0.2987431570402733
-0.2987431570402733
-0.2987736426013965
-0.2982551632190312
-0.30786392337513596
-0.3017783535040897
-0.29771635170401206
-0.3007797700784464
-0.29934294303726333
-0.30509451633199797
