x1,x2
2.063916283032175,-0.1926064073207664
2.063916283032175,-0.1926064073207664
2.0372177787600747,-0.3280568072805792
2.076338709477986,-0.6437798194150008
2.0473272202970563,-0.5599613439776192
2.0584527398062566,-0.5992321600719646
2.0303641296731265,-0.5798735874789009
2.0154868199451124,-0.615702456422108
2.0101387613891455,-0.599210286997231
2.0101387613891455,-0.599210286997231
2.00780436818381,-0.6001349769071634
1.9861691660160226,-0.6059961043158274
1.9834477986461743,-0.5990210674448435
1.9824695483036414,-0.5996756479792392
1.9794467942715819,-0.5999677980474064
1.9741570539589726,-0.6086718459837919
1.9530185240129905,-0.6083315152016585
1.9316023369808153,-0.6141427389408792
1.9293613251519897,-0.6149395735026146
1.9293613251519897,-0.6149395735026146
1.9306122504050447,-0.617719707358501
1.9300262750637611,-0.6169353112061361
1.927698643125973,-0.6165600673697004
1.8873361749325415,-0.6209750698068704
1.8873361749325415,-0.6209750698068704
1.8828588221436215,-0.623134524074077
1.8830155293046533,-0.6200668686915292
1.8734792796415976,-0.6263985692849448
1.8654103627421494,-0.6256269532638503
1.8421879240033294,-0.627894349546065
1.8420266169788577,-0.6271506907490584
1.7598966498509097,-0.6415452438020118
1.7598966498509097,-0.6415452438020118
1.7594255935089997,-0.6411829149517968
1.7496614595499251,-0.6473498065894198
1.7426959812129688,-0.6461717377150338
1.6083414614728633,-0.6704811978293352
1.4726717851883042,-0.6921935930719322
1.4601795880473458,-0.6978026133743075
1.4495122544114714,-0.6976215030270847
1.452223603468845,-0.6983983317199047
1.0101156554902508,-0.7744999786963357
1.0361881885346527,-0.7712767362421967
1.045683970400413,-0.7706424395638708
1.0449453141210892,-0.7700287268675867
1.0455042749840302,-0.7613057153349302
1.0729247130248667,-0.7645351011022828
1.064985667745231,-0.7623723130856251
1.0823123991073835,-0.7629638076301507
1.0754254511092292,-0.7597264925788252
1.08285475568717,-0.7605072883525956
1.1018774741784279,-0.7559505420871259
1.1018774741784279,-0.7559505420871259
1.110972136427132,-0.7562250467308684
1.1301349020059026,-0.7530852339096988
1.0489617727762548,-0.768310727350746
1.0493527769472337,-0.7666886996984335
1.0444481149369245,-0.7702263265427732
1.0926755691937176,-0.7598761374290267
1.0926755691937176,-0.7598761374290267
1.1073903080334007,-0.7572183990859642
1.1052843764750253,-0.7565429021434263
1.0642305055049412,-0.7650546133262225
1.0640726412216563,-0.7650415759727641
1.0573903859053426,-0.765370396157666
1.0668846546993704,-0.7666571622157405
1.0658420241190578,-0.7619604099738246
1.0845400780563244,-0.7642652932579868
1.0860541612114694,-0.7581818445232305
1.085960725318979,-0.7651559564811508
1.086308548316717,-0.7559537319975379
1.0867403896608825,-0.7594057327285119
1.0769891502238662,-0.7639490317943941
1.0479050493901567,-0.7670209110600825
1.0374968711938461,-0.771957656975743
1.0381741152521287,-0.7672352838921339
1.0397360196534744,-0.7713301435151807
1.0476841905476195,-0.7681549175664873
1.0545208774233,-0.7662347093035571
1.1181435137541016,-0.7549673869502783
1.0884919679458107,-0.7597883528995841
1.0809080813893606,-0.7654549637265196
1.084502816434274,-0.7576002876541433
1.0860429529549618,-0.7626107121520052
1.0485090531864774,-0.770727219951756
1.0351344546515546,-0.7698178454313743
1.0430277444555385,-0.7685151165011498
1.054620817791775,-0.7684605744641442
1.0819462785136458,-0.7630359844728742
1.0653638163018933,-0.7636952877290142
1.134034799681547,-0.7520492446721501
1.129721750438822,-0.7519253070612166
1.1058469638525417,-0.7557372608208553
1.101380146974693,-0.7557605956289903
1.1047847015719627,-0.759042151788306
1.1047847015719627,-0.759042151788306
1.1122515122647865,-0.7541222427175104
1.1099930835346743,-0.758500694032254
1.0897969592587422,-0.7615492313042964
1.0703005521905153,-0.7633633493323866
1.0690355184476925,-0.765040846102538
1.0339353819250043,-0.7702849761937899
1.110068819091415,-0.7585501250943263
1.1200718399261058,-0.7571651691329643
1.1147766814740734,-0.7537721382372231
1.118206962381406,-0.7522237518169876
1.0974798779289106,-0.7612667807475159
1.0974798779289106,-0.7612667807475159
1.050665483374374,-0.769354425876062
1.0448154050484562,-0.7674313612839975
1.0531648112450953,-0.7681750601420545
1.0531222496784272,-0.7671916241871081
1.0464269265787116,-0.767964257594617
1.0558832022388065,-0.7643649763339371
1.0483477974781423,-0.7680717733745519
1.0610127097357598,-0.7631130782230233
1.1043244225903222,-0.7554638005001435
1.0757648373073203,-0.7610535197716746
1.0757648373073203,-0.7610535197716746
1.0726176187894099,-0.7614447740639815
1.05496105937152,-0.7685008266015866
1.1135237515861485,-0.7568023840324806
1.1124877080770388,-0.7565482371879895
1.10183725400622,-0.7571612237712195
1.0978482522892006,-0.7545779659509496
1.0592221952901495,-0.7635375617692476
1.0860899988380848,-0.7591240549585531
1.0892264889470542,-0.7616412234948867
1.0494094939433953,-0.7679727344089426
1.060382406120389,-0.763459995322366
1.0264947193834677,-0.7693085333820399
0.9870574729076586,-0.7755520501934127
1.0005653479680152,-0.7771588991921768
1.0213589048831593,-0.7714743902935994
1.0448653388562763,-0.7702632786012313
1.0618920115868171,-0.7630494296253515
1.0618920115868171,-0.7630494296253515
1.0622775409223517,-0.7633920317592111
1.0787436903785517,-0.7641226289662959
1.0835078944707655,-0.7598886524138807
1.0790640815286463,-0.763635514382076
1.1114882560593127,-0.7542616011765758
1.0416951218812593,-0.770196651013949
1.1157365374055508,-0.757068851815592
1.0855377757116378,-0.7604047362365018
1.0779256725023938,-0.7629630076904265
1.0847127919490314,-0.7612644847795043
1.0661170162552471,-0.7640120676819475
1.067001941417471,-0.7619151792399813
1.0435488787187333,-0.7719519536945328
1.133194164582084,-0.7581781826832003
1.1227821285686546,-0.7524627389592543
1.0854325901062745,-0.7613156378304754
1.0588974352553615,-0.764679284878738
1.0637235086220092,-0.7617423524071014
1.0657132885616227,-0.7658202643305676
1.0602064414588124,-0.7668737121353438
1.1118549150836938,-0.756455757298076
1.1015809882279701,-0.7537986657582942
1.0850519595032273,-0.7564638322606388
1.08493144954004,-0.7638748364720086
1.0896891883017044,-0.7624165863510124
1.096222699331917,-0.7562596983567131
1.0955608868606785,-0.7573958018928443
1.0957020719698,-0.7614244638113481
1.0637313478455204,-0.7657718357547951
1.1350393386767088,-0.7533750385112353
1.1322867354179826,-0.753632008772086
1.0657022173812927,-0.7649350887385129
1.10363884683997,-0.7586401781989859
1.0819265120220456,-0.7585509043579067
1.0902720424512713,-0.7632675509685624
1.0481268978165528,-0.7639709767117994
1.0519259051483631,-0.7711499499727746
1.092450305866269,-0.7586079245136413
1.0556598111247442,-0.7654767616405298
1.0709037362239953,-0.766977601331094
1.065637643685137,-0.7619494487753994
1.064056999949392,-0.766792052976365
1.1190361660426011,-0.7565790400896396
1.0931008980135462,-0.7640088056411458
1.09702574690891,-0.7642723199266683
1.1075621332696144,-0.7531858211584682
1.0881763319844302,-0.7629980287254952
1.1217603452190703,-0.7556320492361932
1.112088597527296,-0.7543719352952704
1.0632416833045664,-0.7666188100101783
1.0443410606736063,-0.7701723961350566
1.0443410606736063,-0.7701723961350566
1.040304201651145,-0.7663920006921799
1.0952303064470574,-0.7569910168575662
1.1141864696316308,-0.7564219616705382
1.1141864696316308,-0.7564219616705382
1.1090527341964096,-0.7577455065293696
1.116970266392504,-0.7557538335608646
1.0885498872611896,-0.7618944930279684
1.0497540526126838,-0.7691246957244608
1.0698156189079913,-0.7619361729753359
1.071277173856821,-0.7623268123690231
1.073934664869379,-0.7596136174171085
1.074572629228835,-0.7667627978221325
1.074572629228835,-0.7667627978221325
1.080280902833136,-0.761012765951906
1.0916830251491767,-0.7609400065680818
1.0358189072821746,-0.7697396365219902
1.0537990423071042,-0.7659501455635795
1.0529680498770355,-0.764842178337184
1.0644557151896266,-0.7670267913491358
1.0950466970475785,-0.7584614014596099
1.0785476461090298,-0.7635306422720929
1.0793391096005938,-0.7636609760823456
1.0399962636082831,-0.771603187630452
1.0279172848074494,-0.7684878367198215
1.0423299927254874,-0.7732426314911409
1.0419536117596937,-0.7722016648429849
1.0488194924439165,-0.7674213785227291
1.0272687345194071,-0.7673156636636144
1.0431920524480047,-0.7713483988052481
1.047280031362807,-0.7643443962645001
1.0911320179463135,-0.7619516661492373
1.0442631710935302,-0.7703378200760442
1.0368857039882073,-0.767402697293784
1.0471693879613109,-0.7646378366873234
1.0427745885182764,-0.764212550928001
1.0437639532718683,-0.7650352621386994
1.0620675595060929,-0.7615181642740788
1.06620437761341,-0.7680747376606301
1.06620437761341,-0.7680747376606301
1.0578574684456596,-0.7643082165842371
1.015429249996553,-0.7721803632272716
1.0166997834045841,-0.7722056684760793
1.0241010935860209,-0.7736495887995699
1.022207153034327,-0.7724765229412708
1.0944338698284082,-0.7596016148054245
1.0944338698284082,-0.7596016148054245
1.0996974824792094,-0.7596725516969075
1.0869055237259302,-0.758770073875632
1.0920589135991694,-0.7609704602129043
1.0908872329381962,-0.7625999603458777
1.0730933795851543,-0.7643363892386512
1.0646759988901162,-0.7636810963582432
1.078594276061661,-0.7649070633827185
1.0445368177489973,-0.7630252756584776
1.0636158016098343,-0.7674965869358938
1.0574472666443955,-0.7638657392494296
1.0925771216223343,-0.7562822051376042
1.0916660145495818,-0.7635091936032021
1.0916660145495818,-0.7635091936032021
1.0904107033076458,-0.7576412502229452
1.0966630893297051,-0.7583546075648022
1.0617742229339726,-0.7670686522451957
1.0595101504827809,-0.7644524315497548
1.0818339487270572,-0.7610405908399034
1.079480113334045,-0.7647110246522443
1.0740640998591304,-0.7610323046646624
1.0725995336948133,-0.7605094655229702
1.0747629286411757,-0.7665856213160788
1.0775763942049577,-0.7676669566853925
1.0750873807381935,-0.7644845611687994
1.0477622866670202,-0.7643351199296059
1.0520156102846434,-0.764380120312982
1.1065373614001446,-0.7583699797702079
1.1042409834311355,-0.7577163140124497
1.0237691153473012,-0.771042531232148
1.1272419164412035,-0.7547606471395741
1.1236132463239237,-0.7525480310208982
1.1197568691855522,-0.7565201158080108
1.1122046978271622,-0.7567435610314064
1.1228644178781964,-0.7564307966028043
1.1210395783067664,-0.7561386843703463
1.117085606171752,-0.7544827045867472
1.111244880003305,-0.7582517940215325
1.0765841139784096,-0.7640280189649052
1.0581557144022964,-0.7650151276109555
1.075967256730538,-0.7619447893365041
1.0750405450892484,-0.7603962527798137
1.0814665105458323,-0.7634898714315743
1.0898269875322848,-0.755964878084928
1.0751505281777092,-0.7657453648964718
1.083549768679537,-0.7599524133396143
1.0528123265248768,-0.7665181917059289
1.0285915747486052,-0.7706004937251311
1.0595580635027415,-0.7649044557496051
1.0738218436056064,-0.7645267501039632
1.0775568097217207,-0.7637792273764344
1.057092986675819,-0.7645935973914082
1.0601825772352123,-0.764121287097565
1.0616703954634055,-0.7656365638513056
1.0717106602205313,-0.761796634443007
1.0438619996251435,-0.7670407567372391
1.015732548115132,-0.7740953240342742
1.0921364856788633,-0.7609058136719251
1.0764461902940556,-0.7631328022669179
1.071848769995746,-0.7637495523816145
1.096076055431136,-0.7593605573813337
1.0746961686345384,-0.7638487523021319
1.070439977169283,-0.7627894613883757
1.0789283187259384,-0.7654558632511296
1.0881225749735723,-0.7608409919494499
1.0687044198954418,-0.7652028867226601
1.0499026477381888,-0.7637261389172011
1.055620144671527,-0.7645791454779768
1.0987705385146116,-0.7598804236933869
1.1057829609776058,-0.7573276955055812
1.0662726819773356,-0.7628618648596034
1.0785712470910098,-0.7639028090984467
1.1170892776754275,-0.7540019816971654
1.0954644983292519,-0.756985529620901
1.0937040343825757,-0.7553337780580192
1.0677909686735827,-0.7624749391595272
1.0837635290602023,-0.7624917503377565
1.0486631130789206,-0.7670556956395846
1.0374169954738366,-0.7701589127170241
1.10147586403761,-0.7579417231284877
1.0921526023843435,-0.7601091379114395
1.048874648464553,-0.7677855395773028
1.0581202744168072,-0.767143498837973
1.112959642733144,-0.7582319124020817
1.1121256745488999,-0.7543211264547605
1.0498045754939953,-0.7699747738689081
1.0994943089421187,-0.755999319776666
1.101004650363871,-0.7562307375566709
1.067135468340629,-0.7660062454224359
1.0581820457967406,-0.7663041695951388
1.0754619689860436,-0.7624537751182752
1.0962255266873833,-0.7602154628922438
1.117252302621901,-0.7564144635763076
1.115458883141844,-0.7565450747185741
1.1276011753130326,-0.7520542240514155
1.1210194697318414,-0.7527515680438827
1.1520026899282005,-0.7471309849379902
1.1369801611794985,-0.7503235967717254
1.160151923535303,-0.7505138803536894
1.0884359122913323,-0.7633098496075332
1.0515780620303563,-0.7658350602100963
1.0738022522826096,-0.7621712034059783
1.0524439625353437,-0.7692957623265251
1.0836178160683319,-0.7591599553988262
1.0881778087311358,-0.7627071872253384
1.0886811667373624,-0.7592990410500724
1.0580349919851306,-0.7709411576674632
1.0561526945027295,-0.7651524776396469
1.077979220810457,-0.7619275651284028
1.0596435094113115,-0.7658180928639794
1.0538471208435836,-0.7668632422232707
1.0659934246460088,-0.7649371861120874
1.0952030369704011,-0.7593188923636155
1.0974723922449001,-0.7600330718396129
1.0988664368647707,-0.7567920009971881
1.1051980253508826,-0.7545688566189951
1.0997725603949935,-0.7600556190945283
1.1047697220776138,-0.7596033219185451
1.0873674886437459,-0.7591233029126667
1.1227722057526108,-0.7550979490867178
1.0898084594898394,-0.7591320146532659
1.045349200348143,-0.7665709044136199
1.055510669466785,-0.7658927828723734
1.0549692470771388,-0.7643273426479816
1.1002610966531317,-0.7612547165438603
1.0743516640024502,-0.7608027028802503
1.0780976191945641,-0.761377547284484
1.1363424408287368,-0.7546326795085916
1.112927467444013,-0.7563262654483887
1.119454833511246,-0.7565169851602556
1.0786832060846419,-0.7603554234075937
1.079932627776536,-0.7624722487531121
1.0817253465721282,-0.763439086718498
1.074135002050353,-0.7626229699875668
1.0942565461540896,-0.7604751244543954
1.109585307936197,-0.7557089897209875
1.0987949234105538,-0.7538455074310804
1.0931495060042322,-0.7627449551940344
1.1080050781737394,-0.7615027473392633
1.0806547094231485,-0.7666046169699379
1.0795883286654315,-0.7642993487362375
1.1061129601251516,-0.7593045733573077
1.1156100813351622,-0.7572511509895042
1.1232554091217473,-0.7586081330073843
1.118276802866896,-0.7555247102798115
1.1135656280198338,-0.7544582074219763
1.0899533416428162,-0.7569299836218886
1.0698209922119295,-0.7675577506611686
1.0314374930991623,-0.7658310674512459
1.0488846798249836,-0.7690176214551814
1.0952722492252902,-0.7600551616323918
1.0724231411857932,-0.7633775986275987
1.0515777966851838,-0.7667537071668699
1.121226993561555,-0.7552969990422391
1.0904954918939938,-0.7604934156135285
1.0727442027381209,-0.7649699447296237
1.0733219072075846,-0.7653637661258649
1.1081010893625654,-0.7551521566299443
