x1,x2
2.1216136691402165,0.18914730088144854
1.947979854148324,0.09217034246694959
1.9671329425466955,0.06201336844052793
1.941351504455887,0.06938718710282217
1.4481657766181875,-0.09005952656052807
1.2985005954457594,-0.22117507625752034
1.292638621954842,-0.5478862373638113
1.026488170243492,-1.0158379179682382
0.9495036631245742,-1.0701594032882478
0.8147197707092149,-1.1045396775444427
0.4443951418048129,-1.304256966653072
-0.13153849630221992,-1.5922549483196213
-0.04654907806389419,-1.591974009086547
-0.024715114593639117,-1.4493277146547432
-0.013758481444126223,-1.4940537850698001
-0.018871036508386833,-1.4900362822068522
-0.028629661252132284,-1.4275407840187238
-0.037948084126691296,-1.5077317071792178
-0.04331641904178301,-1.4832426406346222
-0.0009347176903186788,-1.4818568923201512
-0.0010486202296398643,-1.4868567687296936
-0.033032527753661146,-1.4628633114142064
-0.023402787437090494,-1.4386674633124201
-0.03396473437434372,-1.4737097960867356
-0.029178458919798873,-1.469491992985267
-0.029178458919798873,-1.469491992985267
-0.01728635582431566,-1.4721518739062547
-0.03211542044107159,-1.44832312041571
-0.01761205302414594,-1.4649258703706856
-0.028766572589931854,-1.4714621484594135
-0.028766572589931854,-1.4714621484594135
-0.0467700593301854,-1.4688535269453538
-0.04291110946967492,-1.478448060439205
-0.03941703350156092,-1.4701512054893375
-0.04494280759328474,-1.4688949503452398
-0.012525843045600324,-1.4634192202791307
-0.019482339337153657,-1.468096245580651
-0.008564392484467942,-1.4742107895563619
-0.00855033572490602,-1.4833221066768263
-0.04410177570236568,-1.4691366944354556
-0.04410177570236568,-1.4691366944354556
-0.0102738463820243,-1.4754842895000582
-0.009259224605975079,-1.4591864150049734
-0.048517421483110466,-1.4385951763076499
-0.030510707573936407,-1.500873587734353
-0.0178960216982762,-1.4756599494921594
-0.017499468143529994,-1.4365862175416022
-0.03618848128475286,-1.4888334318914869
-0.026638435317050763,-1.5018243358321302
-0.026638435317050763,-1.5018243358321302
-0.022678989759085954,-1.4968344657464612
-0.037460818282855274,-1.4435290986512757
-0.02284833800559869,-1.4547224538575385
-0.03837125141217112,-1.4514929812463577
-0.023578709059933416,-1.4820745813115765
-0.016008965005518596,-1.4549338763248338
-0.015944399377098184,-1.488843330673232
-0.021766884234329466,-1.4438822092384804
-0.037455271910516494,-1.463499515472013
-0.012711243745506348,-1.4628277562918888
-0.042125854280317246,-1.4491967686555536
-0.028669228201404738,-1.4484938205686384
-0.03567469987698431,-1.4695908380196419
-0.021679975825485,-1.465666300536415
-0.033011318326917956,-1.4460176593197664
-0.02274144137146436,-1.4848048089049706
-0.02605824964803121,-1.4513193066321846
-0.02605824964803121,-1.4513193066321846
-0.03784557062490162,-1.4502094536957015
-0.04118781679817661,-1.4491503311638585
-0.03481795006078774,-1.441699836173039
-0.020821513987136435,-1.4515519659088578
-0.020862218789999734,-1.4547564827553183
-0.020862218789999734,-1.4547564827553183
-0.03332003037065375,-1.4892897120767412
-0.04586476908062662,-1.4454466997737785
-0.051396974069297774,-1.4407847827389175
-0.02056056646824882,-1.435416628632642
-0.01843397344433595,-1.4972813171073074
-0.024479012090523996,-1.466127420042831
-0.014380396206599231,-1.469425651457403
-0.019496644309055677,-1.47744079126142
-0.019793349364450142,-1.4657502166506282
-0.03129609085268655,-1.477980065598329
-0.04849672411512096,-1.47512186402115
-0.05019742508607722,-1.4609995105054399
-0.029062914971885248,-1.471312674724239
-0.02484504043059063,-1.470151704065104
-0.01941286258785662,-1.4781827898851614
-0.02788591959359514,-1.4562334581125318
-0.022655847623661105,-1.4704865612827518
-0.022655847623661105,-1.4704865612827518
-0.01781544060111282,-1.485667155846062
-0.020171590253386912,-1.4639769329169978
-0.031419101790821406,-1.4671802811940033
-0.019776669886281448,-1.4726037843296522
-0.012760322612252108,-1.4497266448465658
-0.03966459212259591,-1.476796986330706
-0.04991335170043572,-1.442406260872918
-0.02682112804697963,-1.4957241796309415
-0.02236406805876706,-1.4904676942781354
-0.047368059402534524,-1.444059355571638
-0.03965139158607432,-1.4513995806158815
-0.01645296988729663,-1.481961526247533
-0.015923064990182527,-1.4848742712260847
-0.033813180659205994,-1.4454363096962546
-0.021343526356206746,-1.4607242339791267
-0.021343526356206746,-1.4607242339791267
-0.03686343529398666,-1.4767005959019914
-0.01214731750642701,-1.4655794901696557
-0.018910106654056714,-1.48856174892995
-0.02743633526565519,-1.4475870204100638
-0.032057194185875125,-1.4871947264715073
-0.024869653151108236,-1.4346114226365323
-0.03139071922693363,-1.4866561264913452
-0.03942366251525074,-1.4528150412723053
-0.03433844171342783,-1.4642059007971377
-0.02342255513647628,-1.4640307812422593
-0.030036543004636276,-1.4830277475846807
-0.03275283329374001,-1.4854390361184227
-0.04012601135432855,-1.4514264707014013
-0.010402636126888649,-1.4564144972218551
-0.0191071279195138,-1.4382894013661593
-0.0191071279195138,-1.4382894013661593
-0.024684707429973488,-1.48886485593209
-0.02514346379278671,-1.4449389729175899
-0.025915048049110323,-1.4885177326234944
-0.02223529164069672,-1.4901342763835195
-0.02297131535152206,-1.4686393516676333
-0.032755280603166174,-1.4455263128242972
-0.030097021924253196,-1.4457120626444164
-0.029743916485280256,-1.4689025094435864
-0.011025799370994214,-1.4579501398026415
-0.0134998973323548,-1.4587631059898152
-0.022586420743462565,-1.4516895057430326
-0.029478690468180205,-1.4506888169408971
-0.015847049983365665,-1.4768387683577864
-0.019200117771270103,-1.4859933607717684
-0.02643699694788057,-1.4296221492227472
-0.028256529423797992,-1.4347199891978206
-0.02672839182956301,-1.4965593690840833
-0.03289481568008187,-1.4906485038807962
-0.03289481568008187,-1.4906485038807962
-0.03100092340268676,-1.4909980776888296
-0.03442922248139242,-1.4893259552892044
