Year,Age,Gender,log_Mu
1952.0,65.0,0.0,-3.8377043411858467
1952.0,71.0,0.0,-3.3030457879549995
1952.0,72.0,0.0,-3.1749067874860777
1952.0,73.0,0.0,-3.0705635841769943
1952.0,74.0,0.0,-2.9620460783991938
1952.0,76.0,0.0,-2.7824936141253147
1952.0,77.0,0.0,-2.686352312126092
1952.0,78.0,0.0,-2.5980439934019928
1952.0,81.0,0.0,-2.3735763885723307
1952.0,82.0,0.0,-2.2859049827428475
1952.0,83.0,0.0,-2.164555084333216
1952.0,84.0,0.0,-2.0461460402821965
1952.0,85.0,0.0,-1.9476626838476891
1952.0,91.0,0.0,-1.487946206848025
1952.0,95.0,0.0,-1.1979244657917327
1952.0,98.0,0.0,-1.0638428137467986
1952.0,100.0,0.0,-0.8385082689380468
1953.0,2.0,0.0,-6.792642471881632
1953.0,5.0,0.0,-7.457668291456175
1953.0,10.0,0.0,-8.034767042171945
1953.0,11.0,0.0,-7.946213644830499
1953.0,12.0,0.0,-7.851931214345828
1953.0,15.0,0.0,-7.466371566584476
1953.0,17.0,0.0,-7.26872514720375
1953.0,18.0,0.0,-7.218364856077622
1953.0,19.0,0.0,-7.143477612503207
1953.0,20.0,0.0,-7.146012468106395
1953.0,25.0,0.0,-6.984636323318095
1953.0,26.0,0.0,-6.943382456625288
1953.0,27.0,0.0,-6.902767737471098
1953.0,28.0,0.0,-6.815176097689044
1953.0,32.0,0.0,-6.575577966643805
1953.0,33.0,0.0,-6.503624393887109
1953.0,34.0,0.0,-6.4315210999857655
1953.0,38.0,0.0,-6.111600348347963
1953.0,42.0,0.0,-5.7340355178272215
1953.0,46.0,0.0,-5.447281519687995
1953.0,47.0,0.0,-5.364670867098058
1953.0,48.0,0.0,-5.283231729129996
1953.0,56.0,0.0,-4.60637090656461
1953.0,60.0,0.0,-4.32859961829103
1953.0,61.0,0.0,-4.230370492190812
1953.0,63.0,0.0,-4.043841580048994
1953.0,65.0,0.0,-3.85248132271983
1953.0,66.0,0.0,-3.7684855904319496
1953.0,71.0,0.0,-3.31445103979123
1953.0,74.0,0.0,-2.977951296258904
1953.0,76.0,0.0,-2.7995899977427245
1953.0,77.0,0.0,-2.7110647402630814
1953.0,78.0,0.0,-2.620245388965513
1953.0,79.0,0.0,-2.524254731052255
1953.0,81.0,0.0,-2.353099743235224
1953.0,82.0,0.0,-2.2610593461655473
1953.0,84.0,0.0,-2.0508463103197583
1953.0,85.0,0.0,-1.9440229309721389
1953.0,86.0,0.0,-1.871738178949504
1953.0,92.0,0.0,-1.3939395109455885
1953.0,93.0,0.0,-1.304047315554525
1953.0,95.0,0.0,-1.1657365499521963
1953.0,98.0,0.0,-0.9970182573151943
1953.0,99.0,0.0,-1.203569552309627
1954.0,0.0,0.0,-3.676634727697499
1954.0,3.0,0.0,-7.1447442371184
1954.0,4.0,0.0,-7.376160186864175
1954.0,5.0,0.0,-7.540748536722336
1954.0,7.0,0.0,-7.86226722367649
1954.0,10.0,0.0,-7.9748689005908755
1954.0,11.0,0.0,-8.078938260485081
1954.0,12.0,0.0,-7.992464662481256
1954.0,14.0,0.0,-7.7728777242818925
1954.0,15.0,0.0,-7.635493904311701
1954.0,16.0,0.0,-7.525794987055277
1954.0,17.0,0.0,-7.423593444571672
1954.0,18.0,0.0,-7.355606103586739
1954.0,19.0,0.0,-7.294889430405578
1954.0,20.0,0.0,-7.222466023821838
1954.0,22.0,0.0,-7.173023756597018
1954.0,23.0,0.0,-7.166526007939498
1954.0,27.0,0.0,-7.002065958453378
1954.0,28.0,0.0,-6.905757276319464
1954.0,31.0,0.0,-6.716308814411182
1954.0,33.0,0.0,-6.586396680170973
1954.0,34.0,0.0,-6.508979159024769
1954.0,35.0,0.0,-6.424095323288916
1954.0,37.0,0.0,-6.278080521377765
1954.0,38.0,0.0,-6.175387385268911
1954.0,44.0,0.0,-5.651569603209267
1954.0,46.0,0.0,-5.504112279527633
1954.0,48.0,0.0,-5.336019233732048
1954.0,51.0,0.0,-5.01886909902336
1954.0,55.0,0.0,-4.751584204443628
1954.0,58.0,0.0,-4.56287727379784
1954.0,60.0,0.0,-4.381546749837031
1954.0,61.0,0.0,-4.289702727528374
1954.0,62.0,0.0,-4.194054406371112
1954.0,64.0,0.0,-3.992474129825773
1954.0,65.0,0.0,-3.908080786195522
1954.0,66.0,0.0,-3.824057916699502
1954.0,69.0,0.0,-3.581030038339239
1954.0,70.0,0.0,-3.4776465538255614
1954.0,72.0,0.0,-3.252587739353737
1954.0,73.0,0.0,-3.152082036259194
1954.0,75.0,0.0,-2.937803045756355
1954.0,77.0,0.0,-2.761878284301607
1954.0,79.0,0.0,-2.5850806387585266
1954.0,80.0,0.0,-2.5043096769349553
1954.0,82.0,0.0,-2.3100932084843673
1954.0,83.0,0.0,-2.227255010778276
1954.0,84.0,0.0,-2.1529072585851594
1954.0,85.0,0.0,-2.0372483277108207
1954.0,86.0,0.0,-1.9066788590348902
1954.0,88.0,0.0,-1.781692313516008
1954.0,89.0,0.0,-1.6935752416404013
1954.0,90.0,0.0,-1.5858239301367734
1954.0,93.0,0.0,-1.3640633122785686
1954.0,98.0,0.0,-1.073848459101532
1954.0,100.0,0.0,-0.9923001259700025
1955.0,4.0,0.0,-7.366621163817417
1955.0,6.0,0.0,-7.686460347903729
1955.0,7.0,0.0,-7.851931214345828
1955.0,11.0,0.0,-8.059768344377362
1955.0,13.0,0.0,-7.954724334498408
1955.0,14.0,0.0,-7.814095680003124
1955.0,16.0,0.0,-7.525794987055277
1955.0,18.0,0.0,-7.346260241168502
1955.0,19.0,0.0,-7.28172172003093
1955.0,20.0,0.0,-7.2446275956246895
1955.0,21.0,0.0,-7.179564002277628
1955.0,25.0,0.0,-7.080918897991326
1955.0,26.0,0.0,-7.057416053536543
1955.0,30.0,0.0,-6.817000915713673
1955.0,33.0,0.0,-6.618823987129924
1955.0,37.0,0.0,-6.2920292453907765
1955.0,39.0,0.0,-6.092390465697942
1955.0,42.0,0.0,-5.830707168229868
1955.0,43.0,0.0,-5.7483615180541685
1955.0,45.0,0.0,-5.604027641519209
1955.0,46.0,0.0,-5.5254689392597856
1955.0,48.0,0.0,-5.372179215146492
1955.0,49.0,0.0,-5.271091380294445
1955.0,50.0,0.0,-5.176453778791196
1955.0,51.0,0.0,-5.092116535964139
1955.0,53.0,0.0,-4.913735469356296
1955.0,54.0,0.0,-4.84038631853657
1955.0,55.0,0.0,-4.775958506968373
1955.0,56.0,0.0,-4.691490892454619
1955.0,58.0,0.0,-4.556951613717617
1955.0,60.0,0.0,-4.389494449521402
1955.0,63.0,0.0,-4.116774237188285
1955.0,65.0,0.0,-3.9030632640566743
1955.0,66.0,0.0,-3.819352670586838
1955.0,69.0,0.0,-3.5707409260968945
1955.0,70.0,0.0,-3.481442609841585
1955.0,73.0,0.0,-3.1684441515695134
1955.0,75.0,0.0,-2.9310500127474612
1955.0,78.0,0.0,-2.652908820106007
1955.0,80.0,0.0,-2.5208032937857623
1955.0,81.0,0.0,-2.407101520550044
1955.0,82.0,0.0,-2.3001480649606285
1955.0,85.0,0.0,-1.9557807030907364
1955.0,89.0,0.0,-1.6606838395224464
1955.0,92.0,0.0,-1.4885308726750177
1955.0,93.0,0.0,-1.3289655173595014
1955.0,95.0,0.0,-1.2279137827973516
1955.0,96.0,0.0,-1.1656980512723754
1955.0,97.0,0.0,-1.1062141094312352
1955.0,99.0,0.0,-1.1170064283488366
1955.0,100.0,0.0,-0.9179746488668966
1956.0,1.0,0.0,-6.3435784797191515
1956.0,11.0,0.0,-8.031685375634536
1956.0,13.0,0.0,-8.019452807198903
1956.0,15.0,0.0,-7.654303236269198
1956.0,16.0,0.0,-7.511061755542293
1956.0,17.0,0.0,-7.428631238601629
1956.0,18.0,0.0,-7.368204695423061
1956.0,22.0,0.0,-7.183508780568644
1956.0,23.0,0.0,-7.174328388223683
1956.0,24.0,0.0,-7.1472823095468705
1956.0,25.0,0.0,-7.112322444723412
1956.0,29.0,0.0,-6.879167822130224
1956.0,34.0,0.0,-6.567717976196428
1956.0,36.0,0.0,-6.40033544835098
1956.0,38.0,0.0,-6.213608598089109
1956.0,40.0,0.0,-6.029374120181203
1956.0,43.0,0.0,-5.763532479061975
1956.0,44.0,0.0,-5.676361879080209
1956.0,47.0,0.0,-5.440572414128908
1956.0,50.0,0.0,-5.211956200899993
1956.0,52.0,0.0,-5.047247412592988
1956.0,58.0,0.0,-4.539007983734423
1956.0,62.0,0.0,-4.224681063950104
1956.0,63.0,0.0,-4.133293312360675
1956.0,64.0,0.0,-4.025247696142774
1956.0,66.0,0.0,-3.829245578970578
1956.0,67.0,0.0,-3.747017170843879
1956.0,68.0,0.0,-3.6550965761463674
1956.0,70.0,0.0,-3.4769667331425436
1956.0,72.0,0.0,-3.2843748071008965
1956.0,73.0,0.0,-3.186941206337855
1956.0,74.0,0.0,-3.0722462146542378
1956.0,75.0,0.0,-2.962316840014587
1956.0,76.0,0.0,-2.8508357098507724
1956.0,77.0,0.0,-2.750639381175457
1956.0,78.0,0.0,-2.65528224456356
1956.0,79.0,0.0,-2.5681534852007153
1956.0,80.0,0.0,-2.507655452800884
1956.0,83.0,0.0,-2.182316260603101
1956.0,87.0,0.0,-1.8361377799510874
1956.0,89.0,0.0,-1.6630022046388475
1956.0,94.0,0.0,-1.2825471461320388
1956.0,95.0,0.0,-1.1961832220511064
1956.0,96.0,0.0,-1.1783797842159776
1956.0,100.0,0.0,-0.9354302290896956
1957.0,2.0,0.0,-6.939245946073508
1957.0,3.0,0.0,-7.18879280871525
1957.0,4.0,0.0,-7.418580902748128
1957.0,11.0,0.0,-7.934977571563574
1957.0,12.0,0.0,-7.918356690327533
1957.0,13.0,0.0,-7.875339305243843
1957.0,14.0,0.0,-7.839159648666341
1957.0,16.0,0.0,-7.464624841249535
1957.0,19.0,0.0,-7.270160897629855
1957.0,21.0,0.0,-7.236259345954173
1957.0,23.0,0.0,-7.146012468106395
1957.0,24.0,0.0,-7.1147794484164635
1957.0,27.0,0.0,-7.003165463786796
1957.0,30.0,0.0,-6.767993336606978
1957.0,33.0,0.0,-6.568429973378517
1957.0,35.0,0.0,-6.435254769537814
1957.0,38.0,0.0,-6.17490673157064
1957.0,39.0,0.0,-6.0950488633645525
1957.0,42.0,0.0,-5.851354839123337
1957.0,44.0,0.0,-5.691359954657644
1957.0,46.0,0.0,-5.506326030277976
1957.0,47.0,0.0,-5.428426051895057
1957.0,48.0,0.0,-5.358704516563132
1957.0,50.0,0.0,-5.172566161242476
1957.0,51.0,0.0,-5.087246396468096
1957.0,54.0,0.0,-4.828688807632384
1957.0,55.0,0.0,-4.75727296419805
1957.0,60.0,0.0,-4.358700809370385
1957.0,63.0,0.0,-4.1035467729869
1957.0,66.0,0.0,-3.8064475128795077
1957.0,67.0,0.0,-3.7186790853524556
1957.0,69.0,0.0,-3.557675768498592
1957.0,70.0,0.0,-3.453238323889765
1957.0,71.0,0.0,-3.358712770056
1957.0,72.0,0.0,-3.2744413903179095
1957.0,73.0,0.0,-3.187159158316632
1957.0,74.0,0.0,-3.074797126150346
1957.0,75.0,0.0,-2.96595990188701
1957.0,79.0,0.0,-2.5541666998211037
1957.0,86.0,0.0,-1.8772454647492172
1957.0,87.0,0.0,-1.7801313387473912
1957.0,88.0,0.0,-1.7371860603028957
1957.0,89.0,0.0,-1.6375287926006261
1957.0,90.0,0.0,-1.5157517779504848
1957.0,91.0,0.0,-1.505059879254162
1957.0,92.0,0.0,-1.4020864015818222
1957.0,95.0,0.0,-1.1450971620633554
1957.0,96.0,0.0,-1.1081627494799602
1957.0,98.0,0.0,-1.0297646277236987
1958.0,1.0,0.0,-6.357901268248668
1958.0,2.0,0.0,-6.905757276319464
1958.0,4.0,0.0,-7.376160186864175
1958.0,5.0,0.0,-7.550209345226564
1958.0,6.0,0.0,-7.69961843248124
1958.0,7.0,0.0,-7.854505218341001
1958.0,10.0,0.0,-8.149083869851841
1958.0,11.0,0.0,-8.213391737084573
1958.0,12.0,0.0,-7.960438635761847
1958.0,13.0,0.0,-7.891254760549742
1958.0,15.0,0.0,-7.7728777242818925
1958.0,21.0,0.0,-7.300797867091744
1958.0,22.0,0.0,-7.267291455201901
1958.0,23.0,0.0,-7.241830391003629
1958.0,25.0,0.0,-7.1147794484164635
1958.0,27.0,0.0,-7.055095866880846
1958.0,30.0,0.0,-6.824333670843065
1958.0,31.0,0.0,-6.757612620552417
1958.0,32.0,0.0,-6.673473983257471
1958.0,33.0,0.0,-6.620323237785565
1958.0,35.0,0.0,-6.469500348050982
1958.0,36.0,0.0,-6.4118402679519
1958.0,37.0,0.0,-6.346426673043039
1958.0,38.0,0.0,-6.223144429444478
1958.0,40.0,0.0,-6.066188093303919
1958.0,42.0,0.0,-5.8820721703367855
1958.0,43.0,0.0,-5.802167376577602
1958.0,44.0,0.0,-5.722353860241636
1958.0,45.0,0.0,-5.62960307648195
1958.0,46.0,0.0,-5.534546157410902
1958.0,47.0,0.0,-5.446353445375441
1958.0,49.0,0.0,-5.290150803881644
1958.0,51.0,0.0,-5.104891030021976
1958.0,53.0,0.0,-4.941482435407939
1958.0,54.0,0.0,-4.861612022703816
1958.0,55.0,0.0,-4.7917407570714605
1958.0,56.0,0.0,-4.713758126404991
1958.0,58.0,0.0,-4.588411402173136
1958.0,61.0,0.0,-4.30004119993259
1958.0,62.0,0.0,-4.2182764634653624
1958.0,64.0,0.0,-4.03153879142971
1958.0,65.0,0.0,-3.945890074939723
1958.0,67.0,0.0,-3.744730487653952
1958.0,70.0,0.0,-3.4759963617376384
1958.0,72.0,0.0,-3.282508090113056
1958.0,73.0,0.0,-3.202707243706617
1958.0,76.0,0.0,-2.875108831230252
1958.0,77.0,0.0,-2.7747350238982067
1958.0,79.0,0.0,-2.554295313876225
1958.0,80.0,0.0,-2.463857740600293
1958.0,81.0,0.0,-2.3787860230877813
1958.0,84.0,0.0,-2.0768768333576877
1958.0,85.0,0.0,-1.9835860560363145
1958.0,86.0,0.0,-1.898380779353304
1958.0,87.0,0.0,-1.8023614723734938
1958.0,88.0,0.0,-1.7064390210530986
1958.0,89.0,0.0,-1.6325376692929936
1958.0,91.0,0.0,-1.4920771881608397
1958.0,93.0,0.0,-1.3204616777716058
1958.0,94.0,0.0,-1.243070591701567
1958.0,95.0,0.0,-1.1688019474479372
1958.0,97.0,0.0,-1.0598407148243276
1958.0,100.0,0.0,-0.8821767860890329
1959.0,0.0,0.0,-3.7420270983248285
1959.0,5.0,0.0,-7.548310009422912
1959.0,6.0,0.0,-7.67778350387804
1959.0,7.0,0.0,-7.831574277277084
1959.0,11.0,0.0,-8.091925456011893
1959.0,14.0,0.0,-7.875339305243843
1959.0,16.0,0.0,-7.586999554373091
1959.0,19.0,0.0,-7.369790738578696
1959.0,20.0,0.0,-7.261577153938463
1959.0,21.0,0.0,-7.332403206507076
1959.0,23.0,0.0,-7.280269286950616
1959.0,24.0,0.0,-7.153655817418963
1959.0,25.0,0.0,-7.067924031134958
1959.0,26.0,0.0,-7.07380986331222
1959.0,29.0,0.0,-6.925919249609808
1959.0,33.0,0.0,-6.604692104492054
1959.0,34.0,0.0,-6.567717976196428
1959.0,39.0,0.0,-6.126597221099479
1959.0,40.0,0.0,-6.055469877083895
1959.0,42.0,0.0,-5.896154367303657
1959.0,43.0,0.0,-5.829005619410279
1959.0,44.0,0.0,-5.749617011000001
1959.0,45.0,0.0,-5.657567050859238
1959.0,46.0,0.0,-5.578295854614785
1959.0,47.0,0.0,-5.495793171113669
1959.0,50.0,0.0,-5.207380371555935
1959.0,51.0,0.0,-5.175392019710738
1959.0,54.0,0.0,-4.880265142934401
1959.0,56.0,0.0,-4.785972896812776
1959.0,57.0,0.0,-4.747771154587114
1959.0,59.0,0.0,-4.437962267004185
1959.0,60.0,0.0,-4.423432132732553
1959.0,61.0,0.0,-4.397099664171403
1959.0,63.0,0.0,-4.104091913676981
1959.0,64.0,0.0,-4.060291022097249
1959.0,65.0,0.0,-3.9218713414829605
1959.0,69.0,0.0,-3.612659428202527
1959.0,70.0,0.0,-3.4673371841667002
1959.0,71.0,0.0,-3.466216018036604
1959.0,72.0,0.0,-3.3103608299904286
1959.0,73.0,0.0,-3.223988874255024
1959.0,74.0,0.0,-3.101137234643945
1959.0,75.0,0.0,-2.96510608001223
1959.0,81.0,0.0,-2.4534428670580106
1959.0,82.0,0.0,-2.305720001689533
1959.0,85.0,0.0,-1.9996622533135036
1959.0,86.0,0.0,-1.9123351506923616
1959.0,87.0,0.0,-1.8136493132463636
1959.0,88.0,0.0,-1.7459394257892773
1959.0,90.0,0.0,-1.5378896420950592
1959.0,91.0,0.0,-1.537763971561143
1959.0,92.0,0.0,-1.4007544054620922
1959.0,93.0,0.0,-1.3216608444945337
1959.0,94.0,0.0,-1.234995744561259
1959.0,96.0,0.0,-1.1702253756377032
1959.0,97.0,0.0,-1.1016539097110531
1959.0,98.0,0.0,-1.0317464777714473
1960.0,4.0,0.0,-7.408630571894959
1960.0,5.0,0.0,-7.55211229537265
1960.0,6.0,0.0,-7.704043218461596
1960.0,9.0,0.0,-8.019452807198903
1960.0,11.0,0.0,-8.069307367424122
1960.0,12.0,0.0,-8.059768344377362
1960.0,13.0,0.0,-7.983628080680758
1960.0,14.0,0.0,-7.891254760549742
1960.0,15.0,0.0,-7.787232037733576
1960.0,17.0,0.0,-7.480456306466215
1960.0,19.0,0.0,-7.335465996037621
1960.0,21.0,0.0,-7.2210970982144955
1960.0,23.0,0.0,-7.280269286950616
1960.0,24.0,0.0,-7.184827172321903
1960.0,26.0,0.0,-7.023166130493465
1960.0,27.0,0.0,-7.057416053536543
1960.0,30.0,0.0,-6.783769299201146
1960.0,32.0,0.0,-6.734642661273492
1960.0,33.0,0.0,-6.657775073714368
1960.0,34.0,0.0,-6.537571985018612
1960.0,36.0,0.0,-6.424712036228598
1960.0,40.0,0.0,-6.0161671597483535
1960.0,42.0,0.0,-5.837885459179681
1960.0,44.0,0.0,-5.719302286314238
1960.0,45.0,0.0,-5.614398913521516
1960.0,46.0,0.0,-5.5659354079640755
1960.0,49.0,0.0,-5.296918345634329
1960.0,50.0,0.0,-5.173624922590719
1960.0,53.0,0.0,-5.018717870289612
1960.0,54.0,0.0,-4.903306716343732
1960.0,56.0,0.0,-4.800212307191426
1960.0,59.0,0.0,-4.405499990859524
1960.0,61.0,0.0,-4.4023109779765885
1960.0,63.0,0.0,-4.117633660200054
1960.0,68.0,0.0,-3.717237777218991
1960.0,72.0,0.0,-3.2767962937041966
1960.0,73.0,0.0,-3.241607236870293
1960.0,75.0,0.0,-2.955877146299284
1960.0,77.0,0.0,-2.842290416310687
1960.0,78.0,0.0,-2.7044965229029123
1960.0,80.0,0.0,-2.4606785353040754
1960.0,84.0,0.0,-2.082879444501361
1960.0,85.0,0.0,-1.997861554687413
1960.0,88.0,0.0,-1.7212245872506133
1960.0,90.0,0.0,-1.5119845762853874
1960.0,93.0,0.0,-1.286130524840903
1960.0,99.0,0.0,-0.9731124377007272
1960.0,100.0,0.0,-0.9146520752056465
1961.0,5.0,0.0,-7.592934289892906
1961.0,8.0,0.0,-8.031685375634536
1961.0,9.0,0.0,-8.082169281066529
1961.0,13.0,0.0,-8.06293791913864
1961.0,14.0,0.0,-7.980699820901669
1961.0,17.0,0.0,-7.573287292509109
1961.0,18.0,0.0,-7.450759801112363
1961.0,21.0,0.0,-7.31572351730842
1961.0,22.0,0.0,-7.320245002027266
1961.0,24.0,0.0,-7.207509932668187
1961.0,26.0,0.0,-7.098915784443296
1961.0,27.0,0.0,-7.0620726393664945
1961.0,29.0,0.0,-6.937184089672949
1961.0,30.0,0.0,-6.830794237846009
1961.0,31.0,0.0,-6.759335273863864
1961.0,37.0,0.0,-6.327217042804846
1961.0,38.0,0.0,-6.265375215475845
1961.0,39.0,0.0,-6.175868270106261
1961.0,40.0,0.0,-6.092390465697942
1961.0,42.0,0.0,-5.910806644090528
1961.0,43.0,0.0,-5.81516106263959
1961.0,44.0,0.0,-5.777321377991071
1961.0,45.0,0.0,-5.668511860574282
1961.0,46.0,0.0,-5.586799759170587
1961.0,47.0,0.0,-5.474100346502409
1961.0,48.0,0.0,-5.393727551352695
1961.0,49.0,0.0,-5.325894134318271
1961.0,51.0,0.0,-5.14645501723879
1961.0,52.0,0.0,-5.075173815233827
1961.0,53.0,0.0,-4.970021321211001
1961.0,57.0,0.0,-4.7505428390038436
1961.0,58.0,0.0,-4.643183628186308
1961.0,60.0,0.0,-4.331865981482266
1961.0,63.0,0.0,-4.173063146933506
1961.0,64.0,0.0,-4.1090115992655045
1961.0,67.0,0.0,-3.8313651024106914
1961.0,69.0,0.0,-3.6831757511972585
1961.0,72.0,0.0,-3.306041759255755
1961.0,74.0,0.0,-3.173257351864404
1961.0,75.0,0.0,-3.008797249883428
1961.0,76.0,0.0,-2.934279759241025
1961.0,78.0,0.0,-2.729299374141384
1961.0,79.0,0.0,-2.645864445548236
1961.0,83.0,0.0,-2.213146663680147
1961.0,85.0,0.0,-2.0241355091058706
1961.0,88.0,0.0,-1.7690610388198498
1961.0,90.0,0.0,-1.5323148473875177
1961.0,92.0,0.0,-1.4443218583858126
1961.0,95.0,0.0,-1.2207765328175542
1961.0,96.0,0.0,-1.1501793047245448
1961.0,98.0,0.0,-1.0391054678290625
1962.0,0.0,0.0,-3.8105952127980327
1962.0,3.0,0.0,-7.278818960372969
1962.0,6.0,0.0,-7.761071211694904
1962.0,10.0,0.0,-8.206038762779315
1962.0,12.0,0.0,-8.105083540589405
1962.0,14.0,0.0,-7.989510450583824
1962.0,16.0,0.0,-7.619066430169753
1962.0,17.0,0.0,-7.542633551418106
1962.0,21.0,0.0,-7.248838128161033
1962.0,22.0,0.0,-7.248838128161033
1962.0,30.0,0.0,-6.8889335247415495
1962.0,31.0,0.0,-6.7890837492646385
