x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
0.9076542188686247,-0.669263857623947,-0.13091011657636203,3.462249714509108,-0.6650193853161258,-0.991747258279638,-3.6379901794003766,-1.8522383614959508,2.152734417773874,0.32936029548349466,0.24070053894961915,0.6625357106407791,0.3554497614340116,0.1489408096613678,0.1887239358124407
0.9076542188686247,-0.669263857623947,-0.13091011657636203,3.462249714509108,-0.6650193853161258,-0.991747258279638,-3.6379901794003766,-1.8522383614959508,2.152734417773874,0.32936029548349466,0.24070053894961915,0.6625357106407791,0.3554497614340116,0.1489408096613678,0.1887239358124407
0.9128010395894253,-0.6697660155118016,-0.14599699382835923,3.4356353950425,-0.6564374747648477,-1.0032849024222918,-3.6128241714860043,-1.8588923305105063,2.133420511636384,0.32944258036254775,0.29704761315358236,0.6790473766525733,0.3756857327134158,0.18681374208496054,0.19133578889068972
0.9267696675578576,-0.6789995373204992,-0.17887115123568165,3.368125495412971,-0.6498789674345221,-1.0127694081937721,-3.536030609150323,-1.8874842739726643,2.0966705089587507,0.33008444654921576,0.43236989402993686,0.7151502174861954,0.4329054596463005,0.290887350804372,0.2027544908179371
0.9276532490146887,-0.6757840170586554,-0.1917991688629463,3.330520040316809,-0.6552750114894614,-1.0064311952655136,-3.50442894212872,-1.9109486153775876,2.0619556892876383,0.3062672330449555,0.5498558555491452,0.7366254705929072,0.47709859957314626,0.36173307156869444,0.23159076020978853
0.9438295075991273,-0.6842324741912403,-0.20413047900851455,3.27289976905742,-0.6106496134600197,-0.9838739612868725,-3.421349076002354,-2.0060947116930703,2.0024381931848354,0.2687155148112101,0.729054668029939,0.7599353837950127,0.5898588281538377,0.5211572193347566,0.264071130240825
0.9438295075991273,-0.6842324741912403,-0.20413047900851455,3.27289976905742,-0.6106496134600197,-0.9838739612868725,-3.421349076002354,-2.0060947116930703,2.0024381931848354,0.2687155148112101,0.729054668029939,0.7599353837950127,0.5898588281538377,0.5211572193347566,0.264071130240825
0.9428870378815829,-0.6855656196694521,-0.20624597977563222,3.2677910796152467,-0.6110857708309232,-0.9874422591524089,-3.4170585337392017,-2.007690866787254,2.00108414813472,0.2723816922533967,0.7314175599895792,0.7549746848378509,0.5976334921895333,0.5283555603909983,0.2690103011969032
0.9405760000572287,-0.6831229551628466,-0.2106471991357417,3.2596428308115053,-0.609363192583684,-0.9821174557379934,-3.412670449782366,-2.0074691880185327,2.0002546034882545,0.2669808976464335,0.7483479853935302,0.7553227256566459,0.6027094624916,0.5434837043064185,0.2694024934576497
0.9603133712779945,-0.6872227190106082,-0.2150335469577495,3.248384002276491,-0.6126196870286911,-0.994825940283871,-3.389517616061408,-2.00837769025577,1.9717374403217964,0.27239142925416787,0.7686584903414794,0.766551423653461,0.6280544962342142,0.5584698641731953,0.2783671095048368
1.0394096401431878,-0.658710529473354,-0.3657508662283635,3.126704366918381,-0.679709402517105,-1.0512670263648838,-3.3621961785772236,-1.9901008642638691,1.8947138432585815,0.29120518823901764,0.9631677493870642,0.8459617893188945,0.7012222427591646,0.7109842958576902,0.283282531539308
1.0503305732553474,-0.6605715438863876,-0.36818887877070733,3.092079394017489,-0.6732942601756237,-1.0621721097003973,-3.3454789020041287,-1.9988532095860243,1.872148856404395,0.28556744557645297,0.9867292896688544,0.8575845023778061,0.7161399710168492,0.7179835453463234,0.29045915466548605
1.070356468596496,-0.6511801128300577,-0.40303233684954787,3.029255045362529,-0.695395737030281,-1.0485756557271662,-3.3071705098493833,-2.0121754870165827,1.8366922421283483,0.28685445010860144,1.0650527888005292,0.8913759591234532,0.7395393850350795,0.7512369704091328,0.30309136939751513
1.222244273079804,-0.6907669295365475,-0.5496031900317636,2.478743505517974,-0.7431936031852414,-1.0619823580139176,-3.1687361117879833,-2.1032015406502658,1.658475302265787,0.3209884575813593,1.3267965711057987,1.1070628392697162,0.7680188938217803,0.9544619069953924,0.2951212319515166
1.2196640305346986,-0.6898058778662235,-0.5561491287090496,2.444834427212686,-0.7391109744912658,-1.0630476434330196,-3.1148532341683817,-2.12310484218612,1.6593542377683326,0.31117387263948965,1.3344795090907178,1.077919988745972,0.7298301071306194,0.9540978961942741,0.32036239203307715
1.1992881372296982,-0.7304267456812132,-0.6197628558756832,2.3078524577982837,-0.7314248871795022,-1.120373820537751,-2.9110648344763943,-2.196958213185621,1.6620778816366708,0.2937755869969969,1.4295265109514612,0.9606001663399149,0.600130390543339,0.9801942210972049,0.3602770047817481
1.1159040016312607,-0.7646219898190306,-0.6729844735699192,2.149337606800744,-0.7586938592216397,-1.1970183622717698,-2.704414598815973,-2.2014311506647344,1.7447916969253445,0.2913273355280985,1.4775019462797125,0.8092674402858359,0.4966710435853069,1.1227732617274364,0.32151111426107865
1.0626338090991074,-0.7578568171342788,-0.7175148446073432,2.0894139872397175,-0.7501513521603547,-1.249712566221867,-2.5954679510077483,-2.1785539598053485,1.8406129151501343,0.24481149565799173,1.4846337118095052,0.7032969940204077,0.46733071615812205,1.1598269269481345,0.3129145749497538
1.0259892197182725,-0.7830452514805446,-0.7041833573579098,2.0740775342611317,-0.7605040594998572,-1.246977488765298,-2.5457065113976647,-2.190963715787238,1.8617979786605325,0.23570027475894337,1.507220774100571,0.6699301752878797,0.4463935150473335,1.2028640092177076,0.2858886219280284
0.6204188461788617,-0.8291176786827652,-0.7584707892248586,1.6074939984692231,-0.898087784732576,-1.2004605642930484,-2.2311846609056527,-2.1996757953003097,2.2917918947021367,0.05814912161256512,1.6533067988257049,0.4221144599067571,0.1809520985924491,1.4806076889772883,0.17817628513630968
0.6068734663902192,-0.818118147385633,-0.7522734758040293,1.5957094988808573,-0.8933007020395954,-1.2007617032139977,-2.214269527319878,-2.1939068284992023,2.2962987748924815,0.05408485492066846,1.654066305158466,0.4208808057699457,0.182746856071134,1.4889165636086823,0.17215564747665357
0.5753574281827794,-0.7985044297589577,-0.7305563036989203,1.5875625854622828,-0.9093534450399744,-1.195887292869541,-2.210463887039076,-2.2036128585027197,2.3110118164668845,0.042214907675572996,1.6604717439204137,0.4214369845190634,0.19727189441798065,1.4995757514177157,0.18278152874278997
0.5727628818385917,-0.7963884902700824,-0.733351288731042,1.579313498815232,-0.9036995265858013,-1.1915295233167353,-2.210066321040161,-2.205743390763468,2.308137558541701,0.04302497626321663,1.6564982885125354,0.4106513330009586,0.1953338357997574,1.505270210904248,0.18217446837564052
0.5135545045278466,-0.7839118740017419,-0.7093446270072064,1.536221177158808,-0.8892745161490816,-1.169048745710246,-2.187910479825354,-2.2126493948860606,2.3992224194895777,-0.011871777580969991,1.6768970384075568,0.40320279945727466,0.2016590039276376,1.570589228904044,0.15328846707719818
0.3333382421146742,-0.7427209191628068,-0.7327468762453727,1.463085010473084,-0.880560529630962,-1.15283415318899,-2.124863740441952,-2.1458763290640492,2.6057542881327884,-0.06009224804922344,1.6936531670811177,0.3955764968209557,0.15726279051703873,1.6121136102646751,0.12414124776565441
0.27053896436211694,-0.7517242196383256,-0.7520943726237969,1.461233465163212,-0.8878226394381309,-1.1400777064878183,-2.0997186469697775,-2.1410254357734946,2.6793561919885605,-0.05314722728113768,1.7178229304912915,0.3821817425890498,0.15443671742565226,1.597664747069048,0.1310628280540566
0.2236511283808571,-0.7455544636573722,-0.7621010833881687,1.4606226882012405,-0.888722696913054,-1.1296619559152588,-2.1009068184413415,-2.128866501083325,2.747404526266511,-0.05670483613462,1.7486095123151024,0.39295932629514785,0.14973738946419393,1.6100157432738706,0.12503876894701343
0.18116266026503935,-0.7603852539821849,-0.7686133780444311,1.459493616320184,-0.8983942329889811,-1.1283664421729125,-2.0978386683194103,-2.1284077160825383,2.7991734455371313,-0.05952742787051982,1.7710369480027324,0.3940178243557958,0.15510927881167205,1.616566853786041,0.12018508162498222
0.14092554091802198,-0.748985569611059,-0.7666416664615661,1.4549519638670432,-0.91241809425852,-1.11469977308775,-2.0704507869132103,-2.1356573894531063,2.8523922451500154,-0.08342518308732602,1.77459616472135,0.3833497424812691,0.170734349705278,1.6261294088212221,0.1352884110893742
-0.0746124223635975,-0.7226294838324517,-0.792134021474192,1.4477761945660437,-0.8921065415800912,-1.062885440213366,-1.9643841255427341,-2.096949667869046,3.1303141320495262,-0.04572200564199033,1.8609113595134088,0.3308968105025654,0.19293772292439912,1.7053406194257923,0.10456377921548127
-0.12807455877624227,-0.6718132121983561,-0.7934193993529289,1.3637869547368806,-0.8078822832951971,-1.089267693851915,-1.9294257458287147,-2.026578471915684,3.178222359247555,-0.012108959168993988,1.8801581140324397,0.29402713998875957,0.21230927378969855,1.7349148008920148,0.0589748163867586
-0.12807455877624227,-0.6718132121983561,-0.7934193993529289,1.3637869547368806,-0.8078822832951971,-1.089267693851915,-1.9294257458287147,-2.026578471915684,3.178222359247555,-0.012108959168993988,1.8801581140324397,0.29402713998875957,0.21230927378969855,1.7349148008920148,0.0589748163867586
-0.15777462338815992,-0.6436990390957688,-0.7788852686217257,1.3609367277367788,-0.801244618012475,-1.0162350319229987,-1.909851734140061,-2.0083309799919817,3.206197539887167,0.00442314776519287,1.8999661259613203,0.21897953384331584,0.2009724147320291,1.7922747036666762,0.08259437745623617
-0.18459667672385607,-0.6022270752911607,-0.7943995097036926,1.2802003043378836,-0.8008257585403289,-1.00752187060971,-1.8394275374877478,-1.981144133377401,3.2032024195493354,0.05788405810020367,1.9337767081990151,0.12362613397496516,0.22257057750739406,1.7859077732469377,0.06687007921493816
-0.1741600925690692,-0.5945675735902447,-0.7880051475342216,1.2812783563640993,-0.7914285083048319,-1.0010858263803903,-1.8317967543610534,-1.9726936651560518,3.200541900980128,0.047936710153927885,1.932908447745463,0.11294942667387707,0.22553632137782764,1.7849754432909117,0.06690829031406538
-0.1312431373299778,-0.4791346846791653,-0.7495615426082289,1.2093834843438904,-0.7840297721545887,-0.9105910201229314,-1.7983534189152732,-1.94721566873641,3.2481958651342557,0.019976860600383468,2.012156580139629,-0.00038348750588478725,0.2220066170139335,1.8168009061862056,0.08523231085269212
-0.14499636365191507,-0.4634429436697694,-0.7247860381822039,1.1862312707640617,-0.780568895579079,-0.9379300987630024,-1.77305594265699,-1.9112131842444593,3.234117295404497,-0.008444459925947157,2.021929980479406,-0.011288299325362239,0.2434107413423014,1.805077160099819,0.07457987742093582
-0.1695671703383361,-0.3754624355290459,-0.7311629815831212,1.133218029127349,-0.7834927607316061,-0.8459424986381687,-1.7089748900820956,-1.842376521339711,3.1973670995005743,0.02473967079216763,2.004996347328558,-0.07017260850061978,0.22099774214000384,1.8645209762185986,0.044860483616304826
-0.12225434369330784,-0.32600192582939824,-0.7578209015169501,1.1100060344601816,-0.7586650589942453,-0.7788986323840249,-1.6786948694478125,-1.789981515811843,3.1805269562675935,0.00950483162760453,1.9919179025792713,-0.1268579045844463,0.24765385972594176,1.8614261665620355,0.045258215565818743
-0.08864850058970011,-0.2617318014831207,-0.7265334035839964,1.100728155367448,-0.7404894320235328,-0.7200536682069699,-1.6120137739400424,-1.714048514260473,3.1811096163230803,0.002413380212574983,2.0079255561870326,-0.13720974553761248,0.24315916455414346,1.8734899208876394,0.031163791691197665
-0.10344103004058226,-0.2548402798326572,-0.74277380873211,1.0779781765507446,-0.7334788686224084,-0.716970298229656,-1.6151317349359624,-1.6822439327165732,3.1685902479370576,0.009830492248818008,1.9990432712034463,-0.14432117396467165,0.2384492658155146,1.8900887118588598,0.042257159498021175
-0.11985934064618377,-0.18560651196065223,-0.7450712932322859,1.0538879535934593,-0.6937367332333894,-0.6370729144242601,-1.58294811089847,-1.5820145358115232,3.198569310946759,0.046881050559428046,1.9981196902725133,-0.17861991454300905,0.25391132473308436,1.896077757940545,-0.04977757421058104
-0.10071829764006282,-0.1438906092929669,-0.7437585975384476,1.037822246547636,-0.6602270122612978,-0.6382828771657182,-1.4822398668354095,-1.567920466585404,3.214884826129385,0.06957309883450742,2.04463125837909,-0.18278367824207575,0.2543284173294718,1.8662699823724813,-0.044161981609185955
-0.10813176249186748,-0.10932797476867018,-0.7358475817781698,1.0109137101399106,-0.665090549477057,-0.5871467478393323,-1.4918060652788367,-1.5092095270918227,3.1919608933002213,0.044682447536251946,2.06993350982681,-0.2145584522480448,0.25443556947962165,1.8671684995044309,-0.06446614294310114
-0.10523693170769433,-0.08247732231271203,-0.7298405541663409,1.0133538615998867,-0.6572099274974733,-0.5743029194925445,-1.483694417100054,-1.4699243094323353,3.177187106563445,0.04250454260394776,2.0447644393221664,-0.20425557973572828,0.26034310605512484,1.8777630215617107,-0.07122710964272971
-0.11140782226787652,-0.059929907428445145,-0.7289537374991253,1.002566751899199,-0.6600554876296321,-0.5544015080660898,-1.505437425840777,-1.4501261787851554,3.1603311726238705,0.057351131308300635,2.0420871048687217,-0.22340701492104384,0.25628041511370186,1.8652685884047089,-0.07299799001286203
-0.11326854908618766,-0.051567853022367084,-0.7201083243319046,1.0043113498106715,-0.6596425686515237,-0.5586740400301865,-1.4879769479545826,-1.4309860562626717,3.1698224924815483,0.0616119105160962,2.0474171507784016,-0.21551140107578126,0.2580908873259713,1.8838284063160569,-0.08196507598535299
-0.10098035660211646,-0.046423604980578966,-0.7104346878287228,1.0111602314266077,-0.659253256827824,-0.5522758842874358,-1.4743903378625995,-1.4187702885168194,3.161545641870161,0.06430947315149751,2.0482232385418855,-0.22325462772480137,0.2648457182442663,1.8999052078749818,-0.08345215671048924
-0.018108562293349152,0.19100671909109104,-0.5537442863040352,0.9502885683218644,-0.5673766967367182,-0.279848414796805,-1.2306435510344749,-0.8940693793709958,3.1256018646600436,0.09920238996790531,2.248860824879195,-0.34177955984356306,0.26132940610188377,1.8558888865600554,-0.19336860094953148
-0.019385519372199636,0.19475921564225804,-0.5432955323794478,0.9482885513220844,-0.5698476442458825,-0.27727911299889113,-1.215275766709449,-0.8878876111284022,3.1211906118509694,0.09663707745000459,2.259025353403208,-0.3320482722978519,0.2591326125896467,1.860200135634669,-0.200085966438908
-0.03004141596224457,0.17359156635325385,-0.5114071094788699,0.9468203143335492,-0.5634783506702016,-0.2625233485777677,-1.1631103591627967,-0.8530705695638281,3.1220920475350877,0.0968863216996909,2.275676410040714,-0.35126443009740527,0.24605513749621624,1.8618337309079438,-0.22030930054372974
-0.03977523474635848,0.1554713312847369,-0.4214904469608985,0.8875913769010192,-0.5294255551510808,-0.22344436971875642,-1.0701833225551494,-0.7245002048388215,3.15814069656537,0.08777437285142982,2.3190748133571986,-0.4354789866931987,0.2683152066129446,1.884171021538898,-0.27000816892021084
-0.05716823691252292,0.1613108812563412,-0.2676180524454601,0.8045538839787644,-0.5048345418820722,-0.19690021559285478,-0.9584916736872885,-0.5683677141046029,3.1217643277293456,0.0733434016987996,2.3917687255465774,-0.5341028752096691,0.2743489290830403,1.8635424648456858,-0.3486969471982748
-0.06002654407364915,0.18032927245234534,-0.14932823652597763,0.7465732979542969,-0.4878703891126807,-0.2306890789775201,-0.8630647446119374,-0.5058860135885456,3.134057092660997,0.041037206849367514,2.4158590016032924,-0.5893520227253503,0.292243847473072,1.8471653284089928,-0.4138563619591988
