State,MSE,RMSE,Time_s
BNN_training_50%,0.0057262545827777515,0.07567201981431282,119.0364580154419
BNN_full_training_50%,0.005780603574981318,0.07603028064515689,0.0
BNN_testing_50%,0.22676216227418103,0.4761955084565383,0.0
FNN_training_50%,0.006058251597934891,0.07783477113690829,45.28648281097412
FNN_full_training_50%,0.006138684200013294,0.07834975558362192,0.0
FNN_testing_50%,0.2584880302913111,0.5084171813494417,0.0
LC_full_training,0.0028791353787659905,0.05365757522257217,0.0
LC_testing,0.03163398850080222,0.17785946278115827,0.0
