parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
σ,0.27843195466097437,0.4812608955077839,0.18744379524254778,1.5987899621843948,13.29881551883113,2.1194441532825072,0.17448324371760285
parameters[1],-0.6263738267672346,0.7748460308262222,0.26153459358005493,10.032736961696093,18.366147516896866,1.2299995516409765,1.0949183631666586
parameters[2],-0.14925019049639535,0.311639001037131,0.2388379866908067,1.8296226457332003,18.366147516896866,1.773515762315308,0.1996750677434465
parameters[3],-0.06177451828274403,0.42603489686400686,0.1380450547825549,9.321448016766503,12.871559003226476,1.1616238148170284,1.0172921550547314
parameters[4],0.8652608532083996,1.0006814943928914,0.634567951959093,2.584845555769138,12.122583565009394,1.389570615290002,0.28209598993442514
parameters[5],-0.1614717954669847,0.28063605983864454,0.1579961232081252,2.975131498854753,18.205651034080976,1.3294455545255754,0.32468967574536206
parameters[6],-0.24849303892937347,0.5419475698332975,0.28773173728794316,5.207477097124425,18.366147516896863,1.1824655082562996,0.5683157368901478
parameters[7],-0.6591534608724244,1.242710841083353,0.9370648305837938,1.6708315474482804,18.366147516896866,2.0019711594658776,0.18234547063715817
parameters[8],-0.3127167206285008,0.5119777423599865,0.33939571775059646,2.455262664652939,12.122583565009394,1.4182843809844932,0.2679540177510574
parameters[9],-0.8356898443965756,0.47348269397624887,0.24513422182272326,3.8750454721505885,12.871559003226476,1.2047651486363344,0.42290139388307196
parameters[10],-1.5653992200804923,1.0166971934559477,0.7045737478785907,4.174724455506274,18.366147516896866,1.6865689499126928,0.4556067287467286
parameters[11],-0.3198809188203909,0.691551591871672,0.5883605465800116,1.6923509450712262,31.57097154403099,2.0026004832652613,0.1846939806909556
parameters[12],-0.20806017075359534,0.3565782131798586,0.177049065002651,3.501000546416403,31.57097154403099,1.2588162605615452,0.3820801644020957
parameters[13],-0.6310279180435804,0.688461688516094,0.38881500155104914,4.24249839975425,21.376047426323886,1.1907003170932264,0.46300320852932986
parameters[14],0.2791886985289157,0.6506563368974717,0.23950155173483398,9.947348560507209,41.715628672150444,1.000785362962488,1.085599537324807
parameters[15],0.8546436225667117,0.43760262562969443,0.17001038358045736,9.77039694059002,18.366147516896866,1.4419566478070625,1.0662879996278534
parameters[16],-1.0259953301453477,0.286383136667,0.09001903626819742,9.700776163563132,33.25007805182642,0.991524491515075,1.0586899665571463
parameters[17],-0.8500604998488881,0.7281766546473434,0.2803901992646416,7.192247456553642,18.04446155326727,1.4450244603986357,0.7849227825552376
parameters[18],-0.1333531189513099,0.4973875975343294,0.23774261555847984,4.484496506178918,20.085698982324594,1.2644557208299978,0.489413566100504
parameters[19],-0.24039298062833864,0.4521174549836096,0.3180265589021699,2.1255103175646832,18.366147516896866,1.5488407741290096,0.23196663948103058
parameters[20],-0.6531596398842248,0.5362461560902543,0.40729660313196614,1.8467833436981038,31.57097154403099,1.7888463524091356,0.20154789301518103
parameters[21],-2.2059175861457363,0.848572109558061,0.6499979419765299,1.9961523684450644,18.04446155326727,1.6516582130508872,0.21784921624414103
parameters[22],-0.5533613478500924,0.47166334300810814,0.19097227643584058,5.1398547988000844,12.871559003226476,1.1224228834600176,0.5609358069191405
parameters[23],-1.2371121141385584,0.9379587137410628,0.7804832668149205,1.6242771144260753,18.366147516896866,2.0960155084712935,0.1772647729374741
parameters[24],-0.10084627531543205,0.26373171873587575,0.09493756270476719,10.508553730033931,12.122583565009394,1.4106821682922521,1.1468464182073481
parameters[25],-1.2602953403158224,0.7107726986244964,0.27666864925278445,6.902045803346003,18.36614751689686,1.176978835400489,0.7532517519748994
parameters[26],-0.69713466638035,0.4886804533263171,0.3316381783908872,2.0367294946860826,18.36614751689686,1.602821185379857,0.22227758318084498
parameters[27],-0.5541600207705382,0.41002709004031646,0.2646410250220026,2.350787508023849,17.82404106659062,1.490092588382954,0.25655216719675317
parameters[28],0.068956375488455,0.4936140948879879,0.18382135089496782,8.047380915024553,12.122583565009379,1.057940558861489,0.8782473987803724
parameters[29],-1.5865205629621357,0.4095197481812686,0.17905058508185323,4.548945991095174,12.122583565009394,1.1827480122542215,0.49644723246700573
parameters[30],0.1193353758604135,0.5562526008875651,0.36114801272486474,2.2331566357762234,18.366147516896863,1.5952584475555958,0.2437145733685718
parameters[31],-0.22914011462739942,0.57712848117966,0.357655487023251,2.6748308673955257,17.03693607741584,1.3902731647444724,0.2919164975876378
parameters[32],2.982513563635914,0.7475003757425028,0.4810740513214368,2.7884435147686975,14.690327888118453,1.3464010190317648,0.30431556420044714
parameters[33],0.36012460498321114,0.62095770070421,0.4384475941541537,2.071980961251505,12.871559003226476,1.5861527665911357,0.226124736576613
parameters[34],1.9115990153345352,0.5102845230449891,0.357258504810524,1.9962775927836276,12.122583565009379,1.6014852138170386,0.2178628825475966
parameters[35],0.4423021900636304,0.5834389588351241,0.19231969447447012,9.632124554622932,18.366147516896866,1.152712815514128,1.0511977032219721
parameters[36],-0.10879907653355499,0.38047519744659763,0.1051766262265848,12.54323469748568,18.366147516896866,1.1222243593747083,1.3689004362638524
parameters[37],-0.5039920371507115,0.8636397391350987,0.7303006865884691,1.6912922833544908,18.366147516896866,2.0018691322036064,0.18457844410722368
parameters[38],0.021587788075151902,0.7163775637859002,0.46115886455685606,2.585300164718837,18.044461553267254,1.3899430730594315,0.2821456034834483
parameters[39],-0.2575338903822449,0.48643376725735255,0.3434667857291154,2.142274777586735,18.366147516896866,1.6294124488869637,0.23379622149806123
parameters[40],-0.6394994779047449,0.28730830456786394,0.09611910705503843,10.009301453841122,20.315293352836044,1.0208339943159193,1.09236073926019
parameters[41],-0.24790643829018996,0.7601229567737159,0.600950948346017,1.721523968771874,19.78056757041883,1.9240470727277186,0.1878777658814661
parameters[42],0.09219839814266313,0.8113280093761418,0.6575246895380916,1.8415807888857494,20.085698982324594,1.8347617043452555,0.2009801144696878
parameters[43],-1.9536974033773682,0.5709543757612737,0.1956350749199901,8.893836197437615,33.25007805182642,1.00551920062192,0.9706249260545252
parameters[44],-1.0062856119525372,0.42119683186568246,0.15348592101509997,7.6223939884018295,20.696506429714656,1.0285270649073255,0.8318666362983552
parameters[45],-2.2851312864030016,0.9899111487466173,0.4407555273627884,5.519259263028746,12.122583565009379,1.0795724144609145,0.6023419472911433
parameters[46],-0.2533284582014926,0.44245351262274535,0.2960213761271185,2.429352731898254,12.871559003226476,1.441264404256433,0.26512634856469
parameters[47],-0.8776130112307876,0.405924282511677,0.13577767354712317,9.601558597257634,18.366147516896866,0.9890190252160629,1.0478619008247991
parameters[48],-0.5634274978987559,0.5602679023595313,0.3619120555841283,2.501571824957047,12.122583565009379,1.4097223074718828,0.2730079477198567
parameters[49],0.1217651598736775,0.8077855187732452,0.5237822022081752,2.317431037076798,12.122583565009394,1.5176341666450623,0.25291182331952394
parameters[50],0.22437675955218292,0.9510916704818468,0.3921779134118584,6.475238602214425,18.36614751689686,1.3787260636028609,0.706672334629971
parameters[51],0.1744541995020299,0.5777184346197988,0.3762724695140799,2.3924578736905895,18.366147516896863,1.4372892375647122,0.2610998443403459
parameters[52],-0.6734668754782419,1.040971627408593,0.530024981481714,4.4118588732974535,24.763917321534716,1.3686325778000672,0.48148628978472696
parameters[53],2.5297510380578125,0.6373459233531483,0.3454812066790492,7.103905197364494,13.87758123010881,1.1793517002728062,0.7752815887116112
parameters[54],-0.6511999134154997,0.6605418626662245,0.22859753404283012,10.489710180670613,18.366147516896866,1.244183269151869,1.144789935683795
parameters[55],0.22465395890153814,0.438871889608342,0.25143930650783153,3.595716160124355,18.366147516896866,1.2684754179893833,0.3924169115054409
parameters[56],0.4175626504702997,1.1812707951288846,0.9904401012175775,1.6894250918917455,18.366147516896866,1.964769413094408,0.18437466898305635
parameters[57],0.17902336006248853,0.5647882921626683,0.21263240238385017,8.362089692978941,12.122583565009394,1.153966430780915,0.9125930037082769
parameters[58],0.08135273413351968,0.6117331366973068,0.5063474255404058,1.6426511189475916,27.432333577176323,2.107447172298704,0.1792700118899478
parameters[59],-0.05738061837418048,0.7592021877060059,0.29388724196837723,6.653257134060228,18.36614751689686,1.544040096741727,0.7261003092939242
parameters[60],0.0064650303743295275,0.6351376247507645,0.43363883087512173,1.8134097887123755,12.362365662293145,1.8710176675542436,0.19790568467885794
parameters[61],0.4054795160177682,1.0451329403162453,0.695330353816358,2.132327452954867,12.871559003226476,1.5351118984192647,0.232710624572178
parameters[62],0.5681939086138941,0.38847535953533685,0.20919524006089296,4.251020825274951,12.871559003226476,1.2324690168586645,0.46393329971351643
parameters[63],-1.1772343347831293,0.971623645937858,0.8043496692392743,1.638686848801071,18.366147516896866,2.0605148892316687,0.178837373000226
parameters[64],0.5264192329751111,0.461637844151023,0.336961124766303,1.6604874543420196,18.366147516896866,2.119389704529212,0.18121657255724322
parameters[65],-0.1639465570951837,0.4211167761928888,0.2297015147778145,4.565689531243315,12.362365662293136,1.1623506200722598,0.4982745314027409
parameters[66],0.14348711858835358,0.6405727051877299,0.45872503414821764,2.0203810257209875,18.366147516896866,1.6485866433480434,0.2204934001659923
parameters[67],-0.12134739324091559,0.5683863528583156,0.23370966833826506,6.50639617322031,12.362365662293136,1.2732193347757317,0.7100727025232249
parameters[68],-0.009092450235096871,0.4893897038073602,0.3750676249487763,1.7712801042312245,21.3383407306248,1.8921803523718146,0.19330787997721538
parameters[69],0.7449915114068194,0.3543035346127898,0.1498926535052755,3.9612231310271286,13.889917771686797,1.252257351826121,0.4323063550176938
parameters[70],-1.4792933563850295,0.6257559757529783,0.350233431414496,3.0401295101364814,18.366147516896866,1.3729188432710702,0.33178320529700767
parameters[71],-0.4971932819515832,0.29565894646934376,0.06854978885565474,19.642446539064697,33.25007805182641,0.9894290082097714,2.143669817643206
parameters[72],0.4660812087470782,0.4902485258688616,0.38889879906409697,1.9718594734203825,11.466837904779362,1.6982869826739289,0.21519802176365627
parameters[73],0.856012062228751,0.6214387635027491,0.26458876790850044,6.730598184165855,18.36614751689686,1.0949174596947868,0.7345408909926721
parameters[74],-0.2651662307763566,0.32652425517666417,0.16017540148244774,3.248665502346657,17.824041066590645,1.3575981570443927,0.35454168965913535
parameters[75],-1.5825851545943215,0.7299817832133274,0.5526162829939402,1.902496291931139,18.366147516896866,1.7407664610155489,0.20762810126935927
parameters[76],0.9316835937155112,0.39454029029463483,0.13755028076272005,8.073015669704803,15.1124365277666,1.2105506242034008,0.8810450365278624
parameters[77],-0.38272412693443586,0.7165824381204094,0.30662906161359355,6.5004929388364,12.122583565009379,1.086082066567965,0.7094284556189457
parameters[78],0.3891315747950219,0.4794734381750167,0.19306553714028465,6.500730918524393,18.366147516896866,1.1120207640298871,0.7094544274281778
parameters[79],-0.8352469784227238,0.8804649544131538,0.39538209732459095,6.419540934419941,18.366147516896866,1.093755199596303,0.7005937939997753
parameters[80],0.8297082948028931,1.0823026351652456,0.6020680171813392,3.86273982666345,18.366147516896866,1.2475362652158537,0.42155842264143295
parameters[81],0.22488119605005985,0.5328646875235046,0.22970033837060488,6.484706572396565,18.366147516896866,1.1218646026291286,0.7077056174175014
parameters[82],-0.5985340994001461,0.9228730882056694,0.7198288947722863,1.6403951504692957,13.587941155156177,2.0724753428334597,0.1790238077561165
parameters[83],-0.13939392154055272,0.7014621120930047,0.3358651142301654,6.211153085348628,12.745564543538853,1.175430718982694,0.6778514771743565
parameters[84],-0.3417129402591341,0.9624587690191825,0.7254222572574942,1.828491128529645,12.122583565009394,1.7595093359797054,0.19955158010800447
parameters[85],0.36427192837100464,0.5055606905884573,0.28714204043588665,2.8264338486741902,13.424500608577372,1.3705208505173199,0.3084616226862589
parameters[86],-0.13647188058006957,0.7756873291986904,0.6107720432450506,1.7740408833036834,18.366147516896866,1.8703108403192357,0.19360917639459602
