Year,Age,Gender,log_Mu
1953.0,33.0,0.0,-6.503624393887109
1953.0,34.0,0.0,-6.4315210999857655
1953.0,35.0,0.0,-6.353295618196085
1953.0,36.0,0.0,-6.281282231690184
1953.0,37.0,0.0,-6.201691873155645
1953.0,38.0,0.0,-6.111600348347963
1953.0,39.0,0.0,-6.018630215180751
1953.0,40.0,0.0,-5.916357074621176
1953.0,41.0,0.0,-5.820878246532448
1953.0,42.0,0.0,-5.7340355178272215
1953.0,43.0,0.0,-5.664754087688722
1953.0,44.0,0.0,-5.598341962198204
1953.0,45.0,0.0,-5.53226911657885
1953.0,46.0,0.0,-5.447281519687995
1953.0,47.0,0.0,-5.364670867098058
1953.0,48.0,0.0,-5.283231729129996
1953.0,49.0,0.0,-5.163262135555172
1953.0,50.0,0.0,-5.0600881778157865
1953.0,51.0,0.0,-4.976668744532983
1953.0,52.0,0.0,-4.905464796490716
1953.0,53.0,0.0,-4.823201825416125
1953.0,54.0,0.0,-4.739845089314693
1953.0,55.0,0.0,-4.673341966091425
1953.0,56.0,0.0,-4.60637090656461
1953.0,57.0,0.0,-4.539850719867449
1953.0,58.0,0.0,-4.485788428968011
1953.0,59.0,0.0,-4.421682642554168
1953.0,60.0,0.0,-4.32859961829103
1953.0,61.0,0.0,-4.230370492190812
1953.0,62.0,0.0,-4.134791627037282
1953.0,63.0,0.0,-4.043841580048994
1953.0,64.0,0.0,-3.948894480204051
1953.0,65.0,0.0,-3.85248132271983
1953.0,66.0,0.0,-3.7684855904319496
1953.0,67.0,0.0,-3.6984450589836375
1953.0,68.0,0.0,-3.6141802282137356
1953.0,69.0,0.0,-3.5292125878847878
1953.0,70.0,0.0,-3.422982973734078
1953.0,71.0,0.0,-3.31445103979123
1953.0,72.0,0.0,-3.1947443452932727
1953.0,73.0,0.0,-3.09050459802843
1953.0,74.0,0.0,-2.977951296258904
1953.0,75.0,0.0,-2.8881163033471324
1953.0,76.0,0.0,-2.7995899977427245
1953.0,77.0,0.0,-2.7110647402630814
1953.0,78.0,0.0,-2.620245388965513
1953.0,79.0,0.0,-2.524254731052255
1953.0,80.0,0.0,-2.453524268559332
1953.0,81.0,0.0,-2.353099743235224
1953.0,82.0,0.0,-2.2610593461655473
1953.0,83.0,0.0,-2.171670872177856
1953.0,84.0,0.0,-2.0508463103197583
1953.0,85.0,0.0,-1.9440229309721389
1953.0,86.0,0.0,-1.871738178949504
1953.0,87.0,0.0,-1.7972927496274753
1953.0,88.0,0.0,-1.743866850589274
1953.0,89.0,0.0,-1.6916842964196848
1953.0,90.0,0.0,-1.5060919245754865
1953.0,91.0,0.0,-1.52386590417214
1953.0,92.0,0.0,-1.3939395109455885
1953.0,93.0,0.0,-1.304047315554525
1953.0,94.0,0.0,-1.2726014564345327
1953.0,95.0,0.0,-1.1657365499521963
1953.0,96.0,0.0,-1.1448897622901233
1953.0,97.0,0.0,-1.0552425025270713
1953.0,98.0,0.0,-0.9970182573151943
1953.0,99.0,0.0,-1.203569552309627
1953.0,100.0,0.0,-0.9509546430375158
1954.0,0.0,0.0,-3.676634727697499
1954.0,1.0,0.0,-6.323307515345532
1954.0,2.0,0.0,-6.8298687403250655
1954.0,3.0,0.0,-7.1447442371184
1954.0,4.0,0.0,-7.376160186864175
1954.0,5.0,0.0,-7.540748536722336
1954.0,6.0,0.0,-7.686460347903729
1954.0,7.0,0.0,-7.86226722367649
1954.0,8.0,0.0,-7.747084969720164
1954.0,9.0,0.0,-7.851931214345828
1954.0,10.0,0.0,-7.9748689005908755
1954.0,11.0,0.0,-8.078938260485081
1954.0,12.0,0.0,-7.992464662481256
1954.0,13.0,0.0,-7.891254760549742
1954.0,14.0,0.0,-7.7728777242818925
1954.0,15.0,0.0,-7.635493904311701
1954.0,16.0,0.0,-7.525794987055277
1954.0,17.0,0.0,-7.423593444571672
1954.0,18.0,0.0,-7.355606103586739
1954.0,19.0,0.0,-7.294889430405578
1954.0,20.0,0.0,-7.222466023821838
1954.0,21.0,0.0,-7.206161314796893
1954.0,22.0,0.0,-7.173023756597018
1954.0,23.0,0.0,-7.166526007939498
1954.0,24.0,0.0,-7.12840195009776
1954.0,25.0,0.0,-7.072629922172371
1954.0,26.0,0.0,-7.045868581111772
1954.0,27.0,0.0,-7.002065958453378
1954.0,28.0,0.0,-6.905757276319464
1954.0,29.0,0.0,-6.845719888062685
1954.0,30.0,0.0,-6.785537646257888
1954.0,31.0,0.0,-6.716308814411182
1954.0,32.0,0.0,-6.64155223820748
1954.0,33.0,0.0,-6.586396680170973
1954.0,34.0,0.0,-6.508979159024769
1954.0,35.0,0.0,-6.424095323288916
1954.0,36.0,0.0,-6.356171662743979
1954.0,37.0,0.0,-6.278080521377765
1954.0,38.0,0.0,-6.175387385268911
1954.0,39.0,0.0,-6.078330480129644
1954.0,40.0,0.0,-5.979931311294309
1954.0,41.0,0.0,-5.88710453178374
1954.0,42.0,0.0,-5.793269641157737
1954.0,43.0,0.0,-5.71595627558791
1954.0,44.0,0.0,-5.651569603209267
1954.0,45.0,0.0,-5.589204569948766
1954.0,46.0,0.0,-5.504112279527633
1954.0,47.0,0.0,-5.418904329537154
1954.0,48.0,0.0,-5.336019233732048
1954.0,49.0,0.0,-5.2152638114127505
1954.0,50.0,0.0,-5.1088547016027155
1954.0,51.0,0.0,-5.01886909902336
1954.0,52.0,0.0,-4.9388263913498225
1954.0,53.0,0.0,-4.869135731822556
1954.0,54.0,0.0,-4.808388568495031
1954.0,55.0,0.0,-4.751584204443628
1954.0,56.0,0.0,-4.683239841410014
1954.0,57.0,0.0,-4.618458080315027
1954.0,58.0,0.0,-4.56287727379784
1954.0,59.0,0.0,-4.482775577774485
1954.0,60.0,0.0,-4.381546749837031
1954.0,61.0,0.0,-4.289702727528374
1954.0,62.0,0.0,-4.194054406371112
1954.0,63.0,0.0,-4.088879522791043
1954.0,64.0,0.0,-3.992474129825773
1954.0,65.0,0.0,-3.908080786195522
1954.0,66.0,0.0,-3.824057916699502
1954.0,67.0,0.0,-3.7432511661812744
1954.0,68.0,0.0,-3.6583890471159375
1954.0,69.0,0.0,-3.581030038339239
1954.0,70.0,0.0,-3.4776465538255614
1954.0,71.0,0.0,-3.3673468312870183
1954.0,72.0,0.0,-3.252587739353737
1954.0,73.0,0.0,-3.152082036259194
1954.0,74.0,0.0,-3.036512602275611
1954.0,75.0,0.0,-2.937803045756355
1954.0,76.0,0.0,-2.846020000325664
1954.0,77.0,0.0,-2.761878284301607
1954.0,78.0,0.0,-2.6775985936463815
1954.0,79.0,0.0,-2.5850806387585266
1954.0,80.0,0.0,-2.5043096769349553
1954.0,81.0,0.0,-2.406113953822902
1954.0,82.0,0.0,-2.3100932084843673
1954.0,83.0,0.0,-2.227255010778276
1954.0,84.0,0.0,-2.1529072585851594
1954.0,85.0,0.0,-2.0372483277108207
1954.0,86.0,0.0,-1.9066788590348902
1954.0,87.0,0.0,-1.8656600782676092
1954.0,88.0,0.0,-1.781692313516008
1954.0,89.0,0.0,-1.6935752416404013
1954.0,90.0,0.0,-1.5858239301367734
1954.0,91.0,0.0,-1.5720939592936793
1954.0,92.0,0.0,-1.4624758661732375
1954.0,93.0,0.0,-1.3640633122785686
1954.0,94.0,0.0,-1.2692048992635516
1954.0,95.0,0.0,-1.2491166244952145
1954.0,96.0,0.0,-1.193148268242788
1954.0,97.0,0.0,-1.159885745932746
1954.0,98.0,0.0,-1.073848459101532
1954.0,99.0,0.0,-1.174770052517841
1954.0,100.0,0.0,-0.9923001259700025
1955.0,0.0,0.0,-3.702978378493438
1955.0,1.0,0.0,-6.357901268248668
1955.0,2.0,0.0,-6.938214486466846
1955.0,3.0,0.0,-7.1472823095468705
1955.0,4.0,0.0,-7.366621163817417
1955.0,5.0,0.0,-7.531376396893472
1955.0,6.0,0.0,-7.686460347903729
1955.0,7.0,0.0,-7.851931214345828
1955.0,8.0,0.0,-8.025550387067021
1955.0,9.0,0.0,-7.904713913923747
1955.0,10.0,0.0,-7.995427627611912
1955.0,11.0,0.0,-8.059768344377362
1955.0,12.0,0.0,-8.105083540589405
1955.0,13.0,0.0,-7.954724334498408
1955.0,14.0,0.0,-7.814095680003124
1955.0,15.0,0.0,-7.643809960553359
1955.0,16.0,0.0,-7.525794987055277
1955.0,17.0,0.0,-7.438783610065647
1955.0,18.0,0.0,-7.346260241168502
1955.0,19.0,0.0,-7.28172172003093
1955.0,20.0,0.0,-7.2446275956246895
1955.0,21.0,0.0,-7.179564002277628
1955.0,22.0,0.0,-7.149826840181865
1955.0,23.0,0.0,-7.14221259019662
1955.0,24.0,0.0,-7.1221868896943255
1955.0,25.0,0.0,-7.080918897991326
1955.0,26.0,0.0,-7.057416053536543
1955.0,27.0,0.0,-7.024289095238089
1955.0,28.0,0.0,-6.935126475778269
1955.0,29.0,0.0,-6.869496566865046
1955.0,30.0,0.0,-6.817000915713673
1955.0,31.0,0.0,-6.750751530172472
1955.0,32.0,0.0,-6.665593721832166
1955.0,33.0,0.0,-6.618823987129924
1955.0,34.0,0.0,-6.551480415064744
1955.0,35.0,0.0,-6.449697720754802
1955.0,36.0,0.0,-6.367176697066799
1955.0,37.0,0.0,-6.2920292453907765
1955.0,38.0,0.0,-6.188453140945341
1955.0,39.0,0.0,-6.092390465697942
1955.0,40.0,0.0,-6.005563471487483
1955.0,41.0,0.0,-5.92119249412265
1955.0,42.0,0.0,-5.830707168229868
1955.0,43.0,0.0,-5.7483615180541685
1955.0,44.0,0.0,-5.6722838075968305
1955.0,45.0,0.0,-5.604027641519209
1955.0,46.0,0.0,-5.5254689392597856
1955.0,47.0,0.0,-5.445426231586249
1955.0,48.0,0.0,-5.372179215146492
1955.0,49.0,0.0,-5.271091380294445
1955.0,50.0,0.0,-5.176453778791196
1955.0,51.0,0.0,-5.092116535964139
1955.0,52.0,0.0,-5.004901762248495
1955.0,53.0,0.0,-4.913735469356296
1955.0,54.0,0.0,-4.84038631853657
1955.0,55.0,0.0,-4.775958506968373
1955.0,56.0,0.0,-4.691490892454619
1955.0,57.0,0.0,-4.612799213152583
1955.0,58.0,0.0,-4.556951613717617
1955.0,59.0,0.0,-4.481714382061173
1955.0,60.0,0.0,-4.389494449521402
1955.0,61.0,0.0,-4.306919162187076
1955.0,62.0,0.0,-4.223383205234504
1955.0,63.0,0.0,-4.116774237188285
1955.0,64.0,0.0,-4.0006902981443115
1955.0,65.0,0.0,-3.9030632640566743
1955.0,66.0,0.0,-3.819352670586838
1955.0,67.0,0.0,-3.7329567413548643
1955.0,68.0,0.0,-3.6426831272242297
1955.0,69.0,0.0,-3.5707409260968945
1955.0,70.0,0.0,-3.481442609841585
1955.0,71.0,0.0,-3.381218299346843
1955.0,72.0,0.0,-3.2706955735979975
1955.0,73.0,0.0,-3.1684441515695134
1955.0,74.0,0.0,-3.0470255679415414
1955.0,75.0,0.0,-2.9310500127474612
1955.0,76.0,0.0,-2.8229729562637287
1955.0,77.0,0.0,-2.7338142624888935
1955.0,78.0,0.0,-2.652908820106007
1955.0,79.0,0.0,-2.5767193529005583
1955.0,80.0,0.0,-2.5208032937857623
1955.0,81.0,0.0,-2.407101520550044
1955.0,82.0,0.0,-2.3001480649606285
1955.0,83.0,0.0,-2.1804736605991173
1955.0,84.0,0.0,-2.058267306448429
1955.0,85.0,0.0,-1.9557807030907364
1955.0,86.0,0.0,-1.911387956683586
1955.0,87.0,0.0,-1.8092067924318596
1955.0,88.0,0.0,-1.7459623511843114
1955.0,89.0,0.0,-1.6606838395224464
1955.0,90.0,0.0,-1.5267203239078146
1955.0,91.0,0.0,-1.5482910740552969
1955.0,92.0,0.0,-1.4885308726750177
1955.0,93.0,0.0,-1.3289655173595014
1955.0,94.0,0.0,-1.2585733159183692
1955.0,95.0,0.0,-1.2279137827973516
1955.0,96.0,0.0,-1.1656980512723754
1955.0,97.0,0.0,-1.1062141094312352
1955.0,98.0,0.0,-1.0261781451557086
1955.0,99.0,0.0,-1.1170064283488366
1955.0,100.0,0.0,-0.9179746488668966
1956.0,0.0,0.0,-3.7238850633127516
1956.0,1.0,0.0,-6.3435784797191515
1956.0,2.0,0.0,-6.945457146166149
1956.0,3.0,0.0,-7.28172172003093
1956.0,4.0,0.0,-7.372970391496075
1956.0,5.0,0.0,-7.511061755542293
1956.0,6.0,0.0,-7.6649077895179945
1956.0,7.0,0.0,-7.8417009460950124
1956.0,8.0,0.0,-7.995427627611912
1956.0,9.0,0.0,-8.156028342204653
1956.0,10.0,0.0,-8.004369564987574
1956.0,11.0,0.0,-8.031685375634536
1956.0,12.0,0.0,-8.037858234741618
1956.0,13.0,0.0,-8.019452807198903
1956.0,14.0,0.0,-7.839159648666341
1956.0,15.0,0.0,-7.654303236269198
1956.0,16.0,0.0,-7.511061755542293
1956.0,17.0,0.0,-7.428631238601629
1956.0,18.0,0.0,-7.368204695423061
1956.0,19.0,0.0,-7.294889430405578
