Year,Age,Gender,log_Mu
1988.0,61.0,0.0,-4.58890321352422
1988.0,62.0,0.0,-4.49085983981068
1988.0,67.0,0.0,-4.112854824981198
1988.0,74.0,0.0,-3.4868859975225175
1988.0,77.0,0.0,-3.216453760435824
1988.0,82.0,0.0,-2.6841969650800506
1988.0,85.0,0.0,-2.3705748962935678
1988.0,97.0,0.0,-1.2049966616223147
1989.0,11.0,0.0,-8.617013526698448
1989.0,17.0,0.0,-7.596910438272545
1989.0,22.0,0.0,-7.567467683455845
1989.0,29.0,0.0,-7.283176265741925
1989.0,35.0,0.0,-6.903763257712599
1989.0,39.0,0.0,-6.721275712039519
1989.0,49.0,0.0,-5.774097648571226
1989.0,66.0,0.0,-4.221814363468028
1989.0,87.0,0.0,-2.196829655328182
1989.0,92.0,0.0,-1.6830898347482066
1989.0,94.0,0.0,-1.4935188350914017
1989.0,97.0,0.0,-1.2172505649385104
1990.0,0.0,0.0,-4.7551794533148
1990.0,9.0,0.0,-8.697516745547519
1990.0,13.0,0.0,-8.403864506109235
1990.0,17.0,0.0,-7.588973888676809
1990.0,22.0,0.0,-7.602904462212756
1990.0,35.0,0.0,-6.9137733513077
1990.0,39.0,0.0,-6.708904420236972
1990.0,45.0,0.0,-6.1390369115751175
1990.0,54.0,0.0,-5.282050394084164
1990.0,69.0,0.0,-3.9959482403659075
1990.0,79.0,0.0,-3.0788530469483733
1990.0,80.0,0.0,-2.933884870227911
1990.0,82.0,0.0,-2.7372061345063035
1990.0,85.0,0.0,-2.423239747804889
1990.0,90.0,0.0,-1.8895156380259464
1990.0,91.0,0.0,-1.8126746752104341
1990.0,92.0,0.0,-1.7061140246995614
1991.0,6.0,0.0,-8.50724286056307
1991.0,20.0,0.0,-7.600902459542082
1991.0,24.0,0.0,-7.501962511687179
1991.0,25.0,0.0,-7.480456306466215
1991.0,42.0,0.0,-6.414279293551259
1991.0,52.0,0.0,-5.468394196925554
1991.0,64.0,0.0,-4.39677485702279
1991.0,69.0,0.0,-3.987932599528496
1992.0,10.0,0.0,-8.866750667586105
1992.0,13.0,0.0,-8.558015185936492
1992.0,30.0,0.0,-7.284632930238389
1992.0,31.0,0.0,-7.163938684374547
1992.0,60.0,0.0,-4.75750584729179
1992.0,68.0,0.0,-4.0511126738301
1992.0,72.0,0.0,-3.698929789967438
1993.0,13.0,0.0,-8.390560540482872
1993.0,23.0,0.0,-7.548310009422912
1993.0,29.0,0.0,-7.264430222920869
1993.0,49.0,0.0,-5.775385893515894
1993.0,68.0,0.0,-4.0244640847738955
1993.0,79.0,0.0,-3.0809851975287574
1993.0,89.0,0.0,-1.9788001435619864
1993.0,90.0,0.0,-1.8891452015019614
1993.0,94.0,0.0,-1.4738891810065038
1993.0,96.0,0.0,-1.2905079311043395
1994.0,14.0,0.0,-8.177155888630528
1994.0,28.0,0.0,-7.291948251814762
1994.0,33.0,0.0,-6.9361547535038355
1994.0,49.0,0.0,-5.777967372845578
1994.0,53.0,0.0,-5.391310233397201
1994.0,59.0,0.0,-4.850942855362662
1994.0,62.0,0.0,-4.573962258863898
1994.0,69.0,0.0,-3.963790096250029
1994.0,99.0,0.0,-1.0811476865415866
1995.0,23.0,0.0,-7.57914096776057
1995.0,27.0,0.0,-7.376160186864175
1995.0,28.0,0.0,-7.27448055877437
1995.0,50.0,0.0,-5.698496470226964
1995.0,61.0,0.0,-4.6421454221129865
1995.0,66.0,0.0,-4.273638706258049
1995.0,78.0,0.0,-3.19150387807235
1995.0,82.0,0.0,-2.7326298200766006
1996.0,10.0,0.0,-8.89552963213615
1996.0,14.0,0.0,-8.298057661499566
1996.0,29.0,0.0,-7.300797867091744
1996.0,40.0,0.0,-6.513688215826342
1996.0,48.0,0.0,-5.862895446313274
1996.0,64.0,0.0,-4.431637135227216
1996.0,88.0,0.0,-2.092032475859265
1996.0,92.0,0.0,-1.662617194705582
1996.0,95.0,0.0,-1.3657234016155317
1996.0,99.0,0.0,-1.0596964296704425
1997.0,0.0,0.0,-5.007141404842
1997.0,5.0,0.0,-8.502304578922487
1997.0,13.0,0.0,-8.650724584040761
1997.0,20.0,0.0,-7.688641373850089
1997.0,23.0,0.0,-7.635493904311701
1997.0,24.0,0.0,-7.635493904311701
1997.0,28.0,0.0,-7.4421907683872615
1997.0,29.0,0.0,-7.415253112655453
1997.0,33.0,0.0,-7.074991198358051
