State,MSE,RMSE,Time_s
BNN_training_100%,0.04262741098656306,0.20646406705904796,116.14073896408081
BNN_full_training_100%,0.04262741098656306,0.20646406705904796,0.0
BNN_testing_100%,0.08859303483970458,0.2976458211359679,0.0
FNN_training_100%,0.042678267979280884,0.20658719219564625,5.727031946182251
FNN_full_training_100%,0.042678267979280884,0.20658719219564625,0.0
FNN_testing_100%,0.08894726694921594,0.2982402839141888,0.0
LC_full_training,0.0028791353787659905,0.05365757522257217,0.0
LC_testing,0.031341897877007585,0.17703643093162374,0.0
