x1,x2,x3,x4,x5
1.862690720329166,0.37263579299918526,-0.5716884550636022,-2.7298055841336426,1.0567799058621659
1.862690720329166,0.37263579299918526,-0.5716884550636022,-2.7298055841336426,1.0567799058621659
1.7803263364735302,0.3562835555264945,-0.5460895429063344,-2.636749618572377,0.967997808272607
1.6834272911984065,0.33002262987454756,-0.5194246001643348,-2.5345310299449926,0.8967650995852486
1.677292064954013,0.3328839521727115,-0.5212075309240799,-2.530363874020277,0.8934502246688845
1.6620626615016565,0.32352171058642243,-0.5172078507267193,-2.5162502521776093,0.8709747436483793
1.548424259066056,0.28975698272100614,-0.46135373645473077,-2.379284107694483,0.7336710012419692
0.858912822096279,0.2584644910603563,-0.34815574067425564,-1.0427341590207173,0.050936690010886826
0.8573623048388203,0.259849352576786,-0.3482143424322914,-1.0398683684606498,0.05248608871874743
0.8289358962721851,0.2898714230752839,-0.33128710790356464,-1.0158423785268036,0.058197878895673585
0.8211909723066911,0.28714373169018914,-0.3304833537839386,-1.007563932959691,0.05868689511100656
0.8118492459133506,0.2986658472257629,-0.32157904859148334,-0.985160549894817,0.06584061965930406
0.8118492459133506,0.2986658472257629,-0.32157904859148334,-0.985160549894817,0.06584061965930406
0.7977396802636367,0.3026046967211585,-0.32056914621558313,-0.9832954949352696,0.06498271566549518
0.7972038603623126,0.301811701273858,-0.32119059153123325,-0.981496193816372,0.06546866012451616
0.7929841711053557,0.3042843041049737,-0.3094159752310865,-0.9700920588374223,0.06795644067888407
0.7855136600919318,0.3031057425361353,-0.30768433786553306,-0.9626163656059331,0.07758955463753714
0.7849040416086114,0.3045825631135191,-0.30800594110383883,-0.9629204975831398,0.07807244542635329
0.7816460359252916,0.3050213927735179,-0.30767731430299916,-0.9584349622721031,0.07695351816770017
0.7729385217719735,0.30700431140772305,-0.2981786458159832,-0.9500063827126501,0.08737411601000601
0.7676432925184037,0.30924817406618577,-0.29836607240502727,-0.9435349648648906,0.08906314606237403
0.7557973170217017,0.31560303311964844,-0.28591163408800324,-0.9226628520134222,0.10952754084037675
0.750989363426368,0.3125634943692146,-0.2778783032049251,-0.9053388067997881,0.11575676092797454
0.7495153871893371,0.31061885208961604,-0.27568529051454654,-0.9045320122881093,0.11883062547189208
0.7448859161187373,0.30923562912192193,-0.2710482232655481,-0.8941953880035315,0.1213425200110044
0.7399688603178955,0.30926122460341,-0.27000909092584036,-0.8891704235799466,0.1243731859111425
0.7318874258409115,0.3104131948133588,-0.2634584249615425,-0.8753720960151364,0.1279585005497283
0.13477134742557165,0.4061802132610554,0.07396201613194708,-0.23317181731705006,0.3843581566980695
0.1341691520335322,0.40428474916059104,0.07577276335763262,-0.2351333723701763,0.381566928011749
0.1334718185905097,0.40468322848216104,0.0741314315363159,-0.23847118130349687,0.3783569939111546
0.1649698134304948,0.4206171190946632,0.049841389176912734,-0.31026091704962283,0.229860124272129
0.15956340613183387,0.42018268489117955,0.05845807749182195,-0.30284615606363885,0.22314910083923023
0.13809194001210148,0.4369662331008008,0.06077902812025607,-0.285187237875469,0.1962619041138795
0.10110862068009004,0.4819202357267612,0.02281134497111659,-0.2247877835909638,0.09893306605293498
0.10100954547674829,0.4920171443622874,0.018687170719526233,-0.21165978798363436,0.09559642795809016
