x1,x2,x3,x4,x5
1.7301678500258122,0.4044807584604349,-0.6995971647716799,-2.971396466620827,1.0795182272047055
1.7301678500258122,0.4044807584604349,-0.6995971647716799,-2.971396466620827,1.0795182272047055
1.4594474203207817,0.3907736741066857,-0.8310065890252569,-3.0758153169575486,1.023832718683719
1.3456279569128329,0.4056536538341028,-0.8620056226657389,-3.1439667978850414,0.9703944302546563
1.198394558194361,0.412356746873609,-0.9387268165455964,-3.2015226768205918,0.9101380286971654
0.9980636704701196,0.39021939382931814,-0.9570280874937845,-3.2900742426663827,0.9581859318516783
0.7153907614316894,0.3968575332882745,-1.1286747581633012,-3.425472926357079,0.9156256735125008
0.5168413354136459,0.42174266840826696,-1.1343872060780178,-3.5231155768307576,0.9175056939394763
0.5392173146018716,0.3792952685041788,-1.2774299974031684,-3.632034454737138,0.8506482967840322
0.8034937982315679,0.2701962703143019,-1.485399068424897,-3.3941927152751648,-0.1264288799478633
0.6867850658755981,0.3851959163693116,-1.700228161643936,-2.9633866372063777,-0.04678735006966451
0.6650511785165117,0.3872562520830104,-1.7143570248048312,-2.945231744391412,-0.042928262369186135
0.6219312510187227,0.34899574629483954,-1.5992816630605335,-2.900711550302473,-0.0497274034740951
0.29718407553091053,0.48192472028495925,-2.80811020557596,-1.6090223524793397,0.8327973399881446
0.31861498253243353,0.45314441053271387,-2.70181478476781,-1.7909174935872891,0.8793210240788695
0.3415991253725388,0.4018400333451754,-2.548657669339265,-1.848346848132914,0.6599286538590804
0.2506107300496929,1.3676205386875269,-1.4411035006253883,-2.0460373777703045,-0.21889554988464693
0.2021120432222552,1.5657332871624747,-1.2818631268253171,-2.1145348365711008,0.03731963978277524
0.17162018759002007,1.5673705221784984,-1.2871621117126366,-2.128175580208225,0.040103519728848375
0.1755569528863983,1.5778878033350605,-1.3506468865907646,-1.9712413312774082,-0.08269877128114667
0.1463799649502286,1.5827664781235922,-1.3583575357599207,-1.9479202943916363,-0.07448626412188525
0.1178342204504361,1.5568996403826074,-1.5517262095934514,-1.765522078872935,0.07399799464086095
-0.9453292064197834,1.793101524477488,-0.10984566965243492,-0.12120057644368917,-0.8387457497762328
-0.9991059861128593,1.9797287468711007,-0.27303465036698904,0.10779255418107397,-0.7281857766917321
-0.9940559328964759,2.0119927383456493,-0.07065161000982571,0.008376419023298389,-0.8651903050771319
-0.8154802477425556,0.8045169717746483,-0.7415195810650899,-0.21730373236412504,-0.45012127269528274
-0.5295706260499031,0.5808759133715693,-0.9322583856686786,-0.7308630636522512,-0.3413652618132184
-0.8957795894355621,0.04598464487875009,-0.6330690338123507,-0.12269684755431379,-0.567701525447094
-1.079418232629345,-0.2893810934531956,-0.5478290424641198,0.21191283981601183,-0.6196760591256019
-1.1008996453289326,-0.3219918491614707,-0.39345771266852125,0.13556823302040458,-0.6373291884148652
-0.5723687389611479,0.27502281054255606,-0.8744857712257764,-0.6366391460475981,-0.4638941502670239
-1.099603288310285,-0.5818809729634854,-0.7243748372390236,0.3187759907820347,-0.5173143928241405
-0.8852626967447335,0.6742328690432328,-0.7178013988222418,-0.03868962938465394,-0.4970133353860698
-1.0320206239216643,0.5166744794689911,-0.3834113783885517,0.08539205660382332,-0.6957561475097607
-1.1000892350010345,0.2529402519819341,-0.36075701186861586,0.19744450881735676,-0.6900137037929959
-1.1540707490786315,-0.7485578074770947,-0.5534645893432653,0.3211750984123148,-0.5988880621634319
-1.0009941419996606,-0.9697808033656142,-0.7263825048645941,0.0756765304155728,-0.48836151520352444
-1.0246486496788951,-0.9666353953251418,-0.7187586404625701,0.1322811508789734,-0.43539329482979255
-1.0336410845904356,-0.9794112528234638,-0.7347526873053356,0.14386426174825373,-0.5161281237561686
-1.1196893263561285,-1.2209830158110229,-0.7792048919952306,0.3467456652913803,-0.5106980018456035
-0.9788053852530032,-1.3526549480780417,-0.7774821536892782,-0.023161662473792602,-0.396982311313925
-1.2592626982459392,-0.49912475658985894,-0.41459144091721495,0.569875893542918,-0.7767765236343445
-1.252171456755368,-0.6185679230637559,-0.36607852248502737,0.42210282032162616,-0.6470483342386776
-1.0125964811331245,-0.7131005795445978,-0.7382818467261011,0.11007655368549009,-0.4998021332364884
-0.8353230707865632,0.012083196416131588,-0.8006124346993535,-0.21514240236986293,-0.3739381599974955
-0.8535357662316192,-0.7864581477513126,-0.7466125660682977,-0.1900648473904781,-0.5622977323795835
-0.7326982173583819,0.8118508095684828,-0.643359062597671,-0.4849546875328413,-0.4390634137296227
-0.6864643463893692,0.8782298822551827,-0.8907311120180931,-0.35500953555732434,-0.4390943423353084
-0.6931407200419724,0.8068416734749364,-0.8430175004031643,-0.4230876873925759,-0.3606131839926248
-0.6469140218199855,0.8204356113086412,-0.9062712830570917,-0.4182273849227032,-0.403066232475802
-0.903732967892958,0.7964145555515559,-0.42820756971176577,-0.11827992171167094,-0.686653355677375
-0.8977634933045976,0.8029274915209996,-0.40358308309325835,-0.13949459003311077,-0.6813615031203396
-0.8855000345321213,0.49216639556538255,-0.6960820376686673,-0.07090264864185421,-0.49390646678686195
-0.6636535064745194,1.102594330409322,-0.6872908123047672,-0.5009723612471932,-0.5051836770597937
-0.35849971053723645,0.5992240100441827,-1.2390268303327776,-0.9070908487596706,-0.17217607525634254
-0.5263968956780452,0.6494185711092365,-0.821239439601456,-0.7008253084247252,-0.44085266316415017
-0.716219272899915,-0.45633430787339474,-1.1546058136845094,-0.27711616698091435,-0.17880907804705456
-0.9811978878437327,0.03262439638879777,-0.6628198484674475,0.0563241111335301,-0.49598495287734945
-0.9802221059099037,0.016563161405608335,-0.6045884928314684,0.022824169545296015,-0.51107275398619
-0.9191651660693806,-0.020776803882351643,-0.6742783546984736,-0.025758652308583874,-0.5821270163318264
-1.0947616836758711,0.2617108224982294,-0.5614499551085799,0.2598860803118869,-0.5312371673750232
-1.137596595726032,0.2486835054304679,-0.20791410716300754,0.2804685418858184,-0.8061052418929676
-1.1751166764822925,0.21497237227291707,-0.17749617026360381,0.19461584893363368,-0.7144151736978189
-1.1458145302302232,0.16321497839788188,-0.2913928706706769,0.20141927583163413,-0.6631266214483844
-0.9797596411035658,-0.46550881140938993,-0.5769787643296163,-0.023962225609238472,-0.588580608568953
-0.9921086255232711,0.022111398581319906,-0.5416847114518174,0.02013916893636372,-0.5837363226312425
-0.9338368489235359,-0.07848395160264819,-0.4985754339056446,-0.10887166277108785,-0.6306138749291875
-0.8481611115711256,0.09826736103129814,-0.8360491335040228,-0.12259779858301643,-0.41175813216926227
-0.8141376112182553,0.19177979899866482,-0.6786004211859383,-0.2416831163694045,-0.5292973702935193
-0.9816662227727575,0.4823702898308474,-0.5402437027650948,0.07362446777288514,-0.5909166110833743
-0.9468016924661059,0.37872593312225544,-0.3846986817693118,-0.08178965081147961,-0.6706905047465102
-0.9490866791967123,0.3801093952762885,-0.38977690577450885,-0.08116608960689475,-0.6789430088454483
-0.6606262339280893,0.10632927723563013,-1.0738525601843194,-0.43958561241327815,-0.27996654017494443
-0.7379557197639648,0.14827251039102796,-0.7286870355815616,-0.39481867097760076,-0.48289747386218507
-0.6908028452670254,0.2938977543889678,-0.8281709703157285,-0.4507678578232163,-0.4529687520569687
-0.9806621401113433,-0.10829830210100251,-0.6973533991333559,0.036418100468330765,-0.47984441519985427
-0.8113657777784796,-0.03251543527670358,-0.8033792981796184,-0.27130238136042717,-0.42152651107206507
-0.9117656613570249,-0.8389690897697173,-0.8850241276176573,-0.03722595750014734,-0.4401309104850571
-1.0475292536149647,-0.6397021123379334,-0.6390974305515731,0.17041534432885116,-0.5951707803811521
-1.0321036260120438,-0.8422883819204423,-0.6245614079005346,0.11421312275617058,-0.6033298685462248
-1.0444892564197035,-1.053814081325726,-0.7160216501802497,0.18642724519583082,-0.4844327877900052
-1.178617393717235,-1.1686751063385918,-0.6500554910495531,0.38703559038924246,-0.5643081358251117
-0.9494800113371743,0.06677652810114679,-0.6492042394334984,-0.007825417133287388,-0.5413422360197505
-0.8261269126217348,0.3365121906015233,-0.7170522257762557,-0.2357151845137557,-0.4255485194784991
-0.7653994634436775,0.3070714172848577,-0.7043612847855569,-0.2663221883351254,-0.549962494657762
-0.7738024758846975,0.7978933490226269,-0.7993129971834415,-0.18658570329403878,-0.4771090780030617
-0.8454261297938461,0.7675520239119558,-0.7542557649218408,-0.15956210290043799,-0.3960545242360143
-0.7725243871702601,1.086315142682761,-0.5689141747054011,-0.333189708656866,-0.5191311525654161
-0.8813446706887365,0.6463187076529198,-0.3344493650471656,-0.2656998526651807,-0.662071313777421
-0.9277614808990213,0.8077887302904682,-0.31958003151817993,-0.09606499396554771,-0.8026047009828948
-0.8996259133871157,1.250576540675669,-0.5959163923339216,-0.061584148454537635,-0.4771045448218878
-0.9229006380112035,1.2814810715666085,-0.5770580371077111,0.03787616232998453,-0.5800332380607326
-0.7122761385969228,-0.748770103086809,-1.0684159376078068,-0.36120950137100255,-0.32481446420609045
-0.8158738687008559,-0.4709604722647533,-1.0226347385986827,-0.09777222959534745,-0.3928458740816703
-0.8158738687008559,-0.4709604722647533,-1.0226347385986827,-0.09777222959534745,-0.3928458740816703
-0.866503952134773,-0.5033952079147812,-0.952454542872742,-0.11281687083684838,-0.291320753209746
-0.8591971192338029,-0.5845632498448244,-0.8779360020929263,-0.1967702556023836,-0.37701060869184916
-0.84417072100262,-0.583529956691056,-0.870810861577017,-0.19077738673307787,-0.37479298640840525
-0.8266812390068132,1.1543021087285759,-0.5175915949343308,-0.2200015398157854,-0.6033068457468421
-0.522829341875376,1.8441087465720782,-0.7688400369507922,-0.7230697453069415,-0.38877952972986185
-1.1114390943662458,-0.36127601670441145,-0.7633917283963569,0.375170952705212,-0.42345842087884666
-1.004809584603613,-0.5045180534628033,-0.4458743445771636,-0.015591866373859297,-0.680533337768404
-1.0035228518312378,-0.05260254063854017,-0.7575219518198181,0.15315885299474494,-0.4928825137908292
-0.9799986337082501,-0.4190848158694092,-0.4955538601905797,-0.06193013898058446,-0.6537893402934312
-0.9955296522314114,-0.17375059946157564,-0.7223533446770521,0.12939747156569506,-0.46876598910957307
-0.6498449979852997,0.6942954784042283,-0.7677326567200388,-0.5724274132567093,-0.4484125030239761
-0.6979919739417156,-0.38978907822714454,-0.7923887192855257,-0.5749784323040629,-0.41696073166824615
-0.5812798262357176,1.7011478524769135,-0.8488287522933599,-0.555477275672791,-0.44957404162787495
-1.0480698670826192,-0.010329358656534851,-0.6165262197453243,0.1528718979444546,-0.43843133580706284
-1.1224698667022026,-1.093381037153357,-0.5146610600803574,0.20230479052301029,-0.5914439040904206
-0.8799390756320803,0.8756733370862823,-0.5374271648356067,-0.19849372572233173,-0.5017097131522991
-0.8799390756320803,0.8756733370862823,-0.5374271648356067,-0.19849372572233173,-0.5017097131522991
-0.8718515873558749,0.8076164298513938,-0.6097195741587234,-0.1537214262036313,-0.5197756016364108
-0.8952703992332663,0.32703986087386283,-0.6012205931850375,-0.12143782149355058,-0.575538829114308
-0.8930074430901476,0.4339330207541082,-0.5174098801210228,-0.1831297518998044,-0.5362017261732761
-0.8382272266046589,0.1364989874648095,-0.758021907172569,-0.13432572796447542,-0.5587270017507938
-0.57871462124934,0.8918559195287379,-0.9919842204938586,-0.4751749527345751,-0.35565366121312264
-0.6090386841145013,0.8815907710038718,-0.9046298044906943,-0.5693689842902702,-0.2459209961523083
-0.6129722316628112,0.6097085825454196,-0.8151139512340702,-0.511371344388174,-0.5201199088524947
-0.7428967275096655,0.4616832905791314,-0.8455350519130698,-0.3431494671411145,-0.30449997112933397
-0.707994270256093,-0.08656265047598254,-0.9978679999394413,-0.3468390342650311,-0.329239628632309
-0.707994270256093,-0.08656265047598254,-0.9978679999394413,-0.3468390342650311,-0.329239628632309
-1.2915974667525598,-0.5094325158995928,-0.31735278498153535,0.5584926024068172,-0.7652630822582598
-0.6452755591336868,0.6803756926497482,-0.9615261052146042,-0.4732358786502284,-0.25455786508940537
-0.6562978818492186,0.73162126702044,-0.9608985711047728,-0.4848834630962818,-0.25274993482223046
-0.5990399066405137,0.9802507389021867,-1.0349607780889087,-0.47818678968563394,-0.248620031103708
-0.6625185899935798,0.46219019638918435,-0.6749489674251286,-0.5374665886215328,-0.4841663199162234
-0.6141671654652954,1.6215140740431255,-0.8031607789480926,-0.5280034917860191,-0.37317252425616054
-0.7438965632701575,-0.7409079357251853,-1.1293563109459657,-0.29465249507746044,-0.2865323148824531
-0.7733679289932389,0.599252945567705,-0.972881030233698,-0.22085444343779148,-0.3039820013023097
-0.9354896724406263,-0.39798852005345164,-0.7269692384019615,0.012993049344566675,-0.4840415516203383
-0.9028074331937215,-0.35823612532101434,-0.7183604900492364,-0.08638913806914543,-0.5107561914739982
-0.9028074331937215,-0.35823612532101434,-0.7183604900492364,-0.08638913806914543,-0.5107561914739982
-0.5377028273646108,0.5466290065697063,-1.0002741077253643,-0.6841610496774626,-0.293971028929807
-0.6197284414510683,0.5244187542753719,-0.8974677784141908,-0.568219352934506,-0.3660595809009964
-1.0265756759918405,-0.23634840014077688,-0.6196546260959124,0.1842662035653626,-0.6532263258815806
-0.91462543257414,0.679392422239685,-0.610545153282976,0.01744160177081383,-0.598819446522154
-0.8932872247653032,0.22212151136938119,-0.5501595658081273,-0.158770070594939,-0.5823997734304263
-0.6907348333489961,0.290322763286791,-0.933170042155748,-0.4235906795838094,-0.3559280854830831
-0.7227103025598623,0.7441253966684669,-0.8968192384751152,-0.34699346511324936,-0.33152184384108546
-0.8374963051036639,-0.5980720664579794,-0.7796134292751191,-0.24759379457334385,-0.4738509259047356
-0.8366619944287664,-0.6015689815983859,-0.7794874096556565,-0.2550936020541456,-0.4818107802243911
