Year,Age,Gender,Log_Mu,In_sample,BNN_l01,BNN_l05,BNN_mean,BNN_median,BNN_u95,BNN_u99,BNN_sdev
1950.0,57.0,0.0,-4.487742769112127,0,-4.680167230507982,-4.6181157643861654,-4.535713442631665,-4.516666848986737,-4.4369095777378735,-4.400589248513356,0.4107343053440148
1950.0,58.0,0.0,-4.414467185166221,0,-4.597415249530075,-4.5339206468862745,-4.45259498631579,-4.432889271993282,-4.353232787631431,-4.3179726934860225,0.41286878652668013
1950.0,59.0,0.0,-4.330801342598436,0,-4.512643816462644,-4.449960558014162,-4.368967048676851,-4.349568606950436,-4.270337837640634,-4.234913692876053,0.41506225646109013
1950.0,60.0,0.0,-4.225296427546836,0,-4.423688438766241,-4.3660564470489724,-4.284796188601984,-4.266075770805709,-4.185883945238249,-4.152538918048009,0.4173144059411125
1950.0,61.0,0.0,-4.136104496470332,0,-4.338865336938467,-4.279640343676177,-4.200050285809373,-4.181403870644575,-4.1023974066789535,-4.07093035927409,0.41962512129553514
1950.0,62.0,0.0,-4.055200775104474,0,-4.25180613709919,-4.192853753773651,-4.114698519328012,-4.096420763698372,-4.018289933330304,-3.9839639729560585,0.4219944610895361
1950.0,63.0,0.0,-3.972144628769527,0,-4.161691723468362,-4.104927697295011,-4.028711477832028,-4.010564354460154,-3.9336033145306386,-3.896803209408498,0.42442262920143564
1950.0,64.0,0.0,-3.889576816598316,0,-4.07113169452772,-4.015302831914838,-3.942061430714469,-3.9244274623428836,-3.847369662089877,-3.8095161972534872,0.42690995606256743
1950.0,65.0,0.0,-3.816303818369602,0,-3.9834411874398223,-3.924984093942354,-3.8547226932100944,-3.8371714040330844,-3.7612144443249442,-3.7252222007229125,0.4294568413213026
1950.0,66.0,0.0,-3.7470595661803987,0,-3.8901829552395792,-3.834455785083584,-3.7666719396416743,-3.748921662581953,-3.673500938616048,-3.639802008961915,0.432063567575859
1950.0,67.0,0.0,-3.671275320165579,0,-3.8005633737633784,-3.742074474213575,-3.6778883481172793,-3.6599412072344144,-3.586187240744036,-3.5523956628317337,0.4347299524650421
1950.0,68.0,0.0,-3.571096418457553,0,-3.7063409085935684,-3.6496117755797672,-3.588353624253526,-3.570879210359404,-3.4981564716326177,-3.4654961631541124,0.4374549735892028
1950.0,69.0,0.0,-3.4725108006809267,0,-3.6114555435540834,-3.557024451324325,-3.498052123755584,-3.4804144909726986,-3.4099627731064928,-3.375209194316203,0.4402365939311003
1950.0,70.0,0.0,-3.3634970544793297,0,-3.513001754916077,-3.4628850533105435,-3.406971287422607,-3.3893126844116286,-3.320580829624505,-3.28752324934848,0.4430718871285944
1950.0,71.0,0.0,-3.2488712224036016,0,-3.4116798850507286,-3.3682339264481125,-3.3151024358865455,-3.2972548910214843,-3.230170639744557,-3.1955505916930864,0.44595736320286955
1950.0,72.0,0.0,-3.129858128550548,0,-3.3166839623560125,-3.2722203423873726,-3.2224418666201973,-3.2045594748295416,-3.138721376274371,-3.1017174527004725,0.4488893081882769
1950.0,73.0,0.0,-3.0359502838427828,0,-3.2144972445603637,-3.176392675361089,-3.1289922632744465,-3.111246093482454,-3.0460004917378916,-3.0094459093182913,0.4518639535041094
1950.0,74.0,0.0,-2.9378219202691573,0,-3.1145145567520736,-3.0800544045077,-3.03476456207414,-3.0172502731387256,-2.9529971113855558,-2.9156626433140467,0.45487733268513386
1950.0,75.0,0.0,-2.845675677347312,0,-3.0186951661902306,-2.9827613903657344,-2.939780486932795,-2.9228199590164436,-2.8588134406989854,-2.823518113744315,0.45792476051068903
1950.0,76.0,0.0,-2.7465000114774094,0,-2.9208094907967674,-2.8860951188189796,-2.844075918022957,-2.8274250109221963,-2.7620341511391104,-2.7272781497450254,0.4609999927810184
1950.0,77.0,0.0,-2.6488147790712393,0,-2.8251889683662355,-2.7890570567621635,-2.7477051187726347,-2.7310489403584475,-2.6661093793054746,-2.6328631799154296,0.46409433664427385
1950.0,78.0,0.0,-2.5605918651360766,0,-2.7278902211075255,-2.6910998219355653,-2.6507457130750094,-2.634318897218553,-2.5677968614721385,-2.536730433399959,0.4671961672068984
1950.0,79.0,0.0,-2.4682619446599268,0,-2.6288939727978904,-2.593313483569699,-2.5533043395241193,-2.536362985431403,-2.468748727149525,-2.4384378804181814,0.47029111182995226
1950.0,80.0,0.0,-2.434997112350652,0,-2.5319915270182536,-2.496635249332236,-2.4555231513005795,-2.4380491763910768,-2.369819786747373,-2.3383064830672633,0.47336256058074067
1950.0,81.0,0.0,-2.324013040407666,0,-2.4357138826885194,-2.3997025013185302,-2.3575875793439796,-2.3396119122938366,-2.2690988020727314,-2.234525239719439,0.4763918350241731
1950.0,82.0,0.0,-2.222342405317843,0,-2.340625167983017,-2.3033929680481195,-2.2597357776015037,-2.24185833115425,-2.170626090132289,-2.132258368846138,0.4793578140655282
1950.0,83.0,0.0,-2.1335683202791698,0,-2.249170187799096,-2.2065525933533183,-2.1622698118917176,-2.1441932714869387,-2.071748352719769,-2.0328252079551907,0.4822365162501835
1950.0,84.0,0.0,-2.0373480358727836,0,-2.155808782030317,-2.110600906294864,-2.0655679898024837,-2.047421647115911,-1.9732641453525526,-1.9368145165293873,0.48500121739876095
1950.0,85.0,0.0,-1.9316493197831162,0,-2.063473707290907,-2.017081877373654,-1.9700969551820144,-1.9517057250523033,-1.8766172839137911,-1.8422099895119535,0.48762312677071745
1950.0,86.0,0.0,-1.8323439919469704,0,-1.9752213493134496,-1.9236831766516822,-1.8764215110259015,-1.8573066924873984,-1.7833552397946475,-1.7453431787820899,0.49007207786592777
1950.0,87.0,0.0,-1.7589651302862297,0,-1.8890279586685415,-1.834606027937727,-1.785209625038255,-1.766048149771512,-1.691855342097786,-1.6558998237044928,0.49231661452594616
1950.0,88.0,0.0,-1.7125897578895704,0,-1.8031505778914712,-1.7470575134710036,-1.6972296161582605,-1.6776448623078104,-1.6060389957721366,-1.5716628760854177,0.49432335831198926
1950.0,89.0,0.0,-1.6666380918521009,0,-1.7175839404821618,-1.6614414656163374,-1.6133361798018817,-1.5932748922920017,-1.524201364383818,-1.4894274020657037,0.49605636604249503
1950.0,90.0,0.0,-1.5797092217117998,0,-1.6361017664917181,-1.579961838072604,-1.5344420847886495,-1.5137060032380358,-1.4463718182551313,-1.4142320835285447,0.4974778920166962
1950.0,91.0,0.0,-1.4542863051304926,0,-1.5591870229562494,-1.5045771362386766,-1.461473834122562,-1.4412617177821971,-1.374501315212171,-1.3438236268303494,0.49855211444584663
1950.0,92.0,0.0,-1.346339302279801,1,-1.4892400673612216,-1.4364828840695916,-1.3953129675331806,-1.3749266451729367,-1.3099259818981352,-1.2826916311551613,0.49925265859635154
1950.0,93.0,0.0,-1.2771673476289935,0,-1.4209620479116523,-1.3770719004319114,-1.3367291677745023,-1.3163368699097089,-1.2535731913067916,-1.2274841147072173,0.4995733496808903
1950.0,94.0,0.0,-1.2216854172245881,0,-1.3694442529020006,-1.3255746700616662,-1.2863143708381004,-1.2659574816719101,-1.205784652718848,-1.1800500726007912,0.4995404590525223
1950.0,95.0,0.0,-1.1654767126217338,0,-1.3241857153124876,-1.285739497717322,-1.2444270436388207,-1.2233178839950862,-1.1663007221070478,-1.136066821245873,0.4992248715923079
1950.0,96.0,0.0,-1.1299946024967804,0,-1.2968716725372482,-1.2593745471052091,-1.2111541503057317,-1.190367372295654,-1.1263637778670847,-1.0964769102413006,0.49875508186261663
1950.0,97.0,0.0,-1.144142223166556,0,-1.285415968340728,-1.2469221261595362,-1.186297455300129,-1.166000999856963,-1.0870291594755692,-1.0492573088457346,0.49833782856111747
1950.0,98.0,0.0,-1.2129092826346617,1,-1.291785661544533,-1.2509011029420507,-1.1693878609252957,-1.1489555293391245,-1.04561741937899,-1.0025211233807183,0.49830426645270576
1950.0,99.0,0.0,-1.2933469705047542,0,-1.3387022156982888,-1.2743260220919956,-1.1597156048274209,-1.1389552203239404,-1.0067155988610426,-0.9482912111909019,0.4992136182517741
1950.0,100.0,0.0,-1.0109338841907858,0,-1.4150564422565626,-1.3174280038825545,-1.1563413578776673,-1.13352675430833,-0.9687400920792211,-0.8724733912096156,0.5020391416598353
1951.0,0.0,0.0,-3.57966636914062,0,-7.1074249569245875,-6.036503625107327,-5.665970944209645,-5.727814524674397,-4.922741150204119,-4.206003408265109,0.6473310503663423
1951.0,1.0,0.0,-6.064035239942817,0,-6.95171966355903,-6.455216732372034,-6.2615702252537275,-6.236271241758179,-6.025165017209612,-5.8969455706975475,0.4567575905680805
1951.0,2.0,0.0,-6.700741109597811,0,-7.438922353746972,-7.072113520247295,-6.683066280110119,-6.639487049242577,-6.382485990285268,-6.252729094550971,0.45936983530835745
1951.0,3.0,0.0,-7.004266179362981,0,-7.479545504546367,-7.279036051689906,-6.960087140082842,-6.928491343512981,-6.662377797031168,-6.53246451348548,0.43824916373137424
1951.0,4.0,0.0,-7.284632930238389,0,-7.537978987275478,-7.401731680536316,-7.168882050026126,-7.151032546362965,-6.919327275510579,-6.8255517134613966,0.4109037692927713
1951.0,5.0,0.0,-7.241830391003629,0,-7.591678548281751,-7.504533761031108,-7.34608025803383,-7.330038678581249,-7.156976678434124,-7.080444654657059,0.38925003420694637
1951.0,6.0,0.0,-7.415253112655453,0,-7.679346550903046,-7.608358634951738,-7.502990769158056,-7.487122155852017,-7.367302574607002,-7.310872209811682,0.37420913242799325
1951.0,7.0,0.0,-7.612975040776352,1,-7.758910756893295,-7.717468190377011,-7.640273914733413,-7.626978405443305,-7.531107366039082,-7.484782216342236,0.3648731511013458
1951.0,8.0,0.0,-7.821549130657705,0,-7.861998859184124,-7.828209903188792,-7.7539787312027215,-7.742728969661283,-7.655983331045025,-7.600111375764061,0.3594955719398497
1951.0,9.0,0.0,-7.8596731884994435,0,-7.965822160229447,-7.920390170999727,-7.838293383211619,-7.827862119623335,-7.736365843500694,-7.668189391888186,0.3563933545760136
1951.0,10.0,0.0,-7.904713913923747,0,-8.02171317205271,-7.97124111160569,-7.886247150298444,-7.875483742430059,-7.782625534746019,-7.691966098968944,0.3542557046699958
1951.0,11.0,0.0,-7.893932138320459,0,-8.012993818306738,-7.9663749606999605,-7.890093261723593,-7.880391639432537,-7.7927256006907655,-7.718139158577846,0.3524667930225412
1951.0,12.0,0.0,-7.851931214345828,1,-7.959175683264343,-7.917772167391732,-7.843601407273849,-7.834543454616939,-7.742305673369094,-7.6651247701820555,0.35258167841669735
1951.0,13.0,0.0,-7.754053639036257,0,-7.919544023000611,-7.859730290834461,-7.7472763134232165,-7.737969198140114,-7.610112453471428,-7.528341849961637,0.35782390566363476
1951.0,14.0,0.0,-7.600902459542082,0,-7.897199039700298,-7.790496379736543,-7.613444033609833,-7.597360493653046,-7.429985389042442,-7.351855311327761,0.3687156826164304
1951.0,15.0,0.0,-7.435388021064509,0,-7.825653038480419,-7.697604164759062,-7.464855984115801,-7.441001868711798,-7.25723854454875,-7.16818639872093,0.3798301430783493
1951.0,16.0,0.0,-7.31722840848784,0,-7.721104269029784,-7.57547509328848,-7.326966256039634,-7.298032021387988,-7.1151992977642005,-7.042743660781815,0.38447700948331853
1951.0,17.0,0.0,-7.183508780568644,0,-7.581170223412936,-7.436540048631696,-7.218813884345862,-7.189667055459882,-7.0334276161632125,-6.974803707335062,0.38160687010432964
1951.0,18.0,0.0,-7.116010217802597,0,-7.445813830382761,-7.315339396099876,-7.147279972289037,-7.124365022080406,-6.998234546819442,-6.9468275546406835,0.37512435281347645
1951.0,19.0,0.0,-7.063240181822532,0,-7.311385773542913,-7.214432447636865,-7.108195016967379,-7.088992967855578,-6.996747607330741,-6.95219703969706,0.36897830591935293
1951.0,20.0,0.0,-7.033318501957483,0,-7.21553018599731,-7.156300870723095,-7.091343971273861,-7.0763813158865165,-7.0077093866506335,-6.973496071051179,0.3647217220308486
1951.0,21.0,0.0,-7.002065958453378,0,-7.1701482213097485,-7.135117237919191,-7.08517635583487,-7.071890764500562,-7.012122563022872,-6.983561402373074,0.3621056182430852
1951.0,22.0,0.0,-6.944419263353728,0,-7.163676918094772,-7.1258394500292495,-7.0797057297813195,-7.066016399256116,-7.008264168721218,-6.975293252695715,0.3603782745016505
1951.0,23.0,0.0,-6.920840518530793,0,-7.152195216105835,-7.1171435574398405,-7.067918682080795,-7.054925419503451,-6.994328040456769,-6.960039070348355,0.3590924440398329
1951.0,24.0,0.0,-6.871423349734747,0,-7.130249405222046,-7.098251813379411,-7.046011659364868,-7.033722578524763,-6.968618902155913,-6.938460477011591,0.35815173457551996
1951.0,25.0,0.0,-6.807909944012421,0,-7.096342094234792,-7.0671515731670596,-7.012791119579132,-7.0011033541707475,-6.935617154435497,-6.8958140455879775,0.3575634809505598
1951.0,26.0,0.0,-6.786422993814612,0,-7.051089868371743,-7.022873997474903,-6.968783771221927,-6.957443331802809,-6.890616703270774,-6.844811626220006,0.3572987404762589
1951.0,27.0,0.0,-6.760197714624522,0,-6.999838456615475,-6.967641338257983,-6.915423268696282,-6.904435178402567,-6.8355528221094115,-6.7924244601174975,0.35728072335864475
1951.0,28.0,0.0,-6.6703144229671025,0,-6.94237755707997,-6.906646524592802,-6.854439066579967,-6.843839555231004,-6.775272405722147,-6.734919678154647,0.357423376114434
1951.0,29.0,0.0,-6.646160541293675,0,-6.874977556284543,-6.839349171498656,-6.787495048762185,-6.776554015685951,-6.708663358438996,-6.66952775875418,0.3576659970318032
1951.0,30.0,0.0,-6.6158322122731015,0,-6.796479340725425,-6.76505677582775,-6.716036018145867,-6.704504966838741,-6.640388393491833,-6.604039781239722,0.35798244543429303
1951.0,31.0,0.0,-6.538262831332791,0,-6.7169921865505575,-6.688587494361618,-6.641250625563543,-6.629106148795172,-6.568114641723189,-6.532291119815957,0.3583712502141707
1951.0,32.0,0.0,-6.444650391427558,0,-6.635618923809265,-6.609400162313814,-6.564089312917036,-6.551416206738667,-6.4935385574932525,-6.460098849160558,0.3588368485195846
1951.0,33.0,0.0,-6.39433302936888,0,-6.550412826753569,-6.527160603901951,-6.485294700052516,-6.472679975040107,-6.4176062805299265,-6.386344898629807,0.3593810102151155
1951.0,34.0,0.0,-6.330580274674612,0,-6.467054381322436,-6.44519006638315,-6.405431336339452,-6.392926495720065,-6.3401382957140315,-6.3109244915101375,0.3600021101782957
1951.0,35.0,0.0,-6.247647952500392,0,-6.387302668530277,-6.363521982682524,-6.324915875150588,-6.311946319815028,-6.2608292046652245,-6.232157472395708,0.3606955463264894
1951.0,36.0,0.0,-6.180689880218731,0,-6.3080647290693435,-6.28120591897317,-6.2440462284886875,-6.23095994845652,-6.179886781734211,-6.1507732855033534,0.3614549085069265
1951.0,37.0,0.0,-6.106202224578405,0,-6.226148661947615,-6.1991764040895125,-6.163027571568478,-6.150168701754751,-6.098090511393564,-6.069984843341879,0.36227364490424624
1951.0,38.0,0.0,-6.025641998909569,0,-6.1483065408420305,-6.1197341180163,-6.081994103338965,-6.069292525931066,-6.015065441455464,-5.991455015893556,0.3631462955072712
1951.0,39.0,0.0,-5.9294291561885295,0,-6.071221448516436,-6.039582865982715,-6.001026594223797,-5.988773635409809,-5.932475795135006,-5.908282912191628,0.36406870998525376
1951.0,40.0,0.0,-5.823580038111797,0,-5.995926741082632,-5.959282374311415,-5.920166791206807,-5.9078610624454395,-5.850140429983284,-5.823948755058475,0.3650376307837859
1951.0,41.0,0.0,-5.743667408355116,0,-5.917896097191925,-5.880853144938336,-5.839429920394763,-5.826713967533909,-5.766957393064899,-5.741027930518705,0.3660507551980031
1951.0,42.0,0.0,-5.673447274860128,0,-5.84194955864872,-5.802930900236283,-5.758815094653533,-5.746376215323194,-5.684137611098709,-5.65579165097628,0.3671076587972292
1951.0,43.0,0.0,-5.601857854934275,0,-5.766672523260359,-5.725684687567317,-5.6783119604542,-5.665487945517253,-5.601474883113621,-5.573836635033663,0.36821031874351046
1951.0,44.0,0.0,-5.534546157410902,0,-5.692612498990211,-5.648409241119225,-5.597903024488253,-5.585248368695993,-5.519296545656466,-5.490916610025217,0.3693622220076443
1951.0,45.0,0.0,-5.478640920679318,0,-5.619529958345586,-5.570023196963137,-5.517563637509288,-5.504897032960149,-5.4375671306342825,-5.407003106412707,0.3705669516115303
1951.0,46.0,0.0,-5.393287604139264,0,-5.539629760924337,-5.493103405339896,-5.4372620846036295,-5.424598206548088,-5.354515340891004,-5.322338495727319,0.37182746801444083
1951.0,47.0,0.0,-5.310592397423649,0,-5.463580680839439,-5.416048162876925,-5.356960652369306,-5.343844835257615,-5.273365528387021,-5.240860258232572,0.3731461282791416
1951.0,48.0,0.0,-5.2267411680588145,0,-5.390100381983767,-5.340410342481856,-5.276617280099751,-5.262960948105683,-5.190872101568756,-5.158179722885498,0.37452491363677065
1951.0,49.0,0.0,-5.097174055513494,0,-5.310975683344898,-5.261944611879874,-5.196187225706151,-5.1819870305438265,-5.108732132051433,-5.076593129198948,0.3759655621288892
1951.0,50.0,0.0,-5.009386074695824,0,-5.232797354881448,-5.1837508740230485,-5.115624459794226,-5.101024794728906,-5.0263509880272235,-4.994656765125676,0.37746958594642294
1951.0,51.0,0.0,-4.9378496243706085,0,-5.156497421207194,-5.105150459844617,-5.034882733573919,-5.020036853131956,-4.944247343195403,-4.9119156853669725,0.3790382428983069
1951.0,52.0,0.0,-4.853118856221272,0,-5.077075156831374,-5.026238282662633,-4.953916355488895,-4.93819313253368,-4.863594255990638,-4.828730614664342,0.3806725147310703
1951.0,53.0,0.0,-4.761707043808319,0,-4.999337835870037,-4.945439753302551,-4.872680722579749,-4.856060455413373,-4.7815598781616755,-4.743007909593041,0.3823731095306902
1951.0,54.0,0.0,-4.692254292895204,0,-4.92159162778753,-4.865005243200901,-4.791132647655662,-4.773763479816772,-4.699409422748689,-4.661705477741984,0.38414048516867516
