Year,Age,Gender,Log_Mu,In_sample,BNN_l01,BNN_l05,BNN_mean,BNN_median,BNN_u95,BNN_u99,BNN_sdev
1950.0,35.0,0.0,-6.210616077152654,1,-6.302799659246354,-6.24635162985853,-6.242501352496972,-6.218873632825051,-6.19557910729656,-6.182770736826843,0.6907405713421008
1950.0,36.0,0.0,-6.141357636682599,0,-6.2273410905402455,-6.16784172164235,-6.16443255358625,-6.140937195809002,-6.117888752373757,-6.106159823316732,0.6899755025526187
1950.0,37.0,0.0,-6.065326395706437,0,-6.150719922432383,-6.087887054088015,-6.0851387832792225,-6.061546585291053,-6.038800717581481,-6.0278776014643105,0.689247257142781
1950.0,38.0,0.0,-5.986278020420682,1,-6.072247197942378,-6.006866052394985,-6.0049563486254165,-5.981409196877517,-5.958755890746509,-5.948420800176406,0.6885505644073923
1950.0,39.0,0.0,-5.897609971636357,0,-5.987052030479862,-5.925592139902123,-5.924161547308181,-5.900792501772559,-5.8780106441138145,-5.868960875541583,0.6878824397916475
1950.0,40.0,0.0,-5.809142990314028,0,-5.904509858426424,-5.843994704920725,-5.842975147169984,-5.819691670337768,-5.79669396134761,-5.7883275196800446,0.6872420405215911
1950.0,41.0,0.0,-5.731564855668653,0,-5.820223862352684,-5.762490715753963,-5.761568163489727,-5.7382566667215045,-5.715952314105909,-5.707121923634781,0.6866304057043905
1950.0,42.0,0.0,-5.653564758495584,1,-5.731877421532834,-5.680664803208052,-5.680068199471932,-5.656697902106885,-5.634690816646891,-5.626687546390788,0.6860501351726863
1950.0,43.0,0.0,-5.574070868134544,0,-5.643863143078675,-5.59851523066686,-5.5985658067951904,-5.575449767014118,-5.553577169320545,-5.545440204094293,0.6855050555594998
1950.0,44.0,0.0,-5.497744391244931,0,-5.55483955037496,-5.517012694055551,-5.517120498529114,-5.494132367452852,-5.4722713904073395,-5.462949016409377,0.6849999083987954
1950.0,45.0,0.0,-5.426605386849568,0,-5.466073216120816,-5.43564322949579,-5.435766196303804,-5.412995905873834,-5.39075652302475,-5.380824131528141,0.6845400794813616
1950.0,46.0,0.0,-5.3401815706467355,0,-5.37743977488663,-5.3541749880031215,-5.354516010776655,-5.331921696597551,-5.309490385548251,-5.299133457403234,0.6841313755987364
1950.0,47.0,0.0,-5.262564196842219,0,-5.2907494867414595,-5.272603833827347,-5.273366338213629,-5.251002348229925,-5.22826854273503,-5.216856533806064,0.6837798459711384
1950.0,48.0,0.0,-5.1862394631426865,0,-5.2067730067821465,-5.191270808086836,-5.1923003099663125,-5.170102616311707,-5.147188285392616,-5.133844164645654,0.6834916408734377
1950.0,49.0,0.0,-5.090653002082287,0,-5.125242679057094,-5.110627445872314,-5.111290661712862,-5.0892210872785935,-5.066295953011078,-5.0509043804240115,0.6832728981571581
1950.0,50.0,0.0,-5.020382645551136,0,-5.043838617410907,-5.0295258079580325,-5.030302101934599,-5.008441912295075,-4.985490785686897,-4.965785994620794,0.6831296484534857
1950.0,51.0,0.0,-4.949775405839493,0,-4.96288964338323,-4.948390172162647,-4.949293260113614,-4.927742289411409,-4.904557527926097,-4.8797346316076275,0.6830677311269098
1950.0,52.0,0.0,-4.870177941401,0,-4.8813963810120935,-4.867263211459834,-4.8682182896339015,-4.846823241014336,-4.823533654998463,-4.788939773786622,0.6830927150524879
1950.0,53.0,0.0,-4.787411745981875,1,-4.80072051570865,-4.786161945375989,-4.7870281923697,-4.765912062730296,-4.742546101211645,-4.697760100650775,0.6832098205781575
1950.0,54.0,0.0,-4.714650286606912,0,-4.717516125792501,-4.705267060488026,-4.705671924094691,-4.6846421189084175,-4.660913358550516,-4.612605876881198,0.6834238412543119
1950.0,55.0,0.0,-4.6445349095103685,0,-4.635712711573909,-4.62399944983731,-4.6240973332822755,-4.603239902709334,-4.578876700203743,-4.521937929023687,0.6837390659291013
1950.0,56.0,0.0,-4.566430357672161,0,-4.5546546029246695,-4.542490301396675,-4.542251980531409,-4.52131348473338,-4.496326198658749,-4.431774131070534,0.6841592036838919
1950.0,57.0,0.0,-4.487742769112127,0,-4.474588535643473,-4.4613558103869435,-4.4600838810891235,-4.439208089421875,-4.41330337623929,-4.34325845464171,0.684687315893283
1950.0,58.0,0.0,-4.414467185166221,0,-4.393448390994067,-4.380081188658323,-4.37754220803251,-4.356848012290424,-4.3294709906558655,-4.25677295459387,0.6853257613335697
1950.0,59.0,0.0,-4.330801342598436,0,-4.313057796629081,-4.298636037314338,-4.294577988091939,-4.273754366357843,-4.245307934113507,-4.17108149136663,0.68607616140101
1950.0,60.0,0.0,-4.225296427546836,0,-4.232600719086525,-4.217012123976976,-4.211144815524755,-4.190210780755132,-4.160808250433866,-4.085205953028085,0.686939392662811
1950.0,61.0,0.0,-4.136104496470332,0,-4.151313170994521,-4.134971921135376,-4.127199601711423,-4.105813411018544,-4.075807149495184,-3.997518077551836,0.6879156126740883
1950.0,62.0,0.0,-4.055200775104474,0,-4.069376883314256,-4.052144265857184,-4.042703369189104,-4.021004665637771,-3.9905557270648515,-3.906639097645373,0.6890043219255161
1950.0,63.0,0.0,-3.972144628769527,0,-3.986848865975124,-3.9688536994862655,-3.957622088768246,-3.935668762354295,-3.9049047479240517,-3.8192451447735367,0.6902044599036679
1950.0,64.0,0.0,-3.889576816598316,0,-3.902540489261013,-3.884537824753389,-3.871927547565711,-3.8496912208085634,-3.818527361908118,-3.7327308595825643,0.6915145269425348
1950.0,65.0,0.0,-3.816303818369602,0,-3.8159841262227028,-3.7994368603435347,-3.7855982249818276,-3.763058694618347,-3.731579878153258,-3.6462865160819558,0.6929327167415253
1950.0,66.0,0.0,-3.7470595661803987,0,-3.7295689201659252,-3.7132815406975,-3.6986201440515876,-3.6757266908128265,-3.6440906328792337,-3.5601638350816827,0.6944570385749649
1950.0,67.0,0.0,-3.671275320165579,0,-3.6419845792087218,-3.6260676161657472,-3.6109876588492145,-3.587751811503412,-3.55635878299607,-3.475965634581415,0.6960854051339207
1950.0,68.0,0.0,-3.571096418457553,0,-3.552659497147363,-3.53753189591019,-3.522704136630515,-3.499287118709413,-3.4681117757864826,-3.390744787645355,0.6978156633914212
1950.0,69.0,0.0,-3.4725108006809267,0,-3.463522022411761,-3.4481445174914622,-3.433782498013273,-3.4101954822946556,-3.3788903195302757,-3.3035102308614137,0.6996455529604102
1950.0,70.0,0.0,-3.3634970544793297,0,-3.373322662273343,-3.3579817901332345,-3.3442455910268634,-3.3205711808023812,-3.2894628975499796,-3.2178392733607537,0.7015725888324474
1950.0,71.0,0.0,-3.2488712224036016,0,-3.2811701436694323,-3.2661841552719086,-3.254126395439429,-3.2303190554951313,-3.199006855647115,-3.1306025285406043,0.7035938809964188
1950.0,72.0,0.0,-3.129858128550548,0,-3.189744766385006,-3.174405433419612,-3.163468080761517,-3.1395459121625917,-3.1080709954087236,-3.043297288149525,0.7057059183642174
1950.0,73.0,0.0,-3.0359502838427828,0,-3.098031502102703,-3.0816436227547364,-3.0723239711218673,-3.048358407503889,-3.016912362964455,-2.957483674260606,0.707904354049558
1950.0,74.0,0.0,-2.9378219202691573,0,-3.005976819633467,-2.988710768301283,-2.980757497842315,-2.956853492108828,-2.9250583393885488,-2.8713476731327807,0.7101838296274054
1950.0,75.0,0.0,-2.845675677347312,0,-2.9127918974680758,-2.8963352547057863,-2.8888422412906825,-2.8650313843758246,-2.832803901823939,-2.7853005332991443,0.7125378663393519
1950.0,76.0,0.0,-2.7465000114774094,0,-2.819133085828708,-2.803507331343998,-2.796662175199279,-2.772871735916948,-2.740067530439158,-2.698410166489194,0.7149588333631602
1950.0,77.0,0.0,-2.6488147790712393,0,-2.7254230191271183,-2.7105983482938822,-2.7043122309775978,-2.680375153231486,-2.647264586407747,-2.6136463915342008,0.7174379819093293
1950.0,78.0,0.0,-2.5605918651360766,0,-2.6316447277464348,-2.6174778926934765,-2.611899302622463,-2.5877250840661037,-2.5540872123497893,-2.5241492494155615,0.7199655145861855
1950.0,79.0,0.0,-2.4682619446599268,0,-2.538278866827943,-2.5248300572832143,-2.5195438223573174,-2.4954190959987472,-2.4615251789998682,-2.4346751769108304,0.7225306467368772
1950.0,80.0,0.0,-2.434997112350652,0,-2.44517832536988,-2.4317995674794672,-2.4273820578576477,-2.403240042807818,-2.3684669650587225,-2.34471339131579,0.725121613060426
1950.0,81.0,0.0,-2.324013040407666,0,-2.3529522104714347,-2.3394053410674327,-2.3355693094384,-2.3112979405510394,-2.276698846370079,-2.2527639239750274,0.7277255805015339
1950.0,82.0,0.0,-2.222342405317843,0,-2.2608259677097893,-2.2476614891809925,-2.2442842001349788,-2.2200052576405827,-2.1845956148245724,-2.1604535411586707,0.7303284490340158
1950.0,83.0,0.0,-2.1335683202791698,0,-2.1709933776160186,-2.156777201962222,-2.15373421444833,-2.129463996745451,-2.093524937169,-2.0677581260928535,0.7329145569397443
1950.0,84.0,0.0,-2.0373480358727836,0,-2.0819004380325934,-2.067062454906869,-2.064162498749125,-2.0396717137090272,-2.0040654527532156,-1.9760596277103306,0.7354663526866114
1950.0,85.0,0.0,-1.9316493197831162,0,-1.9934317073522616,-1.9789943619348416,-1.9758556366216726,-1.9512255814397852,-1.9153708738860544,-1.8902098189656356,0.73796413618712
1950.0,86.0,0.0,-1.8323439919469704,0,-1.9075846219737649,-1.8922108678815284,-1.8891516391815062,-1.8641941718460577,-1.8284874828782578,-1.8054836434228283,0.7403859817873154
1950.0,87.0,0.0,-1.7589651302862297,0,-1.823989365722562,-1.8070513664912449,-1.8044467931811206,-1.7793316909277554,-1.7436426546235033,-1.721855031402481,0.7427079130703828
1950.0,88.0,0.0,-1.7125897578895704,0,-1.7415467376968907,-1.7242431132395117,-1.722199408636133,-1.6967248596308755,-1.66215904328548,-1.6408702729095608,0.7449043171630172
1950.0,89.0,0.0,-1.6666380918521009,0,-1.6625248520269649,-1.6447791128939802,-1.6429280615682713,-1.6171874319246995,-1.5846442345136587,-1.564629638296918,0.7469485196477788
1950.0,90.0,0.0,-1.5797092217117998,0,-1.5845884646607733,-1.5680875214266652,-1.567201798109216,-1.5410484337455712,-1.5104106356810114,-1.4916095064026798,0.7488134626958007
1950.0,91.0,0.0,-1.4542863051304926,1,-1.5136530348572625,-1.4954349841845471,-1.4956201307753247,-1.4693481742982857,-1.4397965338730239,-1.423691045133712,0.7504725638305563
1950.0,92.0,0.0,-1.346339302279801,1,-1.4460099143834204,-1.4287273456469742,-1.4287817584898277,-1.4021141513247537,-1.3738281277590159,-1.3589950898522627,0.7519009988288318
1950.0,93.0,0.0,-1.2771673476289935,0,-1.3819843179926548,-1.3676483954169623,-1.3672430256981973,-1.3405910993775023,-1.3124600055369895,-1.2978504117046537,0.7530776736145726
1950.0,94.0,0.0,-1.2216854172245881,0,-1.3261913912115042,-1.3130101980576019,-1.3114701138363984,-1.284658606909322,-1.2556771495459373,-1.2380606676620076,0.7539879224097641
1950.0,95.0,0.0,-1.1654767126217338,0,-1.2784536096124797,-1.2658521094864836,-1.2617919919718845,-1.2349803471121459,-1.2038017670097174,-1.1691958586926674,0.7546267044898674
1950.0,96.0,0.0,-1.1299946024967804,0,-1.2421100026078775,-1.2265894324221995,-1.2183628327420166,-1.1922150325206258,-1.1570618303268294,-1.1055956303136427,0.7550022357716736
1950.0,97.0,0.0,-1.144142223166556,1,-1.2141543997668631,-1.1949592266763545,-1.1811418742901676,-1.1553940372462093,-1.115187076835526,-1.039232393678011,0.7551407835247741
1950.0,98.0,0.0,-1.2129092826346617,1,-1.195027110285128,-1.172226936009616,-1.149895543252446,-1.1243591929243617,-1.0755647961446864,-0.9724658567551967,0.7550943799943911
1950.0,99.0,0.0,-1.2933469705047542,0,-1.1863080170025446,-1.160323250050017,-1.1242217856845884,-1.098949932106967,-1.0373851707031572,-0.9131695871934111,0.7549536729325232
1950.0,100.0,0.0,-1.0109338841907858,0,-1.194227968760957,-1.159604138475303,-1.1035912655630649,-1.078298426202982,-0.9978157868096866,-0.8476201755436812,0.7548669409986016
1951.0,0.0,0.0,-3.57966636914062,0,-5.952227908257476,-4.5288200669594865,-3.3970352377255613,-3.274621896912916,-2.6664826408486335,-2.4096742480504583,1.0635537739154464
1951.0,1.0,0.0,-6.064035239942817,0,-6.670421401777977,-6.45157852725259,-6.086431524032099,-6.064773581520804,-5.680992094507839,-5.418318731375429,0.7968708124094136
1951.0,2.0,0.0,-6.700741109597811,0,-6.910643551459166,-6.836763638525917,-6.755417275847501,-6.726607759348567,-6.633116301879493,-6.570264038946335,0.740935010348954
1951.0,3.0,0.0,-7.004266179362981,0,-7.2270543653456185,-7.146661991970074,-7.041320439185085,-7.019302553259202,-6.880892248489232,-6.833795524925016,0.7304076310995091
1951.0,4.0,0.0,-7.284632930238389,0,-7.556428474135544,-7.3466864578784765,-7.255775598547612,-7.234685317530613,-7.093655686884817,-7.048848265918668,0.7214574334254189
1951.0,5.0,0.0,-7.241830391003629,0,-7.782719382281341,-7.479121676294426,-7.4089513705487535,-7.381427779889995,-7.285011102815845,-7.24792186916574,0.714077916817425
1951.0,6.0,0.0,-7.415253112655453,0,-7.9415319566838996,-7.58336869424649,-7.537999942334563,-7.506402489236127,-7.44388373708717,-7.417937336975772,0.7076899010989072
1951.0,7.0,0.0,-7.612975040776352,1,-8.026649350129574,-7.689398646001937,-7.655922504418028,-7.623951561117013,-7.574026139472869,-7.5478150556885435,0.7015431140348559
1951.0,8.0,0.0,-7.821549130657705,0,-8.054601983081302,-7.801643046717105,-7.763241939689289,-7.732904506350447,-7.689088051241402,-7.667153008650464,0.6953953790386286
1951.0,9.0,0.0,-7.8596731884994435,0,-8.037445428883428,-7.88497030029408,-7.853068077297931,-7.82609920146393,-7.787361789077909,-7.771286149437598,0.6896913605900155
1951.0,10.0,0.0,-7.904713913923747,0,-7.985442387090181,-7.930285250996084,-7.912191244126049,-7.889405204461976,-7.855791120396648,-7.839420698416589,0.6852855774682632
1951.0,11.0,0.0,-7.893932138320459,1,-7.949134466567445,-7.932269131629366,-7.923081051202662,-7.902247868387269,-7.870346226654047,-7.849350834393626,0.6828413747889633
1951.0,12.0,0.0,-7.851931214345828,1,-7.894737433165387,-7.880606042692328,-7.870973050548454,-7.85106281027547,-7.81691923914762,-7.782649953296243,0.6824832147469722
1951.0,13.0,0.0,-7.754053639036257,0,-7.794650121061283,-7.7785710197422695,-7.758461931185139,-7.7368626060947925,-7.699389915632452,-7.677613551077515,0.6839931236684401
1951.0,14.0,0.0,-7.600902459542082,1,-7.6846020749066675,-7.663390364258852,-7.619400038582121,-7.592993535992776,-7.5556725973803545,-7.537820646764574,0.6864782880744469
1951.0,15.0,0.0,-7.435388021064509,0,-7.564395825804114,-7.538801374544542,-7.496893378910219,-7.471879287180191,-7.4254151856656545,-7.405901811091249,0.6882834907282842
1951.0,16.0,0.0,-7.31722840848784,0,-7.45059618441422,-7.423935922433681,-7.39685156386515,-7.374486756234778,-7.323981601244155,-7.303508411629686,0.6890977606078962
1951.0,17.0,0.0,-7.183508780568644,0,-7.3579290034888984,-7.330404295404496,-7.305215940293108,-7.282516089525762,-7.236703438228824,-7.216730394262551,0.6895824057213901
1951.0,18.0,0.0,-7.116010217802597,0,-7.273600424624753,-7.240187950941219,-7.219577348575752,-7.195522337667974,-7.157136384755291,-7.139759345040719,0.6898143498177132
1951.0,19.0,0.0,-7.063240181822532,0,-7.207500139249469,-7.158838414941016,-7.1453169678105395,-7.121780062451655,-7.088859667875664,-7.07272530712259,0.6896043937512212
1951.0,20.0,0.0,-7.033318501957483,0,-7.149505362520509,-7.092989401748211,-7.085750944736972,-7.062269617641432,-7.033529794058688,-7.022058381187781,0.6888744834373335
1951.0,21.0,0.0,-7.002065958453378,0,-7.099658278952438,-7.04350195583833,-7.039463819574372,-7.015914212181072,-6.990988309959586,-6.979625263709213,0.6876774159503392
1951.0,22.0,0.0,-6.944419263353728,0,-7.050540802509218,-7.0056060089848025,-7.002119861234803,-6.979004253540808,-6.954588816428945,-6.945074408700033,0.686145677388023
1951.0,23.0,0.0,-6.920840518530793,0,-7.007970537349661,-6.973699618103892,-6.968862770842022,-6.945637244488258,-6.921348516926214,-6.9124423112922795,0.6844313746842906
1951.0,24.0,0.0,-6.871423349734747,0,-6.968567025381891,-6.940525929202246,-6.9356775721742,-6.912957863484429,-6.887874711496471,-6.878287436030954,0.6826620110060144
1951.0,25.0,0.0,-6.807909944012421,0,-6.929606501377944,-6.905087693055994,-6.899774191486652,-6.877419792517395,-6.851934198193106,-6.841112589766642,0.680925222954969
1951.0,26.0,0.0,-6.786422993814612,0,-6.889831470940884,-6.864420901898116,-6.859477222593487,-6.837559117613118,-6.811252995282323,-6.799233433622108,0.6792725992319366
1951.0,27.0,0.0,-6.760197714624522,0,-6.844957110929542,-6.818986447998647,-6.813964488309086,-6.792307323190339,-6.765821954841801,-6.752972504713375,0.6777296021464458
1951.0,28.0,0.0,-6.6703144229671025,0,-6.796559056116877,-6.767168100748949,-6.763009237038213,-6.741450004746287,-6.715282090636003,-6.702910306601435,0.676304800580037
1951.0,29.0,0.0,-6.646160541293675,0,-6.741935210929101,-6.710481940927622,-6.70677385889359,-6.685152868400318,-6.660134806478581,-6.648501917110359,0.6749965151514095
1951.0,30.0,0.0,-6.6158322122731015,0,-6.683515388755843,-6.6488160353656545,-6.645658549567774,-6.623765776565222,-6.599853999307792,-6.588986590380172,0.6737970868567323
1951.0,31.0,0.0,-6.538262831332791,0,-6.6217911905584215,-6.582585737078006,-6.580194742879632,-6.558204365353117,-6.53538603256053,-6.525721674287139,0.672695506709339
1951.0,32.0,0.0,-6.444650391427558,0,-6.557233699301929,-6.512153379162629,-6.510971650467647,-6.488694126505776,-6.4674249830748956,-6.458143325222799,0.6716790734403559
1951.0,33.0,0.0,-6.39433302936888,0,-6.489823664246067,-6.4389884948771705,-6.43858642760611,-6.415952485298983,-6.396093840409901,-6.387275548314906,0.6707345359348879
1951.0,34.0,0.0,-6.330580274674612,0,-6.415679692987576,-6.363536538975642,-6.363611119402482,-6.340711646879299,-6.322038609980849,-6.3139456442838044,0.6698489802250339
1951.0,35.0,0.0,-6.247647952500392,0,-6.338222241964546,-6.2859657501556025,-6.286571667184359,-6.2635029871813055,-6.245706126220056,-6.237638469110869,0.6690105726995508
1951.0,36.0,0.0,-6.180689880218731,0,-6.261425864801607,-6.206679905363712,-6.2079357334794985,-6.184912704302481,-6.167261437925027,-6.160252635877717,0.6682091747365613
1951.0,37.0,0.0,-6.106202224578405,1,-6.184115030626428,-6.126232943366924,-6.128107049461715,-6.105214612656406,-6.087901091483243,-6.080683336547002,0.6674367966319957
1951.0,38.0,0.0,-6.025641998909569,0,-6.103436782875953,-6.0452605527672265,-6.047424562168296,-6.0245589266822,-6.0073257852450865,-6.000227866899264,0.6666878538875887
1951.0,39.0,0.0,-5.9294291561885295,0,-6.019563028163727,-5.963256256219352,-5.966165005947865,-5.943364507766861,-5.926230251489565,-5.918667231857949,0.665959213251595
1951.0,40.0,0.0,-5.823580038111797,1,-5.935531200799147,-5.881401874816446,-5.884547755619506,-5.861840225220032,-5.84473455100475,-5.837606978563284,0.6652500509543324
1951.0,41.0,0.0,-5.743667408355116,0,-5.849369335306551,-5.799267498660452,-5.802741010899271,-5.780125766117127,-5.762916560980551,-5.756378610639121,0.6645615741376745
1951.0,42.0,0.0,-5.673447274860128,0,-5.762865457974476,-5.717046958679417,-5.720868548762902,-5.698388264799248,-5.680925660618875,-5.67444461512577,0.6638966686121872
1951.0,43.0,0.0,-5.601857854934275,0,-5.679668312911213,-5.635235935185568,-5.6390164696430904,-5.616620280659438,-5.598897562809691,-5.592554181763549,0.6632595310747467
1951.0,44.0,0.0,-5.534546157410902,1,-5.591139070550943,-5.553368117573111,-5.557239545140448,-5.534983911957091,-5.517283225719785,-5.511000980382464,0.6626553277004152
1951.0,45.0,0.0,-5.478640920679318,0,-5.50048193460573,-5.4716654339746125,-5.4755669350132345,-5.453485657743766,-5.435895996324975,-5.4289913257097195,0.6620899015199606
1951.0,46.0,0.0,-5.393287604139264,0,-5.410453934301461,-5.390248719881662,-5.394007168899625,-5.372071156593218,-5.354195986424818,-5.34639366959644,0.6615695343967612
1951.0,47.0,0.0,-5.310592397423649,1,-5.327277572648271,-5.308584719027094,-5.312552379749793,-5.290805384779921,-5.272975968228077,-5.263310218123118,0.6611007586295397
1951.0,48.0,0.0,-5.2267411680588145,0,-5.243656722957002,-5.22733955988441,-5.231181834004307,-5.209538013468867,-5.191612882125819,-5.181304223943052,0.6606902082551549
1951.0,49.0,0.0,-5.097174055513494,0,-5.161299955231932,-5.146254069531968,-5.1498648348863405,-5.128362155097033,-5.110468328257411,-5.09640525545751,0.6603444994186826
1951.0,50.0,0.0,-5.009386074695824,0,-5.079288832959966,-5.065331581887662,-5.068563087799938,-5.047260922951677,-5.029043008241931,-5.007534694297361,0.660070130720969
1951.0,51.0,0.0,-4.9378496243706085,0,-4.996815989979643,-4.983838292719336,-4.98723261795448,-4.966084519679682,-4.94776774416024,-4.916750209716248,0.6598733966170353
1951.0,52.0,0.0,-4.853118856221272,0,-4.915807717259346,-4.90228781886524,-4.905825325250115,-4.884835894517892,-4.866655257017166,-4.826748191078672,0.6597603088101557
1951.0,53.0,0.0,-4.761707043808319,1,-4.833350077702928,-4.820968373868634,-4.824290253376332,-4.803552671773845,-4.784837818063282,-4.736522990489405,0.6597365220110167
